P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Small Slate | 1k-10k,Large Slate | 1k-10k,geomean1,Small Slate | 10k-50k,Small Slate | 50k+,Single Game,Large Slate | 10k-50k,Small Slate | 100-1k,Large Slate | 50k+,Saber Score
42684324,42684325,42684585,42684357,42684401,42684352,42684387,42684481,42684475,42684489,,92.98,73.23770332,93.03770065,112.0626965,122.5526966,140.7977043,159.4887015,124.2,49300,1,75.15,85.83780011,81.68521352,83.95350866,9.851131437,80.30101798,78.41672653,172.7317352,82.56931312,83.56950497,80.68502167,1.385862101
42684326,42684329,42684412,42684375,42684372,42684440,42684347,42684383,42684576,42684508,,88.11,68.48820305,86.43819809,106.8132,117.0456997,134.5032051,155.9031989,84.99,49200,1,82.55,84.48754107,81.84873677,83.44769203,6.018495191,80.96913533,79.92928629,169.4147431,82.56809059,82.88858581,81.52824155,-13.84224296
42684332,42684325,42684441,42684419,42684577,42684370,42684504,42684343,42684554,42684341,,90.48,70.33769989,89.38769913,108.8876991,120.7952038,138.5902069,157.8207045,103.63,49100,1,54.55,85.10627008,81.73300267,83.69072943,6.402263528,80.6085802,79.19303956,170.8316903,82.56630696,83.14854332,81.15076632,4.565726221
42684330,42684333,42684585,42684365,42684359,42684564,42684368,42684599,42684345,42684342,,88.34,71.10354996,88.71604919,108.5410519,119.818552,138.9260468,161.1290582,98.04,49100,1,105.65,84.95936207,81.23088868,83.80722784,8.259385063,79.98806422,78.83592998,169.0235659,82.56440337,82.38302292,81.41226914,-10.07716656
42684327,42684325,42684541,42684375,42684509,42684344,42684462,42684425,42684376,42684532,,86.57,66.57520103,83.43769836,103.262701,113.8376999,134.2126984,155.7627014,86.46,48300,1,102.9966667,84.16417453,81.78330875,83.35744317,4.468627717,80.98968683,80.18295546,168.3466112,82.56382124,82.59004012,81.75708988,-13.88958544
42684324,42684331,42684423,42684483,42684452,42684440,42684381,42684360,42684361,42684503,,83.93,75.34999847,91.60000229,109.6625004,118.9649979,136.6674942,161.101006,107.72,48500,1,48.65,85.38184728,81.339594,83.91097518,10.02442829,79.99217624,78.52130413,170.51496,82.56355742,82.8104661,81.09268531,-3.56252268
42684326,42684329,42684521,42684351,42684457,42684479,42684504,42684382,42684613,42684385,,86.02,68.92570114,84.88820267,103.2507038,112.775705,129.9682022,153.756205,70.09,48300,1,114.55,83.90149159,81.99470317,83.19538267,4.757659911,81.35910703,80.65299812,168.22237,82.55978653,82.70081208,81.85367762,-2.568588965
42684327,42684325,42684407,42684479,42684430,42684384,42684387,42684481,42684445,42684404,,88.81,69.72520065,87.56270218,107.5002003,117.5102005,134.2952042,158.2432014,98.64,48400,1,66.99666667,84.8521598,81.60287409,83.64199085,6.405732658,80.51977886,79.3096099,169.791396,82.55889561,82.81304305,81.34872665,-12.55135834
42684336,42684338,42684412,42684375,42684366,42684399,42684447,42684376,42684354,42684410,,85.4,67.87500191,86.52500153,106.1625004,115.0075005,133.4124939,158.710497,91.7,48000,1,96,84.16047892,81.36371318,83.49037587,7.543262117,80.43145793,79.76135488,167.1887589,82.55812062,82.03381623,81.88801757,-33.93692672
42684325,42684332,42684407,42684365,42684350,42684564,42684468,42684451,42684342,42684469,,89.84,74.93769836,94.63769531,113.1002045,123.2776993,140.7952042,159.7902045,124.85,49700,1,77.55,85.81728512,81.62629895,83.95476172,8.910155272,80.22930356,78.36678016,172.564757,82.55776633,83.48882235,80.69524293,-0.933411997
42684333,42684325,42684423,42684463,42684498,42684358,42684346,42684377,42684421,42684603,,82.28,70.37874794,88.67874908,105.7037506,115.4612511,135.1062592,155.9682506,79.79,48200,1,138.35,84.60860958,81.85637115,83.47198408,6.590068122,80.93895834,79.80233284,169.840004,82.55457127,82.99299666,81.41794576,-18.79062653
42684326,42684336,42684423,42684414,42684350,42684501,42684368,42684451,42684569,42684342,,84.12,72.28150177,89.93149948,109.5690022,119.9789974,141.2639999,158.8620062,109.34,48800,1,68.5,85.22222369,81.60214149,83.75903248,8.151914086,80.39544742,78.93225621,170.8569981,82.55233841,83.0653327,81.0891472,-0.167512731
42684329,42684336,42684412,42684375,42684372,42684370,42684468,42684343,42684376,42684508,,91.08,72.01920128,90.63169861,109.544199,121.0391994,138.9417015,154.9086986,102.23,49700,1,98.15,85.02418249,82.10403068,83.5232837,7.252974181,81.13064675,79.62974796,171.719478,82.54989977,83.60492948,81.04900097,-8.631366491
42684324,42684327,42684423,42684406,42684498,42684420,42684447,42684431,42684503,42684354,,78.99,69.43749809,86.57500076,104.3125019,113.8150028,131.7525002,158.1529939,74.76,48200,1,43.24666667,84.11494167,81.42006466,83.44604544,6.402128369,80.52177233,79.85287609,167.2688029,82.5477531,82.0889609,81.87885686,-10.98509952
42684333,42684329,42684550,42684402,42684437,42684352,42684468,42684489,42684380,42684342,,91.49,73.28525162,90.22275162,107.7227535,119.1552513,137.0077423,158.0592448,106.12,48100,1,116,85.31362657,81.73276984,83.7412722,8.435487256,80.53915093,78.96679655,171.5011742,82.54765329,83.30512422,80.97529891,3.812710941
42684324,42684326,42684423,42684463,42684374,42684420,42684381,42684613,42684459,42684603,,80.12,68.5565033,84.85650253,103.6439991,114.8365028,134.7364944,157.2119972,72.36,48600,1,61.15,84.3139869,81.60124236,83.45158886,4.729232932,80.69699418,79.83459614,168.3354067,82.54734068,82.46364041,81.68494263,-20.30954212
42684324,42684336,42684438,42684351,42684457,42684501,42684504,42684341,42684417,42684361,,92.19,76.38750076,91.94999695,109.9000015,120.4574974,135.2774971,158.03,115.5,49600,1,103.75,85.49613366,81.78081444,83.7844138,8.612247343,80.5423747,78.83065484,172.1547792,82.54597406,83.4925343,80.8342542,-1.256133988
42684339,42684338,42684412,42684373,42684372,42684393,42684346,42684341,42684522,42684446,,88.45,68.39999771,86.22499847,106.0500031,117.2524979,137.164994,156.4549969,83.93,48600,1,104.45,84.4775528,81.74664161,83.45610032,5.846227564,80.83633788,79.81488541,169.2079207,82.54579659,82.76809408,81.52434412,-3.657209501
42684324,42684325,42684483,42684452,42684396,42684370,42684387,42684554,42684360,42684469,,88.62,75.48770142,93.93769836,112.1751976,122.267701,141.555204,162.2577014,114.93,49100,1,61.15,85.82897603,81.27143478,84.06484353,10.32357102,79.75225436,77.98812185,171.6619674,82.54566311,83.03556729,80.7815306,7.052805275
42684334,42684338,42684521,42684419,42684457,42684370,42684504,42684341,42684382,42684342,,85.47,67.73574829,83.98575211,102.5482521,113.0432518,131.8357544,158.4477452,76.75,48300,1,78.05,84.01755558,81.35102456,83.43319634,5.787187065,80.46218088,79.87782163,166.8191316,82.54435266,81.93538381,81.95999341,1.209373213
42684327,42684334,42684412,42684375,42684372,42684467,42684381,42684508,42684376,42684361,,88.24,68.29825401,85.71074677,104.2982521,116.9432457,136.6432541,157.2882513,93.12,49300,1,41.64666667,84.55092145,81.64673712,83.51234605,6.747773142,80.67867568,79.64010028,169.1408779,82.54428461,82.68531252,81.50570921,-11.84568927
42684327,42684325,42684441,42684363,42684350,42684435,42684348,42684577,42684562,42684554,,88.65,69.63769531,86.23770142,106.7126999,117.7101986,135.4076958,155.8026892,93.92,48200,1,56.99666667,84.56995124,81.85924941,83.44748709,5.755514202,80.95568213,79.83321798,169.7909467,82.54391981,82.98171356,81.42145565,23.98051471
42684324,42684325,42684441,42684373,42684482,42684604,42684346,42684475,42684503,42684361,,94.12,74.53770447,92.18769836,109.9501991,119.4376984,136.6651955,157.2507013,114.33,48800,1,63.15,85.78669468,81.96018774,83.81903366,8.279055931,80.68468543,78.71702441,173.4823203,82.54353135,83.92784875,80.57587033,24.9960199
42684324,42684325,42684585,42684357,42684401,42684564,42684435,42684599,42684417,42684342,,91.68,73.43770409,92.43769836,111.7502022,120.8451992,139.542704,161.9481984,126.71,48600,1,79.15,85.70839012,81.28236011,84.01871846,9.511959783,79.80701677,78.11734511,171.3659,82.54337513,82.97203177,80.85370347,-12.3362124
42684324,42684325,42684550,42684352,42684350,42684399,42684528,42684488,42684448,42684392,,91.26,72.93769836,90.03770447,111.1376953,120.5027012,138.0577042,159.9016954,119.42,49500,1,71.15,85.44997195,81.50373252,83.85806064,9.24185115,80.18831938,78.59640807,171.2656645,82.5426475,83.09564382,80.9507362,-19.18646395
42684325,42684338,42684441,42684452,42684390,42684370,42684348,42684554,42684562,42684342,,89.81,70.00020027,87.76269913,105.4501991,117.8327038,137.4076958,161.2757014,111.22,48300,1,76.4,85.16876265,81.23922952,83.85078241,8.719574953,79.92938515,78.61140491,169.7458755,82.54093804,82.55720976,81.2229578,-9.767331928
42684330,42684332,42684412,42684464,42684390,42684368,42684387,42684445,42684481,42684342,,92.98,74.25,93.67499924,112.3625031,121.8075024,141.2800003,164.51,136.86,49400,1,75.85,86.15639294,81.03257268,84.24842235,11.18326505,79.32463259,77.416662,171.9347888,82.54048227,82.94054326,80.63251168,-7.448057085
42684330,42684336,42684585,42684357,42684401,42684384,42684387,42684475,42684421,42684343,,88.45,69.05000305,88.89999771,107.8874989,118.75,135.7049973,156.51,95.81,48600,1,96.8,84.69114026,81.78693325,83.50846601,7.828501532,80.81886424,79.63619,169.9447002,82.54039701,82.96960749,81.35772276,-14.70282972
42684324,42684329,42684388,42684418,42684401,42684384,42684387,42684445,42684488,42684532,,93.21,74.30669785,91.63169861,111.5816975,122.8891991,142.1967018,158.6822017,120.38,48000,1,76.8,85.7904583,81.75726841,83.88461361,9.268105303,80.41287178,78.50702709,172.9405933,82.54021698,83.66311309,80.6343723,-21.56596631
42684325,42684335,42684550,42684365,42684564,42684358,42684528,42684380,42684417,42684342,,89.79,72.33769608,88.76270294,109.3877029,121.5827038,139.7602013,164.3906953,117.05,48200,1,79.95,85.43981552,80.86898564,84.06293557,10.67186193,79.34537568,77.96849573,169.4758803,82.53932561,82.24586559,81.16244566,-7.232910395
42684324,42684334,42684438,42684365,42684350,42684501,42684435,42684569,42684417,42684342,,92.11,73.09824944,90.91074753,110.0357513,120.7732483,137.3432541,158.8002513,115.98,49600,1,66.8,85.431219,81.64566257,83.79681126,7.877880986,80.38381043,78.7494027,171.6474646,82.53495912,83.28007031,80.90055139,-4.590914398
42684331,42684335,42684550,42684402,42684437,42684344,42684347,42684380,42684448,42684425,,86.66,69.91249847,85.02500153,103.9250011,116.0725021,133.110006,156.4519969,79.34,48800,1,77.45,84.21022619,81.66887221,83.38155655,6.234672901,80.82175421,79.99308456,168.2961705,82.53443855,82.49754185,81.7057689,-13.41194659
42684333,42684325,42684521,42684351,42684457,42684390,42684435,42684488,42684341,42684382,,91.39,73.04125023,90.57875061,109.8037491,120.4537506,138.4612511,158.7102507,109.22,50000,1,136.35,85.33668834,81.63319958,83.76801642,8.897925766,80.39870333,78.83003141,171.3547894,82.53352017,83.2018715,80.96484825,16.63973927
42684327,42684329,42684407,42684357,42684401,42684384,42684346,42684559,42684446,42684522,,90.95,73.34420013,90.88169861,109.2942047,119.689201,137.1466988,155.7422047,99.7,49500,1,89.64666667,84.97653601,81.9589108,83.53933651,8.28552602,80.95303573,79.51583623,171.2586361,82.53346144,83.39611029,81.09626195,-3.562523052
42684324,42684325,42684412,42684414,42684350,42684501,42684347,42684511,42684569,42684576,,92.31,72.40019989,93.03770065,111.0502033,122.6401997,138.8351898,155.7442014,112.29,48300,1,63.15,85.31090287,82.04216079,83.62298013,6.226693869,80.9525801,79.26465735,172.428261,82.53339944,83.73008354,80.84547669,-5.942026526
42684324,42684338,42684585,42684357,42684457,42684384,42684387,42684382,42684445,42684341,,92.64,72.02500153,91.59999847,110.1000004,122.9225018,140.7074974,158.6195061,117.13,49800,1,79.65,85.65632641,81.72466419,83.84291648,9.537638636,80.41411012,78.60070019,172.5114341,82.53236241,83.53807413,80.71895247,0.680191023
42684324,42684332,42684465,42684418,42684366,42684399,42684447,42684511,42684342,42684410,,92.97,77.13750076,94.85000229,113.1500015,123.7025013,140.4049942,161.812003,122.89,49800,1,76.8,85.97812715,81.35703524,84.0718997,10.6195573,79.81667127,77.91044381,172.3870832,82.53153573,83.2632627,80.62530827,-2.284525707
42684326,42684325,42684477,42684351,42684457,42684534,42684504,42684341,42684495,42684446,,88.16,69.83170128,85.84420013,106.1441994,119.2667007,136.8266899,157.9461986,90.1,48500,1,109.9,84.58438005,81.54997799,83.54280322,6.761879881,80.53851064,79.49693381,169.0257904,82.53133587,82.59155482,81.48975903,-21.64776921
42684331,42684339,42684412,42684375,42684372,42684440,42684381,42684380,42684360,42684376,,89.53,72.07499886,89.94999695,109.2124977,119.6875015,141.7550003,161.895506,115.63,49400,1,58.45,85.22683228,81.15728896,83.88782594,8.239066951,79.80077451,78.46176817,169.7252443,82.5313115,82.4962953,81.19230516,-0.825839676
42684326,42684338,42684412,42684375,42684366,42684440,42684348,42684376,42684532,42684392,,88.63,68.64400101,86.10649872,105.5815029,115.2289974,133.4189941,156.4614972,97.64,49300,1,61.4,84.58732033,81.75835288,83.47396578,7.472455506,80.81536373,79.70200918,169.6191972,82.53097663,82.87170743,81.41762208,-10.98509878
42684326,42684329,42684412,42684373,42684372,42684420,42684381,42684361,42684503,42684603,,91.17,72.9382019,90.13819885,108.9006996,119.860696,139.0557076,158.3416959,102.55,48700,1,70.55,85.32965372,81.68050283,83.74733306,10.43880147,80.46411921,78.88179855,171.4798811,82.53094943,83.26282349,80.94862878,11.35574803
42684330,42684332,42684409,42684418,42684396,42684449,42684468,42684343,42684377,42684489,,87.17,72.78750229,88.12499619,105,114.6074989,132.2724998,154.0500031,70.4,48200,1,85.85,84.18482708,81.99534723,83.26058294,5.447666257,81.26552061,80.34127646,169.1568577,82.53075632,82.91959137,81.60651217,-1.600425504
42684327,42684334,42684441,42684365,42684359,42684370,42684387,42684562,42684513,42684342,,90.29,69.62325096,89.01075363,108.8232517,119.2432487,140.8432541,161.1397423,103.44,49900,1,49.64666667,85.24864586,81.26789225,83.85750064,9.311787886,79.94097438,78.54982916,170.0995094,82.53058277,82.65903746,81.13943756,15.13370872
42684329,42684326,42684412,42684375,42684372,42684564,42684468,42684508,42684342,42684361,,91.18,72.98819733,90.76319885,108.1006966,118.4457012,136.1556992,159.0896957,110.56,50000,1,82.55,85.32903916,81.57411594,83.7811482,8.578472982,80.32247486,78.77458391,171.1872001,82.52950713,83.12200689,80.98161617,-0.382658164
42684324,42684326,42684521,42684414,42684401,42684535,42684449,42684489,42684377,42684343,,89.16,71.9940033,89.13150024,107.6189976,117.216502,134.9389946,155.6135063,88.2,49100,1,82.15,84.66417889,81.89462621,83.45242037,6.194009809,80.97144199,79.75968347,170.2243208,82.52923615,83.10638473,81.31747763,-16.97476357
42684327,42684326,42684438,42684363,42684473,42684393,42684347,42684576,42684451,42684383,,85.65,67.31899834,83.95650101,103.0065002,114.7214981,133.3040001,153.7815002,65.92,49400,1,63.99666667,83.79873258,81.93119248,83.1480227,4.343599369,81.30867911,80.65796922,167.9213454,82.52550933,82.58190236,81.87479944,13.16292733
42684324,42684329,42684441,42684419,42684498,42684420,42684381,42684410,42684503,42684361,,90.93,73.26920128,91.00669861,110.9442005,118.8316956,137.7317047,158.7822076,101.69,48100,1,67.8,85.2861701,81.60238567,83.75334476,9.091981805,80.37445753,78.84163219,171.1659564,82.52541662,83.13521101,80.99259128,12.75420487
42684325,42684326,42684412,42684375,42684372,42684523,42684347,42684593,42684383,42684576,,86.4,67.53169823,85.16919708,103.7066994,114.9741982,134.3517075,158.7557016,88.1,48800,1,76.9,84.32887302,81.3667713,83.5127804,4.784950702,80.37940407,79.56331144,167.8258209,82.52541316,82.18286393,81.70932054,-16.14863127
42684325,42684336,42684423,42684463,42684509,42684344,42684381,42684425,42684503,42684361,,81.21,68.22520065,87.18769836,105.8376999,117.1376965,135.3926956,157.3976953,86.5,48200,1,98.5,84.51956733,81.60365283,83.49634289,5.778976428,80.63168133,79.60845689,169.0280338,82.52437139,82.62687727,81.50114695,-0.09439523
42684327,42684325,42684412,42684452,42684564,42684390,42684368,42684475,42684342,42684508,,89.64,71.83769989,87.88769913,106.7877045,116.4451988,134.9001953,165.2452014,127.41,49100,1,68.99666667,85.46347815,80.73884208,84.09785701,10.19251278,79.16396339,77.79834225,169.2562007,82.52297832,82.10446322,81.15735718,-27.59008706
42684330,42684332,42684465,42684406,42684350,42684501,42684346,42684511,42684530,42684354,,88.05,72.55000305,89.02500153,105.8000031,115.7575005,132.5550026,155.669494,89.14,48200,1,67.85,84.37524969,81.80810559,83.37850611,6.302536499,80.95239089,79.95564731,169.203996,82.52279141,82.80484917,81.52604784,1.136257965
42684324,42684330,42684465,42684357,42684366,42684384,42684387,42684481,42684451,42684530,,90.13,70.79999924,89.97500229,110.2250004,119.6575008,137.0650032,157.309003,101.17,48800,1,71.45,85.07037606,81.75075169,83.62788418,7.670198336,80.64421024,79.20171836,170.9967126,82.52134273,83.19324356,81.07885086,-6.729499996
42684330,42684329,42684441,42684463,42684498,42684420,42684348,42684341,42684410,42684503,,88.56,71.43170166,88.70669937,107.094202,117.3117008,134.7367043,156.7591896,85.46,48900,1,96.85,84.61770406,81.71373354,83.48845671,7.402200056,80.74574337,79.61649603,169.6297859,82.52046654,82.84298089,81.3912192,-0.382658164
42684324,42684336,42684465,42684464,42684366,42684399,42684387,42684459,42684385,42684392,,89.76,73.28750229,89.59999847,107.4250011,118.25,138.1025055,158.4149939,103.82,48100,1,81.75,85.10972842,81.60282528,83.6874896,6.744318087,80.43385756,79.01161874,170.7062453,82.51852188,83.0250641,81.09628305,-7.529859245
42684329,42684338,42684563,42684363,42684523,42684467,42684347,42684411,42684343,42684383,,78.56,64.01920033,79.50670242,97.99420357,108.8891991,127.839196,154.5562077,37.48,48100,1,82.05,82.38597309,81.4614346,82.82565337,2.207798101,81.1532551,81.59293538,162.688867,82.51747387,81.02175432,82.95715415,-21.83714658
42684333,42684331,42684541,42684375,42684372,42684440,42684447,42684532,42684342,42684361,,88.85,72.41604614,88.16604614,108.2160492,118.8385479,135.9160461,157.7185492,98.69,48000,1,76.85,84.77835955,81.61359945,83.56948997,6.926299531,80.55867942,79.34980984,169.8275495,82.51456994,82.82246903,81.30570036,1.734354533
42684327,42684325,42684560,42684414,42684430,42684501,42684349,42684345,42684470,42684530,,80.75,66.8626976,85.8626976,104.0752029,114.567704,132.5002014,157.5877075,72.58,48500,1,40.99666667,83.10722918,81.20785167,83.14140034,3.356624102,80.57472584,80.60889701,164.0425087,82.50827451,81.17368051,82.54244567,13.70079517
42684329,42684326,42684560,42684357,42684401,42684384,42684387,42684345,42684421,42684599,,84.31,71.38819885,88.48820114,107.3506966,117.0031971,139.0682045,160.5921957,95.59,49900,1,75.55,84.0828176,81.03049916,83.52537777,7.465914334,80.01305968,79.45561985,166.2791831,82.50793829,81.58793899,81.95049845,-12.56424487
42684325,42684336,42684423,42684424,42684366,42684420,42684381,42684410,42684503,42684361,,82.74,73.18769836,90.96269989,108.4501991,120.2951973,138.9001953,160.0982074,100.19,48600,1,79.5,85.03441485,81.33740492,83.74007614,10.0164542,80.10506828,78.81072957,169.8039457,82.5077395,82.63174362,81.21340079,-9.767331928
42684324,42684331,42684388,42684537,42684374,42684553,42684397,42684380,42684488,42684360,,89.28,71.09999847,88.67499924,107.6750011,117.5575024,136.3225029,159.720997,101.75,48000,1,68.65,85.00284635,81.38182579,83.71421411,4.177411698,80.17481894,78.8861867,169.8424872,82.50720726,82.67045804,81.21857501,-19.12623495
42684326,42684335,42684550,42684402,42684437,42684352,42684347,42684380,42684377,42684576,,85.18,67.04400253,83.18149948,102.1189995,113.3215031,132.6589943,158.2079973,72.55,48600,1,52.95,84.02368445,81.34798381,83.39809246,6.284610474,80.4560836,79.83049161,167.0109484,82.50619224,81.97357581,81.88060025,-18.68305355
42684325,42684332,42684412,42684375,42684498,42684420,42684462,42684376,42684508,42684354,,89.99,70.33769989,88.78770065,107.8877029,118.9676979,140.8752075,158.6042075,112.35,48200,1,95.55,85.05963732,81.55076402,83.67511568,7.68807372,80.38113959,78.99661795,170.4827658,82.50549125,82.93528566,81.12096961,-20.95498443
42684324,42684332,42684407,42684431,42684390,42684420,42684381,42684417,42684503,42684361,,92.38,73.58749962,92.29999924,111.7124996,122.4724972,137.4724968,162.361006,120.48,49200,1,45.8,85.83097945,81.21708021,84.04324654,11.05550958,79.67911379,77.89138088,171.7092224,82.50528012,83.00481312,80.71754721,14.04508799
42684333,42684334,42684563,42684373,42684482,42684604,42684346,42684343,42684383,42684342,,88.68,69.22680092,85.72679901,105.4017944,115.2467979,134.6068031,153.8528065,73.7,49700,1,97,84.31263355,82.02940224,83.2663106,4.455059124,81.26832514,80.22200218,169.7325794,82.5052335,83.07572519,81.45891054,21.30406201
42684327,42684329,42684477,42684373,42684390,42684393,42684462,42684446,42684342,42684522,,89.86,69.74419785,89.00669861,108.0067024,119.5542004,136.686702,158.4826895,95.39,49200,1,106.6466667,84.91846671,81.5312787,83.63333721,8.275928804,80.40221603,79.11708652,170.0387694,82.50427454,82.8164082,81.21914503,-7.448058575
42684325,42684326,42684412,42684375,42684372,42684501,42684462,42684569,42684511,42684342,,91.83,74.34420013,90.49420166,109.1566963,120.8442001,139.401696,160.5012016,121.15,49100,1,85.9,85.53935147,81.40293491,83.88229828,9.259039005,80.02412939,78.3670762,171.4216366,82.50349276,83.0599881,80.84643957,-4.960979521
42684324,42684325,42684541,42684375,42684372,42684440,42684449,42684343,42684489,42684508,,91.34,73.72520065,90.63769913,109.7502022,119.8751999,138.7427017,157.1916985,105.99,49400,1,88.15,85.20622896,81.78328585,83.64446093,6.563461336,80.64230481,79.08053679,171.553938,82.50347989,83.34505387,80.94171187,-15.62364995
42684324,42684325,42684585,42684357,42684401,42684370,42684381,42684599,42684445,42684503,,92.39,72.76269722,92.71269989,112.7502003,123.3602001,143.0451897,160.4431984,123.56,48000,1,56.15,85.7491363,81.46203929,83.93105731,10.69631577,80.03300695,78.21492796,172.1815718,82.50202497,83.28011828,80.68394598,4.350578785
42684324,42684335,42684585,42684357,42684350,42684384,42684387,42684380,42684577,42684445,,93.17,73.51249886,92.09999847,112.1499996,121.3649982,142.3500061,159.713497,126.38,48500,1,52.2,85.86295954,81.59075813,83.92412772,9.716080482,80.16669099,78.22785917,172.8701187,82.50006058,83.52958995,80.56122876,13.82994056
42684324,42684332,42684409,42684497,42684350,42684344,42684435,42684613,42684569,42684530,,93.74,73.40000153,91.75,110.3624992,119.4249985,135.8025032,152.1020061,102.67,49000,1,83.8,85.30423175,82.51723236,83.42888569,5.012548404,81.58823256,79.7128865,173.9006472,82.49988589,84.39257842,80.62453983,22.99946845
42684324,42684336,42684412,42684375,42684372,42684390,42684368,42684451,42684376,42684532,,93.09,74.44999695,91.69999695,111.8125019,123.5500031,143.1075058,162.1320061,137.84,49200,1,90.75,85.94650412,81.27250166,84.05773951,10.79774983,79.71450084,77.82573623,172.2144705,82.49973869,83.16126627,80.61097408,8.020967245
42684330,42684332,42684477,42684373,42684482,42684501,42684346,42684421,42684613,42684405,,89.77,71.94999695,88.42499924,104.6124992,115.5524998,135.4724968,153.056503,83.99,48100,1,92.85,84.4852392,82.1762959,83.26706546,5.141395406,81.40664813,80.18847439,170.6646934,82.49741769,83.39446964,81.27924395,-1.815572754
42684331,42684326,42684550,42684352,42684593,42684358,42684347,42684380,42684383,42684576,,85.2,67.35649872,86.5565033,104.3689995,115.0640026,134.2064972,158.4249942,78.73,49000,1,69.4,84.03896637,81.31243304,83.40606559,5.794769056,80.4035886,79.77068782,166.9972568,82.49722115,81.94533382,81.86432037,1.949502528
42684333,42684325,42684550,42684352,42684549,42684358,42684528,42684341,42684382,42684491,,87.75,69.05374908,86.3037529,106.0537491,116.4687504,136.5237534,157.9777507,89.26,48500,1,122.35,84.51915548,81.49149878,83.50280199,5.648161481,80.48227987,79.46592637,168.8606331,82.49358308,82.50785228,81.47722958,-16.25620425
42684325,42684336,42684412,42684375,42684372,42684523,42684347,42684383,42684376,42684532,,89.43,70.5252037,88.26270294,107.587698,118.5102016,133.3452072,157.2562015,104.36,49500,1,102.5,84.82988233,81.66887801,83.54586336,5.942716415,80.6152099,79.33119093,170.2339917,82.49219525,82.95289698,81.20817628,-22.19852358
42684333,42684332,42684551,42684497,42684374,42684344,42684397,42684613,42684385,42684425,,88.85,70.30354881,86.61605072,104.091053,114.4235466,133.0660408,150.7225493,75.88,48200,1,106,84.19478803,82.42470062,83.08148939,3.119191636,81.83467148,80.72137284,170.575559,82.49146026,83.53799926,81.37816162,-10.01693755
42684327,42684326,42684409,42684373,42684482,42684393,42684346,42684451,42684569,42684522,,89.24,68.8065033,86.58150101,106.4064999,117.4140011,136.6764946,152.6789941,78.23,48000,1,39.99666667,84.36593909,82.19298754,83.21536449,5.994172212,81.46867035,80.31809575,170.4079675,82.49104731,83.34356214,81.3404727,17.51321554
42684329,42684334,42684585,42684464,42684401,42684384,42684381,42684446,42684342,42684361,,90.85,72.20495224,88.51744843,109.3299484,120.597451,138.7249527,157.5774438,108.38,48900,1,84.2,85.09236218,81.68820955,83.62562879,8.156595659,80.55349201,79.08675862,171.0292269,82.49091124,83.15494294,81.02417785,-25.65376461
42684327,42684326,42684541,42684414,42684372,42684479,42684462,42684345,42684532,42684376,,86.7,67.50650024,86.08150101,102.8939991,113.4864979,131.1589943,154.2294972,77.96,48500,1,70.99666667,84.03531341,81.89292893,83.20499081,5.243826079,81.17880077,80.34847817,168.6429378,82.49086265,82.72325153,81.66054005,-9.311266243
42684331,42684329,42684550,42684402,42684473,42684352,42684347,42684380,42684576,42684383,,86.59,68.1692009,86.65670013,105.0816975,116.089196,135.9992043,156.4607016,81.6,48200,1,81.05,84.16707955,81.61237729,83.3415172,5.773703088,80.76080987,79.93524751,168.2307202,82.48994978,82.43793965,81.66438742,-14.7028327
42684330,42684336,42684441,42684357,42684401,42684384,42684348,42684382,42684599,42684354,,87.83,72.09999847,90.625,109.1875019,120,138.5125,157.3080031,95.75,50000,1,102.8,84.53486377,81.58033045,83.46950392,8.307033886,80.59548601,79.53012616,169.1961783,82.48465948,82.6456903,81.41929962,-9.969592839
42684325,42684338,42684412,42684357,42684401,42684384,42684387,42684445,42684417,42684376,,91.13,70.62520218,87.18770218,109.0501976,121.8376999,141.0377045,160.4972014,124.25,49800,1,60.4,85.41770932,81.35315017,83.8384112,10.24760301,79.99829712,78.418999,171.0373275,82.48355815,82.9324483,80.90426002,-12.71916181
42684324,42684333,42684550,42684352,42684473,42684344,42684347,42684448,42684488,42684593,,88.92,73.30354881,88.41604996,107.3285484,116.1660461,134.9835487,155.4715492,85.59,48200,1,118.6,84.57429711,81.84583944,83.39251825,5.817910994,80.93635355,79.7545747,170.057827,82.48303236,83.0276183,81.3012535,-11.63054109
42684332,42684325,42684521,42684463,42684457,42684420,42684381,42684343,42684361,42684503,,91.11,74.98770142,90.98770142,109.7376976,121.6876984,139.6876984,158.1896983,107.26,48600,1,49.55,85.23854178,81.63058042,83.68516471,8.15741655,80.42792663,78.87454957,171.3174897,82.48251093,83.18395748,80.92913386,16.42459184
42684324,42684329,42684585,42684464,42684366,42684384,42684387,42684481,42684392,42684354,,92.35,71.91920471,92.55669785,111.9942036,123.4891975,140.686702,156.4337016,117.93,49500,1,87.8,85.43808482,81.9242328,83.65155542,8.273930463,80.75294879,78.96641938,172.7091866,82.48027141,83.71076221,80.693742,16.59239531
42684324,42684335,42684550,42684424,42684437,42684358,42684447,42684343,42684380,42684410,,89.69,72.5,90.52499771,108.2500019,122.2649998,138.1025055,160.0075,98.37,49600,1,75.2,85.0794401,81.33152427,83.72720017,8.972955666,80.082219,78.72997907,170.0568047,82.4778949,82.6837642,81.12565497,-9.982479364
