P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score,MLB $4K Hot Corner [5 Entry Max] ROI,MLB $4K Hot Corner [5 Entry Max] Sim Dupes,MLB $4K Hot Corner [5 Entry Max] Win Rate,MLB $4K Hot Corner [5 Entry Max] Cash Rate,MLB $4K Hot Corner [5 Entry Max] ROI StDev,MLB $12K Chin Music [Single Entry] ROI,MLB $12K Chin Music [Single Entry] Sim Dupes,MLB $12K Chin Music [Single Entry] Win Rate,MLB $12K Chin Music [Single Entry] Cash Rate,MLB $12K Chin Music [Single Entry] ROI StDev,MLB $200K Sinker de Mayo [$50K to 1st] ROI,MLB $200K Sinker de Mayo [$50K to 1st] Sim Dupes,MLB $200K Sinker de Mayo [$50K to 1st] Win Rate,MLB $200K Sinker de Mayo [$50K to 1st] Cash Rate,MLB $200K Sinker de Mayo [$50K to 1st] ROI StDev,MLB $15K Base Hit [Single Entry] ROI,MLB $15K Base Hit [Single Entry] Sim Dupes,MLB $15K Base Hit [Single Entry] Win Rate,MLB $15K Base Hit [Single Entry] Cash Rate,MLB $15K Base Hit [Single Entry] ROI StDev,MLB $7.5K Solo Shot ROI,MLB $7.5K Solo Shot Sim Dupes,MLB $7.5K Solo Shot Win Rate,MLB $7.5K Solo Shot Cash Rate,MLB $7.5K Solo Shot ROI StDev,MLB $30K Four-Seamer [20 Entry Max] ROI,MLB $30K Four-Seamer [20 Entry Max] Sim Dupes,MLB $30K Four-Seamer [20 Entry Max] Win Rate,MLB $30K Four-Seamer [20 Entry Max] Cash Rate,MLB $30K Four-Seamer [20 Entry Max] ROI StDev
42974869,42974870,42975124,42975044,42975076,42974979,42974901,42974950,42974892,42974962,,91.29,73.78750229,90.85000229,110.8624992,119.9075008,141.110006,162.556003,104.81,50000,1,92.65,85.00579689,82.7038528,83.84875793,81.54681384,169.436766,82.72812045,80.42617635,81.57108149,79.26913739,7.918043307,-5.713994056,-0.2472381,0,0.000285714,0.253714286,3.642432946,-0.170857146,0,0.000571429,0.208285714,5.56662047,0.04738095,0,0,0.236,20.18862346,-0.27642858,0,0,0.198571429,3.204188099,-0.105928577,0,0.000285714,0.240428571,10.84526021,-0.212999992,0,0,0.234857143,5.718278217
42975423,42974871,42974904,42974908,42974944,42974923,42975101,42974892,42975059,42975069,,88.51,68.85000038,87.02500153,103.8499985,114.0674995,135.1025055,156.6799939,76.95,49200,1,89.3,83.18104776,81.43313026,82.27571035,80.52779285,167.8571694,81.55864488,79.81072737,80.65330747,78.90538997,4.678922665,-23.73901159,-0.300571412,0,0.000857143,0.202571429,4.400534562,-0.210999995,0,0.000857143,0.167,6.367498349,-0.009682551,0,0.000142857,0.191428571,25.02120677,-0.239523813,0,0.000571429,0.155714286,4.858304681,-0.030357152,0,0.000428571,0.197428571,13.22314169,-0.175571429,0,0.000142857,0.187428571,9.786338701
42974868,42974879,42975124,42975098,42975012,42974894,42974893,42974939,42975091,42974918,,88.56,66.85000038,86.05000305,104.6625004,113.3874985,132.2174973,156.201497,75.73,49000,1,48.9,83.2185696,81.52739296,82.32596936,80.63479272,167.9844618,81.71544066,80.02426402,80.82284041,79.13166378,5.970953379,-20.24931312,-0.232190475,0,0.000857143,0.214285714,4.89463509,-0.174714282,0,0.000857143,0.187714286,6.337385217,-0.36345239,0,0,0.211,4.580469235,-0.24190475,0,0.001142857,0.170285714,5.163669824,-0.013499998,0,0.000428571,0.215,15.88628748,0.058642857,0,0.000428571,0.214285714,16.28487415
42974876,42974871,42974981,42974913,42975112,42974937,42975120,42974905,42974936,42974910,,96.85,77.73749924,96.72499847,118.1875019,127.9574974,144.8525055,170.364006,146.36,49100,1,40.35,87.46542979,83.89497754,85.61614081,82.04568856,172.6527432,84.15122898,80.58077673,82.30194,78.73148775,12.7929845,7.349752635,-0.115333326,0,0.000571429,0.302857143,4.01229853,-0.119285718,0,0.000285714,0.257142857,4.24517237,-0.314206362,0,0,0.291428571,2.481555924,-0.147023812,0,0,0.239428571,3.650554572,-0.114142857,0,0.000142857,0.297714286,8.566891452,-0.157821428,0,0,0.287428571,6.769433015
42974874,42974885,42974904,42974908,42974944,42974975,42974969,42974889,42975045,42974993,,82.32,58.34999847,77.07500076,96.56250191,107.9825008,126.8200027,152.5010001,25.3,49300,1,79.35,81.85586243,81.72952227,81.95019066,81.8238505,164.2375082,81.09952903,80.97318887,81.19385726,81.0675171,1.9297427,-19.07469183,-0.274000019,0,0.001428571,0.150571429,5.80598516,-0.278714284,0,0.000857143,0.131571429,6.487850286,0.226031721,0,0.000142857,0.146857143,27.25063662,-0.18595238,0,0.002285714,0.127714286,6.782485401,-0.194357146,0,0.000285714,0.147714286,11.53713199,-0.261107143,0,0,0.143428571,7.851769286
42974869,42974871,42975040,42975039,42975096,42975130,42974891,42974924,42974915,42974935,,86.46,70.62500191,87.25,105.3000031,114.5575024,134.0074997,152.094003,85.9,49500,1,70.7,80.62422033,78.70709478,79.6086471,77.69152155,166.1285395,78.93513662,77.01801108,77.91956339,76.00243785,5.494865161,-15.01266509,-0.128095239,0,0.001428571,0.213142857,5.94694569,-0.269285716,0,0.000714286,0.172571429,5.651672098,0.151587293,0,0.000142857,0.203142857,26.76521452,-0.193571433,0,0.001142857,0.164,5.547116935,-0.29671428,0,0,0.206428571,5.521127747,-0.23228571,0,0.000142857,0.198,8.848917118
42974867,42974870,42975123,42974942,42974984,42974923,42974927,42974920,42975293,42975059,,95.08,74.26250267,94,113.3000031,123.8024998,145.3025032,166.2685001,131.89,49500,1,122.9,86.38196195,83.24245048,84.72226991,81.58275844,171.7447414,83.60219571,80.46268424,81.94250367,78.8029922,10.76891544,0.297239912,-0.043523807,0,0.000857143,0.289714286,4.898582007,-0.182571426,0,0.000142857,0.252142857,3.018891393,-0.259246022,0,0,0.289428571,3.211836741,-0.150833324,0,0.000571429,0.227714286,4.233112726,-0.128714286,0,0,0.293857143,5.695135335,-0.204035714,0,0,0.283714286,5.095465217
42974870,42974878,42974981,42974913,42974918,42974926,42974965,42974932,42975128,42975016,,88.07,70,86.625,109.3999958,118.7149979,137.5050003,156.5555031,85.8,49000,1,124.9,82.43999898,80.46491169,81.43925492,79.46416764,167.247935,80.51771335,78.54262607,79.5169693,77.54188201,5.113556799,-19.69856024,-0.188380957,0,0.001142857,0.216571429,5.366244134,-0.148142863,0,0.000714286,0.191857143,6.287927021,-0.247023799,0,0,0.218285714,11.94497101,-0.223452389,0,0.000571429,0.166,4.884814052,-0.060428572,0,0.000285714,0.221142857,13.65777021,-0.101857142,0,0.000142857,0.213428571,11.30761042
42974876,42974884,42974981,42974913,42974903,42974998,42974976,42974905,42975059,42974896,,94.43,75.37500191,94.75,113.6625004,123.1875015,143.6075027,166.210997,126.18,49000,1,85.85,86.04483094,82.93460302,84.43011609,81.31988817,171.202649,83.17300657,80.06277864,81.55829172,78.44806379,9.996639981,-2.116722986,-0.159333333,0,0.000285714,0.27,4.247476584,-0.183571428,0,0.000428571,0.235285714,4.628858021,-0.159325391,0,0,0.268714286,11.78354706,-0.170833334,0,0.000571429,0.214,4.584483892,-0.194285713,0,0,0.273,6.779132535,-0.103749998,0,0.000285714,0.261714286,13.04790599
42974869,42974867,42975065,42975039,42975020,42974979,42974891,42975027,42975054,42974997,,88.92,69.60000038,87.15000153,104.4500008,116.0725021,134.2024971,155.3575061,87.86,49300,1,80.25,82.60618446,80.59572084,81.51301869,79.50255507,168.029871,80.94745667,78.93699305,79.8542909,77.84382728,4.965752858,-18.31298769,-0.234571442,0,0.001142857,0.222571429,5.037906317,-0.267571427,0,0.000285714,0.185,4.297433655,0.239047606,0,0.000142857,0.213571429,33.63568056,-0.306190461,0,0.000571429,0.175714286,4.232594772,-0.207285713,0,0.000142857,0.213571429,9.968969756,-0.196214288,0,0.000142857,0.204714286,9.104118549
42974876,42974867,42974956,42974913,42974903,42975232,42975105,42974920,42975027,42974960,,96.48,77.70000076,96.5,114.75,126.1074989,144.7724998,169.715997,139.97,49600,1,102.9,87.57432386,84.23872006,85.84278204,82.50717824,172.5962367,84.49367972,81.15807592,82.7621379,79.4265341,10.27706563,-4.71137464,-0.142952383,0,0,0.292285714,3.187143247,-0.126285721,0,0.000428571,0.244142857,4.921362386,-0.249404758,0,0,0.275428571,5.284126972,-0.111904763,0,0.000571429,0.230571429,4.712085225,-0.196357138,0,0,0.283142857,4.417368962,-0.146999999,0,0.000142857,0.268142857,9.100624747
42974877,42975477,42975124,42975098,42974933,42974894,42974969,42974939,42974889,42974896,,87.56,63.04999924,82.55000305,100.75,111.1650013,129.2224968,151.5125,53.65,49400,1,19.3,82.13604879,80.71479523,81.29837988,79.87712633,167.6287451,81.22296376,79.8017102,80.38529485,78.96404129,3.355773048,-31.37673736,-0.374285698,0,0.000857143,0.173428571,4.687488147,-0.324571431,0,0.000571429,0.149571429,5.605493515,0.527261947,0,0.000285714,0.168714286,43.82200415,-0.390357137,0,0.000571429,0.134571429,4.414331399,-0.207499996,0,0.000285714,0.172142857,12.48941809,-0.204714283,0,0.000285714,0.168571429,13.87067025
42975423,42974867,42974956,42974913,42975105,42975075,42974901,42974985,42974892,42975091,,89.24,76.03750229,92.55000305,111.8499985,121.9724972,140.3250031,163.400994,124.48,49600,1,101.85,83.31155186,80.67340703,82.1103517,79.47220687,167.2420015,80.20191801,77.56377319,79.00071785,76.36257303,9.501845939,4.316120967,-0.1167619,0,0.000285714,0.256285714,4.382246107,-0.133571424,0,0.000285714,0.220857143,4.903268738,-0.218571432,0,0,0.245,7.323179912,-0.044285715,0,0.000857143,0.206571429,5.502804397,-0.258000001,0,0,0.251714286,3.956420442,-0.203964282,0,0.000142857,0.239428571,8.30587572
42974867,42974878,42975065,42975054,42975020,42974899,42974891,42974985,42975000,42974993,,88.09,69.18749809,85.67499924,103.0375004,114.25,133.3025032,157.051503,74.95,49700,1,80.5,83.43063032,81.89032597,82.6599556,81.11965125,167.6730762,81.89241615,80.3521118,81.12174143,79.58143708,4.649166076,-12.21575215,-0.181333348,0,0.000285714,0.212285714,4.88504106,-0.143857144,0,0.000571429,0.187285714,5.978752245,-0.245595247,0,0,0.208285714,11.01709633,-0.132380947,0,0.000571429,0.175142857,5.409566325,-0.153785713,0,0.000142857,0.209571429,9.622696279,-0.119249994,0,0.000142857,0.204571429,9.298244521
42974868,42974871,42975145,42974908,42974984,42974923,42974901,42974915,42975023,42975141,,93.14,72.93749809,91.34999847,108.8125019,119.6500015,137.6075058,158.467997,119.19,49900,1,95.65,83.63077767,80.54658435,81.87918252,78.7949892,170.5149255,81.38457832,78.300385,79.63298317,76.54878985,9.290242061,-16.16151631,-0.187809527,0,0.000571429,0.238571429,4.438736124,-0.222857147,0,0.000428571,0.208714286,4.83227241,-0.103055556,0,0,0.238,14.33106302,-0.258928567,0,0.000571429,0.186857143,4.103529941,-0.193785712,0,0,0.245142857,6.890090254,-0.009857143,0,0.000285714,0.236142857,14.61589926
42974867,42974870,42975123,42975039,42974984,42974926,42974927,42975002,42975141,42974892,,93.5,74.09999847,91.92499924,110.7625008,121.9000015,140.402494,168.5555031,128.82,50000,1,118.9,86.6877602,83.9147361,85.35188453,82.57886043,170.588677,83.71219056,80.93916645,82.37631489,79.60329078,9.850206789,-11.54874116,-0.170285717,0,0.000857143,0.262857143,4.696140217,-0.233571433,0,0.000142857,0.228714286,3.4629545,-0.121071428,0,0,0.262285714,14.76950029,-0.230833337,0,0.000857143,0.206285714,4.400892733,0.018000001,0,0.000428571,0.264857143,15.6012981,-0.239821434,0,0.000142857,0.254428571,7.944877205
42974876,42974871,42975124,42974995,42975012,42974894,42974991,42974888,42974970,42974950,,96.75,72.62500191,87.95000076,108.1625004,119.0075005,134.3500061,154.7505,100.94,49600,1,55.35,84.68860982,81.47921507,82.59475928,79.38536453,173.7854113,83.43582772,80.22643296,81.34197718,78.13258242,6.701438398,-7.112450898,-0.264666677,0,0,0.245714286,2.698985547,-0.252428569,0,0.000428571,0.202,4.15530161,0.066626996,0,0.000142857,0.238142857,25.31055496,-0.242619053,0,0.000571429,0.188857143,4.361798118,-0.156000007,0,0.000142857,0.243428571,8.499046359,-0.129178572,0,0.000285714,0.231857143,10.54487906
42974868,42974867,42974956,42974913,42975112,42974998,42975105,42974905,42975006,42975059,,91.48,73.57499886,94.65000153,114.5625019,125.7599972,142.8575058,165.9519969,134.69,49700,1,71.2,84.59988247,81.66489299,83.21051738,80.2755279,168.7846106,81.35237438,78.4173849,79.96300929,77.02801982,9.841501605,-14.72860426,-0.226952374,0,0.000571429,0.272,3.827007275,-0.181571424,0,0.000142857,0.236857143,3.943853652,-0.135833336,0,0,0.267714286,12.06267855,-0.227976188,0,0.000285714,0.216857143,3.561695617,-0.14207143,0,0.000142857,0.270857143,9.792855236,-0.063928568,0,0.000285714,0.264857143,13.30591849
42974870,42974871,42974990,42975021,42974984,42974966,42974912,42975117,42975024,42974892,,91.5,73.83750153,92.84999847,113.7124977,123.8000031,144.8575058,161.727997,122.89,49200,1,94.35,83.87950871,81.04376082,82.42245199,79.5867041,169.134191,81.20049193,78.36474404,79.74343521,76.90768732,9.987750568,-0.705379574,-0.230857134,0,0.000571429,0.25,4.167642579,-0.074428573,0,0.000714286,0.224285714,6.228283156,-0.021269836,0,0,0.257857143,14.30172233,-0.176666662,0,0.001428571,0.193142857,5.452736971,-0.222357139,0,0,0.258428571,5.638298929,-0.2535,0,0,0.252571429,4.158783677
42974867,42974870,42975066,42975035,42974918,42974966,42974965,42974997,42975009,42975016,,86.6,70.48749924,88.09999847,106.1750011,114.6149982,130.3500061,151.715997,80.61,49200,1,134.9,80.74769319,78.89269644,79.74589907,77.89090232,166.3352368,79.18987941,77.33488265,78.18808529,76.33308853,3.529665805,-12.86119372,-0.209809527,0,0.000857143,0.216857143,5.023924883,-0.296142861,0,0.000142857,0.184857143,3.911371735,-0.181111105,0,0,0.208857143,13.14844771,-0.259047627,0,0.000285714,0.169714286,4.364732565,-0.087214284,0,0.000285714,0.212285714,13.98328894,0.053500002,0,0.000428571,0.208142857,16.59557519
42974876,42974870,42974981,42974913,42974918,42974926,42974969,42975016,42974925,42975128,,92.68,70.96250153,89.45000076,109.4125004,120.6224987,138.152494,160.5595,97.03,49300,1,98.3,85.01760452,82.5319553,83.64547096,81.15982173,170.5916683,83.0491911,80.56354188,81.67705754,79.19140831,4.749571031,-18.95842999,-0.237333342,0,0.000285714,0.218571429,4.091437811,-0.16799999,0,0.000428571,0.200285714,5.237979695,-0.32015872,0,0,0.224571429,5.066345875,-0.186904773,0,0.000857143,0.179142857,5.016756361,-0.072428569,0,0.000285714,0.227,11.02595463,0.004964285,0,0.000285714,0.222,14.52387496
42974876,42974879,42974907,42975035,42974918,42974926,42974965,42974936,42974961,42974925,,89.38,67.15000153,84.32500076,102.1625004,113.0500031,130.0050003,150.6529939,56.53,49900,1,92.6,82.58388785,80.94499768,81.52435616,79.88546599,169.0671719,81.90534411,80.26645394,80.84581242,79.20692225,3.336120217,-32.18998313,-0.231714293,0,0.001714286,0.181714286,5.999168507,-0.274285719,0,0.000428571,0.160285714,5.489069483,-0.076428577,0,0,0.180857143,17.28479578,-0.229285717,0,0.001714286,0.143142857,6.161979194,-0.038500004,0,0.000285714,0.184857143,13.66966433,-0.131857146,0,0.000142857,0.179428571,11.85791725
42974867,42974879,42975089,42975035,42974918,42974926,42974912,42975036,42974925,42975016,,89.82,68.83749962,85.89999771,104.0999985,113.9150013,132.1624939,151.853506,76.95,49700,1,105.2,82.17463226,80.06922382,80.89329716,78.78788872,168.9234502,80.98374733,78.87833888,79.70241223,77.59700378,4.070081899,-28.12795639,-0.319428563,0,0.000285714,0.220571429,3.3665578,-0.258857138,0,0.000571429,0.188714286,5.140630864,0.314365089,0,0.000142857,0.213,29.21589316,-0.339047641,0,0.000285714,0.182571429,3.396112256,-0.240857139,0,0.000142857,0.214285714,9.80113198,-0.138535708,0,0.000285714,0.210142857,10.90351475
42974867,42974872,42974956,42974913,42975105,42974998,42974976,42975059,42975070,42974896,,89.6,75.48749924,93.19999695,111.9999981,123.5500031,140.3650055,158.7539999,121.2,49600,1,103.25,82.12208628,79.29505792,80.6807864,77.85375803,167.6272859,79.40620071,76.57917234,77.96490083,75.13787246,9.319434215,-9.074546397,-0.154571429,0,0.000571429,0.28,4.004808188,-0.139857143,0,0.000428571,0.233428571,4.528309459,-0.097539682,0,0,0.266428571,13.78755419,-0.171071425,0,0.000285714,0.224285714,3.865885395,-0.164785713,0,0.000142857,0.269714286,8.897804566,-0.254892848,0,0,0.261142857,4.038697122
42974867,42974871,42975123,42974986,42974984,42974966,42974927,42974888,42975023,42975141,,98.28,77.73749924,94.09999847,114.3624992,124.9874969,144.3050026,161.02,142.87,49700,1,100.95,85.36309131,81.34948567,82.96466676,78.95106112,173.9882589,82.91597256,78.90236692,80.51754801,76.50394237,12.20006073,21.26540393,-0.06209524,0,0.000571429,0.285142857,4.799657864,-0.169571429,0,0.000142857,0.244142857,3.588312553,-0.2159127,0,0,0.282142857,4.870517328,-0.06214286,0,0.000571429,0.226857143,5.167567833,-0.187142856,0,0,0.286428571,4.763429736,-0.286214292,0,0,0.271285714,2.924184762
42974878,42974871,42974968,42975021,42974933,42974966,42974912,42974888,42975126,42975008,,92.65,72.55000305,90.70000076,110.4124985,121,140.8125031,166.6579939,106.92,49200,1,89.95,86.60353373,84.24787037,85.46582075,83.11015739,170.3592279,84.08739556,81.7317322,82.94968258,80.59401922,7.013406845,-7.71054849,-0.272761911,0,0.000285714,0.245428571,3.380017985,-0.182428569,0,0.000428571,0.216428571,4.938455151,0.095833331,0,0.000142857,0.247,26.10743459,-0.198571429,0,0.001142857,0.196571429,5.012749018,-0.219642855,0,0.000142857,0.248571429,8.872637456,-0.205642853,0,0.000142857,0.237428571,8.771243645
42974868,42974871,42975040,42975041,42975043,42975152,42974901,42974962,42974892,42974985,,89.11,70.70000267,90.125,109.75,120.3150028,138.0175003,165.455497,101.86,49000,1,76.65,85.22700674,83.35856556,84.47362389,82.60518271,167.7836331,82.63521462,80.76677345,81.88183177,80.0133906,7.071051853,-26.2863189,-0.280476183,0,0.000857143,0.221142857,4.690798128,-0.214285716,0,0.000857143,0.197571429,6.042953564,0.136150796,0,0.000142857,0.215857143,33.34470823,-0.34202382,0,0.000571429,0.176857143,3.856111655,-0.156785712,0,0.000285714,0.225142857,13.33583007,-0.128499998,0,0.000285714,0.218714286,13.92453036
42974876,42974869,42975082,42975035,42975126,42974926,42974912,42975008,42974889,42974925,,94.47,74.13750267,90.07500076,109.8499985,118.1299992,137.8100029,158.468497,100.67,49500,1,100.65,85.04038418,82.26907104,83.37993156,80.60861842,172.0033821,83.36825526,80.59694212,81.70780263,78.93648949,5.981148213,4.483924061,-0.215333343,0,0.000285714,0.236857143,4.19519148,-0.149571434,0,0.000714286,0.207,6.056851627,-0.032023808,0,0,0.240428571,19.17363558,-0.181071416,0,0.001142857,0.185714286,5.240187433,-0.176142856,0,0.000142857,0.240142857,9.985456273,-0.232071429,0,0.000142857,0.233,8.63913276
42974867,42974871,42975082,42974899,42975076,42974966,42974912,42975150,42975024,42974932,,91.04,74.12500191,92.40000153,112.6000004,125.0149998,144.8800056,167.703997,124.79,49400,1,66.95,85.6568582,83.18699457,84.56991344,82.10004981,168.7643135,82.59504637,80.12518274,81.50810161,79.03823798,9.527986615,-11.91880405,-0.253619045,0,0.000285714,0.252857143,3.549553236,-0.141285717,0,0.000285714,0.228285714,4.777775859,-0.125476196,0,0,0.256857143,12.19673352,-0.204404771,0,0.000571429,0.200857143,4.424108111,-0.153857147,0,0.000142857,0.258857143,9.888052153,-0.107642852,0,0.000285714,0.250714286,11.1347962
42974882,42974878,42974990,42974942,42974903,42974966,42975010,42974888,42975059,42974896,,87.59,68.78750229,86.07500076,107,117.4750015,139.6549942,160.651494,78.72,49900,1,121.7,84.01610484,82.51927695,83.39086638,81.8940385,167.0763065,82.026575,80.52974711,81.40133655,79.90450866,6.271449065,-11.78545803,-0.214380965,0,0.001428571,0.213428571,5.602559748,-0.2872857,0,0.000428571,0.179571429,5.167037151,0.094841272,0,0.000142857,0.208857143,26.59907091,-0.22547619,0,0.001142857,0.173428571,5.384300165,-0.07071428,0,0.000428571,0.209571429,13.82696716,-0.283321433,0,0.000142857,0.200428571,8.778818082
42974870,42974878,42974907,42975035,42974921,42974926,42974965,42974935,42974960,42975128,,87.56,68.41249847,84.75,106.0999985,118.3499985,133.6624939,153.5010001,67.93,49100,1,100.9,82.28405801,80.71775335,81.42862747,79.86232282,167.3741661,81.00686617,79.44056152,80.15143564,78.58513099,4.156353152,-32.0350647,-0.398285717,0,0.000857143,0.192571429,4.212314175,-0.351571441,0,0.000428571,0.164571429,4.566353783,0.467539668,0,0.000285714,0.187285714,37.39319995,-0.442380935,0,0.000285714,0.147428571,3.475862558,-0.022142858,0,0.000571429,0.190857143,18.59815801,-0.240250006,0,0.000285714,0.185857143,13.24513012
42974867,42974878,42974956,42974913,42975112,42974937,42974965,42974960,42974918,42975128,,91.25,72.73749924,91.40000153,112.1125031,122.7224972,144.1599945,170.1574939,113.79,49400,1,103.5,86.89114419,84.70626931,86.00395157,83.81907669,169.0997838,83.88529003,81.70041516,82.99809741,80.81322254,7.737609831,-1.673542336,-0.165523812,0,0.000571429,0.259142857,4.350642933,-0.237285718,0,0,0.224285714,2.704428106,0.075317457,0,0.000142857,0.252142857,25.46931226,-0.184047624,0,0.000285714,0.207714286,4.229994405,-0.226857133,0,0,0.257285714,5.929417327,-0.248714283,0,0,0.244571429,5.96429599
42974868,42974870,42974968,42974952,42974918,42974943,42974965,42975129,42975128,42974925,,85.22,67.65000153,83.84999847,103.5,113.7025013,131.3675056,146.8999939,63.36,49700,1,96.6,79.42152905,77.84058715,78.49189474,76.91095284,165.6547606,78.39724057,76.81629867,77.46760626,75.88666436,3.017689136,-27.40939856,-0.37304762,0,0.000285714,0.200857143,3.108663355,-0.182142865,0,0.000571429,0.183714286,5.625189815,0.116269857,0,0.000142857,0.203571429,26.82631684,-0.290119052,0,0.000285714,0.167714286,4.203679367,-0.246428568,0,0,0.208571429,6.139185083,-0.012428582,0,0.000285714,0.207142857,11.60241931
42974867,42974872,42975065,42975035,42975020,42974926,42974965,42974905,42974918,42975128,,85.98,68.01250267,83.47499847,102.5249996,111.7074974,128.5850029,151.552003,72.48,49900,1,111.25,80.77765757,79.1383841,79.90965453,78.27038106,166.0119671,79.33184932,77.69257585,78.46384628,76.82457281,3.477531002,-28.14953029,-0.385238081,0,0.000857143,0.189428571,4.440385139,-0.352571428,0,0.000428571,0.167142857,4.871086988,0.677817434,0,0.000428571,0.186428571,56.88233054,-0.430357128,0,0.000571429,0.149714286,3.962230046,-0.343428582,0,0.000142857,0.189428571,9.54508133,-0.155214282,0,0.000428571,0.185571429,15.5871459
