F,F,F,F,F,F,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,MMA Default,MMA Sim Diversity 10,geomean1,Saber Score
42728124,42704860,42704858,42704874,42704873,42704871,,384.67,310.1925,381.535,457.71,495.267,562.18,634.9591,154.77,49700,0,0,94.1206891,63.53595924,25.37661077,-24.56514239
42704870,42704862,42704857,42704874,42704859,42728127,,388.12,322.0275,394.32,473.7875,518.1035,585.686,658.4556,178.15,48600,0,0,94.12056895,63.19894716,29.26442332,-18.75616908
42704862,42728126,42704875,42704856,42704859,42704873,,391.67,324.7125,403.755,473.665,513.469,573.707,643.7605,168.355,49200,0,0,94.11795948,64.21705053,27.52885928,-5.881797522
42704870,42704862,42704858,42704875,42704856,42728127,,402.67,327.65,401.08,482.6425,520.585,584.557,641.5955,176.74,49800,1,0,94.11738642,165.8505548,28.90927544,18.13288182
42704866,42704870,42704862,42704858,42728127,42728123,,394.92,330.0475,396.17,465.88,504.658,562.598,623.8741,153.475,49100,0,0,94.1104834,65.37343668,22.13795966,-22.47390151
42728124,42704872,42704875,42704859,42704871,42704861,,386.42,325.1725,399.135,470.71,511.152,573.1095,636.2053,156.95,48900,0,0,94.10801009,63.73575533,25.46143204,-31.14001751
42704868,42704862,42728126,42704858,42704856,42728123,,390.05,328.55,391.295,462.2675,499.0175,561.3235,618.485,145.24,49800,0,0,94.10769951,64.87223754,21.02545745,-10.6150344
42704868,42704872,42704858,42704875,42704856,42728125,,385.67,324.04,393.39,463.7675,503.333,569.667,629.5246,150.735,49500,0,0,94.10734602,63.8640447,22.84509816,-26.60903931
42728124,42704868,42704870,42704875,42704861,42728123,,397.81,338.5725,406.56,467.1275,498.1655,555.172,612.5115,146.45,49800,0,0,94.10585049,66.18032695,21.21541457,-17.55997241
42704866,42728126,42704872,42704875,42704857,42704871,,386.24,321.885,392.15,463.685,501.336,564.911,632.708,154.12,50000,0,0,94.10573519,63.83237909,25.292964,-26.56169534
42704862,42728126,42704872,42704875,42704859,42704871,,384.19,317.77,392.45,464.3075,508.7545,578.6635,646.151,163.645,49300,0,0,94.1042997,63.06932184,26.61917186,-8.403332531
42728124,42704872,42704858,42704875,42704871,42704865,,389.67,322.1475,388.965,463.0325,498.813,570.6465,630.7717,155.41,49300,0,0,94.09832662,64.38363567,25.16934985,-17.02210456
42728124,42704866,42728126,42704857,42704871,42704861,,391.57,333.785,395.68,465.93,497.477,563.2315,615.589,144.97,50000,0,0,94.09726672,65.18574154,23.93095272,-19.38872486
42704870,42704862,42704875,42704859,42704873,42704865,,399.54,331.47,406.48,484.12,520.1315,581.2485,646.1805,177.7,48300,0,0,94.09665216,65.23934145,28.99209166,-19.09177601
42704862,42728126,42704858,42704875,42704856,42704873,,394.84,322.765,393.99,472.4675,514.2405,576.5495,639.5977,168.015,49800,0,0,94.09624765,64.80494618,27.48657004,16.85488671
42704860,42704862,42728126,42704858,42704857,42704871,,396.42,318.1825,393.245,467.9475,504.545,570.0125,631.7509,163.115,49900,0,0,94.08934662,65.30206,26.63433874,20.41770071
42704868,42704860,42704875,42704856,42704873,42728127,,391.46,326.3275,393.57,463.4125,495.33,562.4445,627.3669,155.28,49900,0,0,94.08931442,64.75372167,25.56934055,-4.745831341
42704868,42704860,42704858,42704856,42704873,42728123,,385.44,324.6475,388.685,452.4675,493.512,559.4335,620.0424,142.175,49100,0,0,94.08581511,64.15743705,20.6441824,-35.93348265
42704860,42728126,42704858,42704857,42704873,42704863,,386.06,316.5425,384.475,459.78,494.557,557.6055,636.9787,157.83,49100,0,0,94.08484195,63.64988371,25.69340874,-27.46962905
42704870,42704862,42728126,42704858,42704873,42704861,,395.99,323.7275,397.24,471.2975,508.838,578.7465,637.7912,168.045,49400,0,0,94.07896108,65.02549512,27.40012089,5.869495496
42704864,42704870,42704858,42704875,42704857,42704867,,400.51,329.33,402.49,471.7175,509.251,569.0255,633.4354,166.75,49500,0,0,94.07870031,65.81848576,25.58614873,0.142323307
42728124,42704862,42704858,42704857,42704874,42704869,,385.75,322.3575,388.795,459.92,495.87,559.452,635.1386,155.77,49200,0,0,94.07795656,63.66833987,24.30205319,-30.11162579
42704860,42704870,42704862,42704857,42704873,42728127,,393.49,325.2025,392.66,462.6375,499.3895,573.7875,637.0478,164.94,49400,0,0,94.07133194,64.69506257,27.1660266,-18.52813512
42704866,42704860,42704870,42704856,42704873,42704865,,393.41,331.125,397.21,461.86,499.316,558.3535,617.8614,148.52,49700,0,0,94.06597821,65.35602527,24.36225911,-18.58836561
42704870,42728126,42704875,42704856,42704859,42704863,,385.06,322.905,392.915,465.755,503.8675,573.7995,649.1281,167.055,49200,0,0,94.06464646,63.07470424,27.00899466,1.088913623
42704868,42704860,42704875,42704857,42728127,42704865,,393.83,324.175,393.645,458.895,500.6215,562.37,628.1812,158.25,49200,0,0,94.06184255,65.05155457,25.88229946,-24.30265099
42704864,42728126,42704858,42704875,42704857,42704871,,395.59,317.0425,393.72,471.285,509.6635,573.665,637.734,167.06,49800,0,0,94.06148421,64.96503792,27.23373919,3.489989415
42704868,42728126,42704858,42704875,42704871,42704861,,390.87,319.465,392.965,466.865,504.5205,569.334,637.2836,163.77,49500,0,0,94.06070283,64.31223545,26.62069553,2.594943717
42704870,42704862,42704858,42704875,42704856,42704861,,400.35,327.26,406.455,478.81,517.4505,582.5805,640.9766,174.52,49600,0,0,94.05972835,65.52456044,28.42044317,15.76626748
42704870,42728126,42704858,42704875,42704856,42704873,,398.61,325.26,401.35,475.6,515.9575,578.8855,641.014,172.69,49900,1,0,94.05868813,165.2765106,28.177618,49.62168634
42704868,42704862,42704858,42704874,42728127,42704865,,386.72,316.8525,383.525,461.795,506.8225,567.5145,639.1995,162.305,49000,0,0,94.05230035,63.65447112,26.47712035,-23.42917621
42728124,42704860,42704858,42704875,42704863,42704871,,398.52,325.9525,389.97,465.4075,504.8935,569.5805,622.7885,157.095,50000,0,0,94.04994014,65.90116656,25.50645073,11.52355149
42704868,42728126,42704875,42704857,42704873,42704865,,390.76,325.9175,397.39,463.6375,501.6635,563.564,634.454,161,49100,0,0,94.04947289,64.39232811,26.3714868,-26.56169534
42704864,42704862,42704872,42704858,42704874,42728127,,386.97,319.6525,394.74,463.03,500.1985,570.0395,634.0021,156.7,50000,0,0,94.04932116,63.87147897,25.62917332,-8.343102783
42704868,42704866,42704862,42704874,42728127,42704871,,385.49,321.6925,388.625,459.8825,498.73,558.572,629.6942,153.5,50000,0,0,94.0478253,63.81275738,25.4062834,-17.17702299
42704864,42704860,42728126,42704858,42704873,42704871,,389.69,314.73,386.555,457.435,497.0825,557.2365,625.1988,151.445,50000,0,0,94.03561496,64.56135646,24.77788859,13.58033419
42704866,42704862,42704872,42704875,42728127,42704861,,385.11,324.1025,391.66,459.665,494.1305,562.3465,630.0164,151.625,49500,0,0,94.0353688,63.74347625,24.91120869,-35.61076224
42704868,42704866,42704870,42704872,42728127,42728125,,393.37,339.3375,402.59,464.8075,496.55,555.5685,609.3322,141.765,50000,1,0,94.03180382,165.6386259,21.79774287,-20.57203501
42704862,42728126,42704872,42704858,42704875,42704861,,392.74,324.2675,395.97,467.635,509.1075,576.843,634.3758,162.09,49800,0,0,94.02407824,64.66698446,26.32569542,4.208547994
42728122,42704866,42704862,42704874,42704873,42728125,,380.74,333.305,392.775,451.2475,487.6825,550.0805,616.8064,135.315,49600,0,0,94.02240763,63.58445772,21.10776626,-37.09102273
42704864,42704862,42704872,42704875,42704857,42704871,,387.37,320.4575,393.01,463.5175,504.7925,567.263,636.021,158.44,49900,0,0,94.02060715,63.84761883,25.99393652,-18.31298769
42704868,42704862,42704858,42704875,42728127,42704867,,394.34,323.245,393.18,465.9525,498.3545,571.138,630.719,161.005,49300,0,0,94.0183476,65.02011326,24.81645125,-22.79662192
42728124,42704864,42704872,42704858,42704871,42704869,,383.23,323.2125,386.115,455.1075,490.8095,554.4725,615.6613,136.87,49700,0,0,94.01434916,63.97459368,21.46553724,-23.63143861
42704866,42704870,42704874,42704859,42704863,42728127,,382.18,319.2,390.82,463.0775,502.2135,569.979,646.1361,163.215,48700,0,0,94.01273198,62.75470082,26.54859876,-12.2759819
42704860,42704870,42704862,42704858,42704875,42728123,,397.42,322.3575,394.645,463.2475,498.6565,562.318,629.1112,160.065,49500,0,0,94.00876794,65.50954393,22.97654555,4.255891219
42704866,42704870,42728126,42704858,42704875,42728123,,401.12,330.765,403.585,468.96,507.512,568.657,620.3311,156.205,49800,0,0,94.00632748,66.34113246,22.43315234,5.964182317
42704864,42704870,42704862,42704858,42704874,42704861,,398.16,326.2675,401.89,477.7425,515.7585,575.9935,633.8406,167.215,50000,1,0,94.00145719,165.4457353,27.26380753,-0.227740686
42704864,42704860,42704858,42704857,42704874,42704871,,382.67,310.2625,380.5,458.445,495.3445,568.509,641.0929,158.99,49600,0,0,93.99905448,62.99670977,25.976328,-10.64949259
42704860,42704862,42728126,42704875,42704857,42704873,,395.92,320.635,389.685,468.51,504.6475,569.8035,631.971,162.995,50000,0,0,93.99235116,65.19119394,26.85314193,12.87466288
42728124,42704862,42704858,42704857,42704871,42704869,,383.78,319.12,383.425,454.1825,491.1425,557.1725,633.4746,153.305,48800,0,0,93.98960581,63.41839311,23.87238117,-29.298383
42704864,42704862,42728126,42704858,42704857,42704867,,390.1,320.4025,389.21,458.02,500.3245,554.6265,625.1615,151.56,49700,0,0,93.98893474,64.60516405,23.38937552,-10.44723094
42728124,42704858,42704875,42704856,42704863,42704871,,381.31,313.08,382.065,455.9025,493.6995,558.0885,639.7311,156.56,49400,0,0,93.98623887,62.847702,25.40342835,-17.17702299
42704870,42704858,42704875,42704857,42704873,42704863,,397.46,327.055,400.74,475.6525,514.382,578.973,649.8786,179.82,48700,0,0,93.98607565,64.77802319,29.38141497,-10.25785729
42704866,42704862,42728126,42704874,42704859,42704861,,390.09,333.7325,395.27,470.5625,508.819,577.088,631.7371,158.56,49400,0,0,93.98385839,64.37103545,25.91779901,-13.19680065
42704860,42704870,42704862,42704874,42704859,42704865,,390.24,319.975,391.18,469.53,508.7815,572.6105,640.8809,165.895,49000,0,0,93.98376574,64.07099602,26.94220354,-6.621926278
42704864,42704860,42704862,42704858,42704875,42728125,,396.21,323.535,392.015,456.505,491.7165,556.133,619.9981,152.09,49900,0,0,93.97982202,65.64872613,23.12244579,-9.061661363
42728124,42704858,42704875,42704856,42704863,42728127,,389.01,320.0825,388.865,461.835,496.6405,566.6855,632.5731,157.565,49500,0,0,93.96804918,64.18346336,25.59479594,-8.188185096
42704870,42704872,42704858,42704875,42704856,42728127,,392.93,323.76,398.51,474.2025,514.714,578.7755,641.5839,168.68,49700,1,0,93.96774311,164.4218686,27.38814791,9.694800526
42704866,42704862,42704858,42704856,42728127,42704861,,393.09,328.8975,396.94,471.2425,509.656,573.366,625.6923,156.455,49300,0,0,93.96542292,65.002071,25.55261121,-14.82329071
42704860,42728126,42704872,42704858,42704856,42704865,,379.29,312.5925,379.015,451.0275,490.1815,551.443,626.1958,143.27,49700,0,0,93.95779844,63.0277194,23.31106741,-29.25103605
42704866,42728126,42704858,42704856,42704873,42704863,,389.21,324.2675,394.73,467.66,505.6405,564.98,624.4968,151.63,49600,0,0,93.95648538,64.49167387,24.74727436,-11.64342687
42728122,42704860,42704870,42704856,42704863,42704865,,391.32,337.48,400.115,465.5375,501.3225,557.8815,609.1365,139.075,50000,0,0,93.95415033,65.32933093,22.75375036,-3.872357309
42704870,42704875,42704857,42704859,42704863,42704861,,383.73,318.0925,393.02,468.3975,509.656,584.3465,658.542,174.96,47800,0,0,93.93545392,62.51256974,28.34339264,-40.08150697
42704860,42704870,42704857,42704874,42704859,42728127,,387.13,313.8725,389.525,470.3,512.8535,576.1865,650.2724,171.35,48800,0,0,93.93417565,63.28412939,27.99466551,-20.90764046
42704870,42728126,42704872,42704858,42704857,42704867,,380.29,315.5125,386.34,455.5425,494.1435,560.874,638.8706,154.515,49300,0,0,93.93383725,62.71603172,23.66544095,-15.22781253
42704864,42704862,42728126,42704858,42704857,42704869,,390.77,325.2375,391.595,461.7825,501.495,553.2965,624.8107,152.445,49500,0,0,93.93305797,64.69373709,23.72868355,-14.70282972
42704868,42704870,42704858,42704874,42704863,42728127,,390.59,321.81,391.14,467.8375,512.2495,571.753,640.1256,167.405,49500,0,0,93.93158062,64.12969795,27.24097549,-8.080611378
42728122,42704862,42704858,42704874,42704873,42704867,,381.4,323.475,389.3,457.2,498.8285,558.1675,629.7241,147.685,49200,0,0,93.9281934,63.19267356,22.90298868,-34.99977887
42704870,42704862,42704875,42704856,42704859,42704861,,397.18,332.545,409.68,483.255,523.154,577.007,643.6818,174.86,49000,0,0,93.92781067,64.93666479,28.4641692,-1.626197807
42728122,42704866,42704862,42704874,42704871,42704865,,386.3,334.4725,395.43,461.165,495.9585,551.2985,616.5967,142.08,49800,0,0,93.92558293,64.34686258,23.48236599,-25.15035272
42704868,42704866,42704875,42704856,42704863,42704871,,389.38,330.61,392.775,468.1825,502.459,563.5005,622.9068,151.47,50000,0,0,93.92539927,64.56124578,24.83232267,-7.48251453
42704860,42704862,42704858,42704857,42704873,42704871,,392.8,318.8975,390.5,468.3925,506.832,567.8025,638.3693,166.85,49000,0,0,93.9247789,64.50207728,27.3375028,-5.115896463
42704864,42704870,42728126,42704858,42704863,42704861,,389.45,323.245,393.59,460.8775,500.3295,558.2465,629.3127,155.73,49700,0,0,93.91788521,64.34359491,25.17109829,-17.29748249
42704860,42728126,42704858,42704875,42704856,42704863,,383.47,311.74,380.215,448.5775,490.7545,565.242,635.5824,155.24,49900,0,0,93.91693026,63.27621771,25.16473356,-5.378386751
42704866,42704864,42704872,42704875,42704871,42704861,,381.25,321.7625,388.855,457.83,492.056,558.5085,624.7919,144.28,49800,0,0,93.9132215,63.33972539,23.73278317,-31.0195595
42704868,42704872,42704858,42704856,42704863,42704871,,381.07,321.215,387.81,462.3325,504.707,565.3775,631.2135,151.145,49500,0,0,93.91245675,63.08837197,24.53438291,-15.7183364
42728124,42704870,42704858,42704857,42704874,42704869,,389.52,326.23,392.01,464.955,501.0635,569.3675,635.3092,160.445,49300,0,0,93.90910156,64.13990429,24.91303828,-11.63054109
42704866,42704860,42704870,42704859,42704863,42728125,,387.34,327.6,393.945,458.12,491.459,558.286,622.2731,147.06,48800,0,0,93.9028169,64.28711209,22.26787513,-21.86291665
42704864,42728126,42704858,42704857,42704873,42704863,,390.89,324.1275,396.285,464.235,503.271,566.6695,630.6112,158.29,49300,0,0,93.90237224,64.49671198,25.78099206,-28.34310532
42704866,42704864,42704858,42704874,42704863,42728127,,385.42,319.315,384.53,458.0925,497.8235,566.326,628.3051,151.86,49600,0,0,93.90200777,63.80304256,24.82009391,-19.23380643
42728122,42704870,42728126,42704875,42704857,42704869,,397.56,343.31,406.795,470.475,505.0915,560.3235,618.5082,152.255,50000,0,0,93.89720262,65.86469495,23.71432561,-8.140842617
42704868,42704860,42704870,42704857,42704874,42704865,,397.53,329.43,401.085,472.2075,509.5765,571.253,625.3005,160.9,49900,0,0,93.89522762,65.62115474,26.30795054,-1.673541777
42704868,42704870,42704875,42704856,42704873,42728127,,396.22,332.64,402.045,471.84,506.814,570.9285,633.7104,166.755,49800,0,0,93.8949692,65.14010385,27.40109656,-9.874904901
42704868,42704860,42704875,42704856,42704873,42704863,,389.32,322.85,391.53,463.2275,502.0215,562.1855,624.3547,152.285,49900,0,0,93.89388074,64.49137438,24.9768797,-28.02038193
42704868,42704860,42704862,42704857,42704871,42704865,,391.79,323.9075,394.25,463.04,499.5335,556.6445,622.6304,153.76,49400,0,0,93.88767103,64.89964356,25.20902574,-22.13829309
42704860,42728126,42704872,42704875,42704859,42704871,,383.2,311.695,384.335,461.6175,502.129,568.044,637.6677,156.845,49500,0,0,93.88627618,63.15450407,25.46418921,-25.65376461
42704866,42704870,42704857,42704859,42704863,42704869,,388.54,334.465,402.475,466.6675,504.87,568.9925,632.9823,157.93,48100,0,0,93.88208953,64.07388034,24.38491339,-38.51524889
42728124,42704868,42704858,42704856,42704874,42728123,,388.87,329.545,393.9,464.895,496.846,561.501,614.2183,142.225,49900,0,0,93.87910807,64.77885083,20.6694056,-25.91625452
42704868,42704870,42704875,42704859,42704873,42728125,,398.29,338.4325,404.63,478.4275,514.327,580.905,633.9374,167.85,48600,0,0,93.87650397,65.41909169,25.47083393,-19.29403841
42704860,42704870,42704856,42704874,42704859,42704873,,382.52,313.465,388.345,463.1575,502.4565,579.3675,647.1913,164.96,49100,0,0,93.87627187,62.7202868,26.91797772,-17.34482646
42704864,42704860,42704857,42704874,42704859,42704871,,379.5,310.655,383.775,461.0625,500.898,571.3935,643.8814,159.33,49000,0,0,93.87591652,62.40881412,26.01629367,-22.18563706
42728124,42704864,42704858,42704874,42728127,42704871,,381.26,306.545,378.115,452.41,493.2985,561.4905,633.2226,152.25,49800,0,0,93.8720565,63.0312241,24.94763251,-21.69511318
42728122,42704858,42704875,42704863,42728127,42704861,,387.62,325.69,395.295,465.45,503.0665,569.3395,630.1122,154.535,48800,0,0,93.85142197,64.03421829,25.01971584,-30.91198504
42728124,42704862,42704857,42704874,42704859,42704869,,382.58,323.5225,390.01,463.51,503.006,567.0565,636.8862,156.11,48600,0,0,93.84510883,63.08044422,24.33944292,-33.87670219
42704870,42728126,42704872,42704858,42704856,42704865,,384.05,319.135,388.255,461.585,502.861,564.1275,633.2747,154.745,49600,0,0,93.8409636,63.41410159,24.98104353,-10.98509878
42728122,42728126,42704858,42704874,42704873,42704865,,385.71,325.3725,393.115,463.05,504.026,565.6645,626.6791,150.255,49300,0,0,93.83993221,63.8805418,24.50688187,-28.71316671
42704864,42704870,42704858,42704875,42704856,42704869,,388.33,319.7325,391.85,459.095,497.497,559.492,634.0081,158.265,49500,0,0,93.83273497,63.99165278,24.4537183,-26.78972781
42704866,42728126,42704872,42704858,42704871,42704865,,381.63,317.205,382.36,454.515,496.4575,556.0245,625.4759,146.495,49300,0,0,93.82555917,63.34028277,23.8432537,-22.29321152
42704868,42704860,42704862,42704858,42704874,42728125,,388.39,321.4725,385.575,456.4775,497.455,558.198,623.4862,151.03,49800,0,0,93.8245233,64.36707749,23.05394927,-14.91797864
42704860,42704872,42704858,42704875,42704857,42704871,,393.32,316.0725,395.04,470.96,512.19,574.607,636.2626,165.57,49500,0,0,93.82099561,64.61513105,26.92588223,1.183601562
42704868,42704860,42704870,42704874,42704873,42704863,,387.06,320.285,390.71,457.0625,497.284,564.5775,629.8915,155.995,50000,0,0,93.81970783,63.95210311,25.58965084,-21.38527781
42728122,42704870,42704858,42704875,42704861,42704869,,399.51,342.28,409.375,474.8625,512.86,572.7535,620.2308,156.345,49200,0,0,93.81941449,66.05437123,24.09474309,-24.20796454
42704860,42704870,42704862,42704858,42704875,42704867,,401.03,323.625,397.095,466.785,503.4935,562.7325,627.1721,164.255,49900,0,0,93.81579857,66.02453381,25.21357187,4.613069817
42704868,42704870,42704862,42704858,42704861,42728125,,396.56,330.34,396.82,470.475,508.6395,566.4205,623.7074,158.825,49200,0,0,93.81575654,65.51327989,24.03806475,-21.01521343
42704860,42728126,42704872,42704858,42704875,42704865,,391.83,318.9775,385.705,461.235,498.4515,565.347,624.5963,154.09,49800,0,0,93.81540595,64.81215138,24.9328545,-15.52896202
42704868,42704864,42704870,42704875,42728127,42704867,,391.17,325.595,390.27,457.285,493.5595,554.385,621.9724,151.75,50000,0,0,93.81081239,64.80934769,23.49420911,-25.42573214
42728122,42728126,42704858,42704857,42704873,42728125,,388.75,331.8875,397.485,465.3425,500.275,563.147,619.7704,146.355,49000,0,0,93.80143083,64.54090421,22.32708823,-35.0728929
42704864,42704870,42704858,42704856,42704863,42704861,,383.55,322.9725,391.975,460.2175,493.785,561.296,634.0818,155.425,49300,0,0,93.79889144,63.30092022,25.11278558,-30.92487156
42728124,42704866,42704870,42704875,42704863,42704869,,397.03,338.0375,402.505,464.555,497.1205,553.6055,609.8154,146.22,50000,0,0,93.79336088,66.06043549,22.83665431,-19.6641013
42728124,42704858,42704875,42704856,42728127,42704871,,383.45,312.4475,383.33,457.8575,491.694,563.141,639.0233,159.555,49400,1,0,93.78958844,163.1100493,26.00600709,-20.09439468
42704870,42704872,42704858,42704875,42704857,42704867,,386.93,320.1775,391.43,464.1075,498.817,563.349,643.1505,165.03,49000,0,0,93.78947545,63.45778901,25.2532435,-16.80695862
42704868,42704860,42704872,42704875,42728127,42704865,,389.44,322.7925,388.885,461.2475,498.7605,555.9575,618.5068,148.155,49700,0,0,93.77965189,64.67574464,24.24575256,-26.50146782
42704864,42704862,42704872,42704858,42704875,42728123,,388.74,325.515,393.94,459.64,496.09,558.351,621.8939,147.79,49500,0,0,93.77514557,64.45612154,21.30611973,-2.366326004
42704868,42728126,42704875,42704859,42704863,42704871,,387.88,321.32,395.27,470.6325,507.5565,574.4015,637.3793,163.335,49100,0,0,93.76822227,63.7879869,26.49183741,-23.5496372
42704866,42704870,42704862,42704857,42728127,42704865,,399.01,338.9975,403.885,469.615,506.3795,564.97,623.9704,161.71,49200,0,0,93.76691205,65.83468563,26.48592221,-16.11417383
42704870,42704872,42704858,42704875,42704856,42704865,,390.69,323.4325,397.18,471.74,510.3615,571.2165,638.1788,165.26,49300,0,0,93.76239183,64.15585888,26.65711475,-15.74410945
42704870,42704862,42728126,42704858,42704856,42704861,,393.71,325.4325,397.36,473.6575,511.584,571.7815,632.3964,164.005,49900,1,0,93.75084302,164.7828031,26.63350233,8.128540963
42704860,42704870,42704858,42704875,42704863,42728127,,393.58,317.7,390.445,459.755,498.013,567.831,638.0569,168.005,49400,0,0,93.74782448,64.56451832,27.22909412,-13.59263957
42704868,42704862,42728126,42704874,42704859,42704867,,378.8,316.1875,384.305,456.74,496.4175,560.8495,634.2675,152.29,49300,0,0,93.7474825,62.60464573,23.53383292,-33.76912773
42704864,42704862,42704858,42704857,42704874,42704861,,389.04,319.68,396.91,468.78,505.282,571.42,638.0515,164.575,49300,0,0,93.74621604,63.92129452,26.89647871,-33.67443979
42728122,42704862,42704858,42704874,42728127,42704871,,384.31,320.365,392.175,461.7325,501.859,572.201,634.1951,156.72,49500,0,0,93.73972082,63.38483436,25.63959556,-20.52468956
42704862,42728126,42704872,42704858,42704857,42704871,,387.67,321.885,392.41,463.935,505.011,575.437,636.1958,161.855,49600,1,0,93.73330632,163.7881915,26.3774048,-10.78283787
42704866,42704870,42704862,42704856,42704873,42704865,,394.4,335.2125,398.1,470.69,505.5735,567.916,621.1075,155.32,49500,0,0,93.73200632,65.27084304,25.46726138,-17.29748249
42704866,42704870,42704858,42704857,42704873,42728125,,396.53,334.18,401.57,470.8325,505.786,573.897,627.3685,161.53,48700,0,0,93.72711695,65.3508599,24.56020401,-17.62020439
42704866,42704864,42704858,42704863,42704871,42704861,,381.13,320.355,383.27,453.27,492.9555,562.283,625.7344,147.175,49000,0,0,93.72566513,63.22710141,23.96899541,-33.27860236
42704866,42704860,42704862,42704857,42704874,42728127,,390.76,325.79,389.42,461.655,498.328,560.961,624.61,155.115,50000,0,0,93.72043687,64.62849855,25.6568948,-10.98509878
42704864,42704870,42704862,42704858,42704856,42704867,,393.32,323.8575,392.57,466.865,504.9915,565.9205,621.875,153.895,50000,0,0,93.71995475,65.0869301,23.65388227,-4.806062579
42704866,42704864,42704858,42704875,42704871,42704869,,385.91,316.59,386.825,454.82,491.026,553.8195,625.2838,150.015,49200,0,0,93.7197838,63.91783397,23.33994609,-32.21575022
42728122,42704866,42728126,42704874,42704863,42704865,,379.56,329.03,388.83,452.24,485.222,541.897,611.7308,133.06,49900,0,0,93.71935299,63.49466901,22.07012221,-27.02645063
42704866,42728126,42704858,42704857,42704874,42704865,,387.99,321.365,391.405,460.6975,498.275,568.442,632.2237,159.055,49200,0,0,93.71225614,63.96603947,25.91074712,-19.87924874
42704866,42728126,42704858,42704875,42704857,42704869,,396.28,327.095,398.445,470.93,507.251,563.4065,624.2233,158.64,49300,0,0,93.71000261,65.42025464,24.63791098,-16.23463333
42704868,42704870,42728126,42704858,42704856,42728125,,392.54,324.97,394.21,469.27,505.1495,567.711,620.4643,152.955,50000,0,0,93.70944327,65.02253808,23.16587633,-13.74755651
42728122,42704862,42704858,42704874,42704873,42704869,,382.07,325.1675,392.675,458.7225,498.2615,563.721,627.8131,148.57,49000,0,0,93.70787318,63.28124659,23.23524073,-29.9911648
42704868,42704862,42728126,42704858,42704865,42704867,,385.46,319.0425,384.03,449.7825,487.7695,552.8625,620.6545,147.07,49200,0,0,93.70656131,64.01234628,22.63536953,-34.90509093
42704860,42728126,42704857,42704874,42704859,42704873,,379.3,313.0975,386.855,456.63,497.7745,570.958,646.2443,162.625,48800,0,0,93.69904538,62.23852075,26.6169706,-37.43951619
42704868,42704864,42704872,42704875,42704857,42728123,,392.86,338.83,405.035,468.66,500.911,559.606,610.3861,143.135,49800,0,0,93.69881229,65.41838461,20.83655583,-17.99026728
42704866,42704860,42728126,42704858,42704863,42704871,,390.48,320.8525,386.49,456.315,494.5945,561.424,616.7343,148.18,50000,1,0,93.69723813,164.8578137,24.16259376,3.825597093
42728122,42704866,42704858,42704874,42704863,42728125,,381.14,328.6325,390.445,454.2375,494.413,557.708,615.166,136.93,49300,0,0,93.680877,63.5848875,20.996869,-39.80613053
42728124,42704862,42704858,42704857,42728127,42704867,,390.81,324.8925,390.36,459.6775,497.395,571.9505,623.3548,153.425,49100,0,0,93.6781483,64.66558143,23.7082808,-21.43262178
42728122,42704870,42704858,42704874,42704873,42704867,,385.17,323.49,394.815,462.015,502.5925,570.1075,629.0967,152.36,49300,0,0,93.67523004,63.66423798,23.47879947,-29.62110043
42704866,42704860,42728126,42704858,42704856,42704869,,388.1,323.6725,387.725,453.5275,491.6205,558.397,609.2438,138.985,50000,1,0,93.66699492,164.7738812,21.7889702,-16.10128731
42728124,42704864,42704858,42704874,42704863,42704871,,379.12,311.6475,377.96,449.205,489.8125,556.126,630.0635,149.255,49800,0,0,93.66113972,62.76887681,24.36957711,-6.118516624
42704866,42704860,42728126,42704858,42704871,42704865,,390.38,318.68,384.755,453.5575,491.836,553.1635,616.0289,147.755,49600,0,0,93.65438335,64.85415125,24.07550327,-15.5763045
42704868,42704864,42728126,42704875,42704857,42728125,,389.02,325.7325,390.645,456.62,493.415,553.416,617.758,147.205,50000,0,0,93.65251296,64.60019934,22.57381278,-29.418841
42704860,42704870,42704872,42704858,42704875,42704867,,391.29,316.48,393.88,460.39,497.8645,560.444,626.8832,156.195,49800,0,0,93.63692813,64.59584756,23.88690223,-13.68732452
42704868,42704857,42704859,42704873,42704871,42704861,,384.39,325.3925,397.085,473.74,509.574,577.5865,642.9031,166.395,47700,0,0,93.6350405,63.05533112,27.15871249,-31.40250742
42704860,42704870,42704862,42704858,42704874,42704865,,393.41,319.9125,385.565,462.63,504.4705,572.1585,633.6129,165.555,49600,0,0,93.63476907,64.65889167,26.90081551,4.148317128
42704868,42704872,42704858,42704875,42704856,42728123,,386.95,327.3925,395.82,466.025,503.376,567.106,621.0253,147.695,49400,0,0,93.631565,64.18530858,21.25560528,-15.455845
42704870,42704872,42704858,42704875,42704857,42704869,,387.6,323.5575,392.53,466.91,502.034,567.2595,641.8268,165.915,48800,0,0,93.63105603,63.54636205,25.61959053,-29.52641249
42704868,42704860,42704875,42704859,42704871,42704867,,382.48,313.9,384.415,454.3925,494.1915,555.444,631.4577,153.54,48800,0,0,93.61901427,63.18163848,23.5984412,-33.39906037
42704864,42728126,42704858,42704875,42704856,42704861,,388.12,319.47,391.37,457.275,497.334,561.032,629.2014,156.475,49900,0,0,93.61856195,64.05939888,25.41237291,-1.29059013
