CPT_ID,CPT_Name,CPT_Salary,CPT_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,UTIL_ID,UTIL_Name,UTIL_Salary,UTIL_Proj,Total_Projection,Total_Salary,Avg_Ownership,Ownership_Product
42963530,Andrew McCutchen,8700,6.77,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963431,Brandon Nimmo,8800,7.49,42963435,Kerry Carpenter,7400,6.90,42963450,Josh Smith,3600,5.91,49.03,49700,22.9,2.2897e+1
42963524,Kerry Carpenter,11100,10.35,42963429,Kevin McGonigle,9400,8.42,42963430,Corey Seager,9000,8.31,42963433,Riley Greene,8200,8.18,42963436,Colt Keith,6800,6.35,42963447,Hao-Yu Lee,4200,6.20,47.81,48700,19.7,1.9663e+1
42963518,Kevin McGonigle,14100,12.63,42963427,Jack Leiter,12200,13.65,42963433,Riley Greene,8200,8.18,42963440,Spencer Torkelson,6000,7.29,42963445,Matt Vierling,4600,6.82,42963450,Josh Smith,3600,5.91,54.48,48700,22.8,2.2808e+1
42963518,Kevin McGonigle,14100,12.63,42963433,Riley Greene,8200,8.18,42963435,Kerry Carpenter,7400,6.90,42963436,Colt Keith,6800,6.35,42963439,Jake Burger,6200,7.36,42963454,Wenceel Perez,3000,6.20,47.62,45700,19.5,1.9512e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963431,Brandon Nimmo,8800,7.49,42963437,Josh Jung,6600,7.28,42963502,Kyle Finnegan,4000,2.46,42963454,Wenceel Perez,3000,6.20,52.22,49700,22.6,2.2640e+1
42963539,Josh Smith,5400,8.87,42963427,Jack Leiter,12200,13.65,42963480,Jakob Junis,10200,1.99,42963430,Corey Seager,9000,8.31,42963437,Josh Jung,6600,7.28,42963454,Wenceel Perez,3000,6.20,46.30,46400,19.7,1.9698e+1
42963525,Colt Keith,10200,9.52,42963429,Kevin McGonigle,9400,8.42,42963430,Corey Seager,9000,8.31,42963433,Riley Greene,8200,8.18,42963435,Kerry Carpenter,7400,6.90,42963445,Matt Vierling,4600,6.82,48.15,48800,20.4,2.0427e+1
42963520,Brandon Nimmo,13200,11.24,42963427,Jack Leiter,12200,13.65,42963430,Corey Seager,9000,8.31,42963503,Cole Winn,4000,1.78,42963449,Jake Rogers,3800,5.26,42963450,Josh Smith,3600,5.91,46.15,45800,18.5,1.8548e+1
42963516,Jack Leiter,18300,20.48,42963430,Corey Seager,9000,8.31,42963438,Evan Carter,6400,5.93,42963439,Jake Burger,6200,7.36,42963440,Spencer Torkelson,6000,7.29,42963499,Tyler Holton,4000,3.23,52.60,49900,23.3,2.3293e+1
42963516,Jack Leiter,18300,20.48,42963431,Brandon Nimmo,8800,7.49,42963433,Riley Greene,8200,8.18,42963436,Colt Keith,6800,6.35,42963448,Ezequiel Duran,4000,5.70,42963450,Josh Smith,3600,5.91,54.11,49700,24.3,2.4265e+1
