P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Saber Score
42614735,42614724,42614821,42614847,42614994,42614986,42614845,42614764,42614783,42614772,,105.5,85.3612957,106.8237991,124.5363007,135.6737976,158.6287949,175.8798097,124.19,49600,1,118.85,13.02958131
42614724,42614727,42614821,42614847,42614994,42614986,42614845,42614865,42614764,42614783,,107.41,88.31424713,107.7142487,126.1767464,136.4817474,155.2842514,181.4682486,118.6,49600,1,118.3,31.32997751
42614743,42614724,42614769,42614834,42614761,42615046,42614902,42614819,42614898,42614772,,114.6,95.44734955,114.8223534,136.4473534,149.899852,170.2223419,191.451842,193.91,49100,1,151,101.4505863
42614732,42614724,42615014,42614771,42614820,42614799,42614902,42614819,42614898,42614772,,104.85,91.94579887,111.5833015,135.0958061,146.5083008,168.5833038,193.0163008,176.55,49700,1,86.45,29.73794639
42614732,42614736,42614769,42614823,42614761,42614799,42614902,42614819,42614898,42614772,,102.72,84.16339874,103.3384018,126.7258987,139.0658981,161.5709007,185.2173943,167.93,49200,1,99.65,-12.77939379
42614743,42614729,42614769,42614823,42614761,42614799,42614902,42614819,42614898,42614772,,106.64,85.82600403,109.326004,131.888504,142.4334953,165.1759949,186.2770009,177.6,49100,1,155.75,24.0623191
42614743,42614724,42615014,42614823,42614761,42614799,42614875,42614819,42614898,42614772,,108.63,95.7473526,116.5973549,139.6473541,151.3123619,173.6123512,196.5683481,208.88,49000,1,158,58.62790346
42614732,42614724,42615014,42614823,42614820,42614799,42614875,42614819,42614898,42614772,,106.79,92.73330116,114.7833023,134.3208008,147.7583008,172.5683037,192.2182977,205.22,49000,1,94.45,33.87308419
42614728,42614727,42614890,42614900,42614789,42614799,42614902,42614752,42614819,42614825,,105.47,86.92590332,107.3509026,128.9134064,141.5159012,162.7559006,187.5663881,172.72,49800,1,80.75,-20.98075897
42614727,42614726,42614890,42614995,42614789,42614799,42614902,42614752,42614819,42614825,,103.36,85.30090332,105.3509064,128.6509056,139.2959007,157.160894,179.0114001,166.41,50000,1,68.6,-20.26219964
42614727,42614733,42614890,42614900,42614789,42614799,42614902,42614752,42614825,42614772,,109.59,90.03529739,111.2853012,132.6977997,144.9728027,164.9877914,189.7948088,182.46,49700,1,82.5,7.982308418
42614727,42614726,42614890,42614900,42614794,42614799,42614902,42614819,42614825,42614772,,110.28,89.85289955,110.5529022,132.4029083,144.5353958,164.9304024,187.6839021,196.52,49900,1,111.6,30.94702959
42614724,42614727,42614979,42614804,42614794,42614946,42614792,42615000,42614750,42614906,,101.24,83.53624725,101.7112465,118.3237495,129.5662544,151.2462517,175.9457487,135.5,49800,1,140.3,-29.08323407
42614724,42614733,42614979,42614804,42614794,42614946,42614792,42614975,42614750,42614819,,100.37,82.11225128,99.07476044,120.9747486,131.9822449,150.8397522,172.7947498,141.13,49600,1,131.2,-11.29493415
42614724,42614727,42614979,42614804,42614798,42614946,42614792,42614975,42614750,42614906,,98.57,82.12924767,98.57925034,115.8917465,127.494249,147.9342453,172.481248,109.73,49800,1,104.3,-27.77946293
42614724,42614727,42614979,42614804,42614850,42614946,42614792,42614750,42614906,42614893,,98.56,79.95624924,97.8062439,116.1062469,127.543742,145.23125,167.20175,111.89,49700,1,128.3,-25.52042007
42614724,42614727,42614979,42614804,42614798,42614946,42614792,42614750,42615028,42614906,,98.55,80.6487484,98.36124802,116.7112484,126.3362438,147.1512611,174.7432518,112.31,49500,1,104.3,-26.8715322
42614743,42614724,42614846,42614804,42614798,42614946,42614792,42614750,42614906,42614893,,97.11,79.91535187,96.69035339,114.7403526,125.9078468,146.2678558,167.6948534,90,49100,1,123,-10.52903384
42614724,42614733,42614846,42614804,42614798,42614946,42614792,42614750,42615022,42614906,,95.27,78.75225258,95.86474609,114.2272511,124.7647488,143.7747551,177.177234,94.64,49300,1,87.2,-24.5867148
42614724,42614727,42614846,42614946,42614798,42614911,42614792,42614750,42615028,42614906,,99.44,82.19725418,98.572258,117.5847492,129.7547539,151.7022507,174.1587474,113.01,49400,1,91.3,-10.75706631
42614727,42614741,42614854,42614765,42614798,42614776,42614748,42614899,42614885,42614949,,95.8,82.93490028,99.73490143,117.4349003,127.9674004,145.6398941,177.9903999,103.3,49000,1,61.05,-17.71489084
42614727,42614741,42614854,42614778,42614798,42614776,42614748,42614859,42614885,42614949,,95.86,82.35990143,98.75989914,118.4598999,129.1598969,147.7173996,170.7143999,101.62,49000,1,57.05,-21.0023284
42614727,42614741,42614854,42614809,42615037,42614776,42614748,42614885,42614777,42614783,,97.76,82.76789474,99.14289856,119.5804005,129.3329025,149.5228981,168.0048956,109.21,49400,1,53.05,-8.928315341
42614741,42614724,42614854,42614765,42615037,42614776,42614748,42614886,42614859,42614949,,101.7,86.81634903,104.5663528,124.6788502,135.4163513,156.1713516,175.2578392,128,49000,1,63.75,8.713752776
42614727,42614724,42614854,42614809,42615037,42614778,42614748,42614899,42614885,42614949,,104.68,88.72074699,107.2832527,126.0457497,137.1832581,155.595752,176.9862459,133.27,49700,1,91.3,23.92028421
42614727,42614741,42614854,42614809,42614794,42614776,42614748,42614885,42614949,42614819,,100.96,85.01540184,104.5779037,122.627903,134.7503914,151.9279022,174.8318961,149.46,49000,1,88.05,-18.92397255
42614741,42614724,42614769,42614765,42614789,42614911,42614875,42614796,42614955,42614825,,106.2,86.9673481,108.0673523,129.8298569,139.257341,156.2998581,175.1038463,161.15,49900,1,82.75,-4.053045064
42614732,42614741,42614755,42614771,42614789,42614799,42614875,42614802,42614796,42614825,,93.94,76.75495148,95.30495071,116.9549503,129.5424438,150.3599503,165.455956,113.53,50000,1,47.2,-39.67278898
42614744,42614724,42614755,42614855,42615150,42615044,42614780,42614756,42614858,42614758,,99.78,80.39295006,100.4679489,118.6554489,128.4079453,148.2454475,164.7474504,82.64,49700,1,116.3,4.161204025
42614724,42614730,42615014,42614912,42614794,42615046,42614766,42614858,42614758,42614819,,97.49,82.15385246,103.5913506,123.7288532,135.6238487,158.0713448,184.9773543,142.54,49200,1,126.8,29.77660298
42614724,42614730,42615026,42614855,42615150,42614817,42614780,42614756,42614858,42614758,,99.48,81.00284958,99.36534882,117.5153503,129.1228546,145.3228531,165.8208534,81.04,50000,1,120.8,3.993401304
42614724,42614730,42615014,42614855,42614794,42615046,42614780,42614756,42614858,42614819,,99.44,82.71385574,104.1763535,125.826355,138.8213501,159.0363518,191.5768398,150.09,49400,1,131.8,14.24734741
42614724,42614728,42615035,42614816,42614880,42614986,42614780,42614858,42614777,42614783,,106.37,87.57784843,105.6403503,126.6528492,137.3653564,157.1278564,181.9153442,109.47,49400,1,131.45,16.36436284
42614727,42614739,42614901,42614763,42614820,42614799,42614915,42614843,42614795,42614772,,100.95,80.00090218,100.4009018,121.3134022,134.6984024,154.2909088,177.5793973,125.44,49000,1,81.75,-11.4756234
42614731,42614727,42615076,42614763,42614820,42614784,42614915,42614983,42614746,42614795,,95.25,74.9749012,92.54990387,113.8624001,125.772401,149.8499001,168.2539084,55.05,49300,1,87.15,-7.887037843
42614727,42614739,42615076,42614763,42614820,42614784,42614962,42614843,42614746,42614795,,91.03,71.25590515,91.38089752,111.0059013,122.3633965,143.0684082,166.00739,57.96,49300,1,79.75,-13.91115934
42614743,42614727,42614901,42614763,42614820,42614799,42614962,42614843,42614746,42614795,,101.86,82.34690094,101.0968971,124.4719009,134.9118973,155.4018967,176.6068933,104.84,49700,1,131.3,21.39874995
42614743,42614731,42615076,42614763,42614820,42614784,42614749,42614843,42614746,42615002,,92.23,72.44849777,90.1609993,111.2234993,125.3985001,144.5710045,167.5270015,34.74,49000,1,109.85,-10.08585393
42614743,42614724,42615076,42614763,42614820,42614784,42614915,42614843,42614983,42614746,,102.26,80.88085175,100.5933495,122.7808552,133.9408493,155.7433533,179.6878503,81.5,49100,1,94,15.57688862
42614743,42614727,42615076,42614763,42614820,42614784,42614915,42614843,42614746,42614772,,103.25,81.47689819,102.6018982,123.4393959,133.391893,152.5994041,173.0063983,96.72,49700,1,106.3,19.94006336
42614737,42614725,42614901,42614809,42614863,42614759,42614757,42614828,42614811,42614940,,88.36,73.83805084,89.20055389,106.0255547,117.6755524,134.6355492,159.1945523,61.8,49500,1,147.95,-59.41898823
42614737,42614725,42615025,42614809,42614863,42614759,42614757,42614782,42614828,42614940,,87.46,72.29155159,89.56655121,107.8040543,117.9240501,135.2690414,151.3170587,48.3,49100,1,124.95,-57.80538321
42614731,42614727,42615039,42614763,42614820,42614776,42614748,42614795,42615002,42614905,,96.38,80.10539818,96.74289703,116.0053978,128.8828903,146.9853958,166.1809076,84.81,49200,1,83.15,16.35567695
42614727,42614733,42615039,42614763,42614820,42614776,42614748,42614795,42615002,42614905,,97.06,80.92479706,97.26229858,118.3748035,128.8198021,149.2497955,167.7297955,97.91,49000,1,67.5,-1.277704723
42614743,42614727,42615039,42614763,42614820,42614776,42614748,42614746,42615002,42614905,,100.3,82.38789749,100.662899,122.4378967,133.4954002,150.3454056,169.1484088,96.11,50000,1,101.3,26.8978864
42614737,42614727,42615039,42614763,42615024,42614784,42614749,42614746,42614795,42615002,,95.07,76.593853,95.85634995,114.8188496,125.5863503,145.7113594,169.9898447,62.09,49900,1,119.15,-10.85175425
42614727,42614724,42614890,42614774,42614850,42614911,42614751,42614975,42615028,42614825,,104.55,87.42025185,106.3702545,126.0202541,137.5852531,155.1977509,175.6507484,134.91,49200,1,99.3,-7.818122208
42614727,42614724,42614890,42614774,42614850,42614911,42614751,42614975,42615028,42614796,,105.22,86.72024918,105.7452545,124.7952499,135.9102623,156.2052513,178.6512636,132.13,49600,1,103.3,-17.14256406
42614727,42614724,42615017,42614823,42614761,42615046,42614805,42614819,42614772,42614898,,117.1,97.83075333,116.7932472,140.0307503,152.2157516,172.6507492,205.7067525,218.9,50000,1,151.3,94.63479519
42614741,42614724,42614769,42614823,42614761,42615046,42614884,42614819,42614772,42614898,,111.38,92.92635155,114.3263512,134.3638535,145.6013519,168.6763466,189.6913458,202.26,49600,1,108.75,30.04778326
42614726,42614742,42615076,42614793,42614789,42614799,42614749,42614858,42614796,42614825,,92.23,72.19949913,92.41200256,112.4870033,123.8695,144.8619995,169.2195056,100.93,49600,1,71.95,-54.16076183
42614726,42614742,42615076,42614793,42614789,42614799,42614749,42614859,42614796,42614825,,90.26,71.94949913,91.23700333,111.6745033,122.0270008,142.1019966,168.3124965,98.22,49600,1,73.95,-59.92239714
42614732,42614728,42615076,42614793,42614789,42614799,42614749,42614859,42614796,42614825,,92.92,76.21895027,94.66895294,114.3189526,124.9089512,142.7039543,175.1694513,110.27,49800,1,72.9,-61.59623265
42614724,42614725,42615014,42614834,42614789,42614799,42614902,42614898,42615046,42614772,,106.55,93.45294762,114.2154503,136.0279465,149.3379593,167.6029602,198.627948,217.18,49200,1,117.1,38.78701031
42614731,42614729,42614903,42614774,42614789,42614799,42614751,42614989,42614782,42614898,,97.17,78.18000031,98.10499954,118.017498,130.9625023,153.0125046,176.3574959,90.87,49400,1,137.6,-22.55570292
42614724,42614734,42614979,42614754,42614931,42614790,42614751,42615000,42614865,42614815,,93.03,75.3382473,92.8007431,112.4382439,124.6982498,143.5432564,162.0797447,63.97,49600,1,106.1,-35.09446979
42614724,42614734,42614979,42614754,42614931,42614790,42614751,42614865,42614815,42614982,,93.67,75.01474762,92.73974609,112.3272419,124.0872433,143.589743,165.6147461,66.04,49700,1,109.1,-34.18653607
42614724,42614734,42615032,42614754,42614931,42614790,42614751,42614865,42614982,42614810,,92.27,73.96424675,91.15174866,110.3892403,121.6492409,142.6417404,160.1517395,65.62,49400,1,88.1,-36.97056472
42614727,42614724,42615032,42614754,42614931,42614790,42614835,42614815,42614982,42614810,,100.67,81.01374435,99.60124588,120.5762424,131.6212486,153.3787521,177.1812695,96.92,49500,1,89.3,-13.35171908
42614724,42614729,42615032,42614754,42614931,42614790,42614835,42614815,42614982,42614810,,95.69,77.85334778,95.5033493,114.7158451,126.6333473,147.0033569,170.85036,76.3,49000,1,106.75,-18.17964464
42614737,42614725,42614890,42614816,42614789,42614799,42614875,42614843,42614898,42614752,,99.75,82.1270504,102.21455,122.1020527,134.5895538,156.9470444,187.3450539,151.46,49200,1,125.95,-22.4610135
42614737,42614725,42614901,42614816,42614789,42614799,42614875,42614777,42614783,42614917,,96.26,75.67354774,96.64855194,117.5610542,128.6560577,153.7085472,182.2095474,129.6,49100,1,155.95,-37.79669404
42614731,42614742,42614901,42614816,42614789,42614799,42614875,42614777,42614783,42614752,,94.35,73.58300591,93.30800247,114.1454964,127.0130013,148.1554962,177.5400047,106.74,49300,1,134.5,-35.1546973
42614731,42614736,42614901,42614816,42614789,42614799,42614875,42614777,42614783,42614752,,96.83,76.84095383,97.15345001,118.3034496,129.8909546,151.9584457,177.1144545,108.91,50000,1,141.05,-36.08840108
42614737,42614736,42614901,42614816,42614789,42614799,42614875,42614777,42614783,42614752,,96.5,74.79190254,97.94190216,118.516901,131.4643936,151.7268951,178.5669006,115.54,49400,1,142.05,-29.02300358
42614731,42614737,42614901,42614816,42614789,42614799,42614875,42614777,42614783,42614752,,97.61,76.7724514,97.92245483,119.0599537,129.7224426,154.3724518,184.6279518,112.92,49900,1,148.7,-24.55225587
42614740,42614725,42614901,42614816,42614789,42614986,42614875,42614783,42614764,42614752,,94.08,73.87934875,94.44184875,115.1543465,126.6868526,145.8243546,173.2458517,120.79,50000,1,144.45,-49.64267612
42614740,42614725,42614890,42614816,42614789,42614986,42614875,42614783,42614764,42614752,,94.62,75.42034721,95.2078476,116.8328552,128.0978539,148.2853523,173.3338551,116.63,50000,1,137.45,-43.66589785
42614737,42614725,42614901,42614816,42614789,42614986,42614875,42614777,42614783,42614764,,95.38,73.77355194,93.89855194,115.3110542,127.5710526,151.9985504,179.9560474,116.94,49500,1,149.95,-47.98172414
42614724,42614729,42615014,42614823,42615024,42615046,42614780,42614756,42614819,42614772,,107.52,93.47035217,113.3453522,137.5328522,149.0928444,169.5253403,200.2723401,185.62,49400,1,143.75,46.6398865
42614732,42614724,42614979,42614763,42614820,42614911,42614780,42615028,42614746,42615002,,100.35,79.34629822,99.44629669,118.408802,130.9038017,147.621299,168.6598013,91.2,49500,1,80.45,-7.194252312
42614724,42614736,42614979,42614763,42614820,42614911,42614780,42614746,42614899,42615002,,100.28,80.3153038,99.85280228,119.9153061,129.9352959,147.1053047,167.2312985,83.99,50000,1,109.2,9.733457863
42614724,42614736,42614979,42614763,42614820,42614911,42614780,42615028,42614746,42615002,,100.2,79.23480225,98.7848053,119.0723038,129.1923126,150.4397995,168.0858084,87.51,49100,1,104.2,7.952050865
42614727,42614724,42614854,42614880,42614794,42614776,42614902,42614898,42615046,42614772,,120.72,100.4197502,122.2072525,142.3947487,154.219751,172.1922478,196.7842569,229.49,49400,1,133.3,102.5694609
42614731,42614724,42615014,42614855,42614794,42615046,42614780,42614756,42614898,42614772,,108.09,93.71634865,113.9163513,135.7413521,148.6313469,172.0063545,197.1703513,174.01,49700,1,156.85,69.96178031
42614727,42614724,42615014,42614855,42614794,42615046,42614780,42614832,42614898,42614772,,113.86,99.5447464,119.307251,142.8447456,152.854744,176.5872452,198.690251,205.93,49200,1,147.3,94.85862255
42614724,42614725,42615014,42614770,42614794,42614822,42614902,42614989,42614932,42614772,,102.14,90.86445045,109.5144501,129.9144478,140.6769501,162.6169472,184.5484441,163.88,49900,1,113.1,36.23102009
42614724,42614725,42615014,42614770,42614794,42614822,42614902,42614989,42615003,42614772,,102.8,92.27994919,110.842453,130.7174454,142.9999474,162.9999474,185.7439621,164.57,49400,1,123.1,34.98747945
42614724,42614733,42615014,42614770,42614794,42614822,42614902,42614989,42614782,42614772,,103.65,92.46075439,111.0357513,129.6982536,144.6007431,168.06576,190.1127484,150.53,49600,1,109.2,51.19662881
42614724,42614725,42615076,42614995,42614789,42614776,42614749,42614983,42614932,42614832,,98.62,80.69445038,97.99445343,118.9944534,129.9519562,149.9619438,166.4694579,127.15,49800,1,105.1,-30.03851175
42614724,42614725,42615076,42614995,42614794,42614776,42614749,42614983,42614932,42614832,,100.59,81.69645119,99.57144928,120.0214539,132.3414513,149.6839478,177.0844418,136.61,49700,1,131.1,-11.51008159
42614724,42614736,42615014,42614823,42614794,42615046,42614751,42615003,42614782,42614772,,104.54,91.33580208,110.9108009,133.2358093,145.8358002,165.4058029,190.6877911,173.79,49000,1,139.2,25.9126395
42614737,42614724,42614901,42614823,42614794,42615046,42614875,42614747,42614898,42614772,,115.1,93.01380157,113.7638016,137.8012962,150.9287888,171.8688004,193.8853,223.8,49600,1,168.85,32.40151405
42614737,42614724,42615014,42614785,42614794,42614799,42614875,42614823,42614898,42614772,,108.23,94.70479965,115.9797974,137.7423019,149.4773026,173.7098,195.4118004,206.88,49400,1,154.85,37.82753646
42614738,42614724,42615014,42614823,42614794,42614799,42614875,42615046,42614752,42614772,,108.5,94.81535339,116.8153534,138.7903481,149.2303482,169.7153473,192.7948503,220.57,49400,1,154.9,54.70790863
42614727,42614725,42615025,42614809,42614863,42614778,42614757,42614886,42614918,42614828,,90.6,75.9940033,93.56900024,111.5439987,121.2165005,140.7139999,159.8979973,72.82,49100,1,106.4,-38.26144636
42614744,42614729,42614830,42614770,42614922,42614822,42614807,42614924,42614795,42614746,,88.53,70.76009941,90.17259979,110.0726013,121.9526005,141.2450958,169.1831073,43.4,49000,1,101.05,-8.747626841
42614724,42614727,42615014,42614912,42614873,42614776,42614902,42614747,42614772,42615046,,106.73,96.19725227,115.5472527,135.3722534,146.887252,168.6722534,190.4172534,179.73,49900,1,94.3,62.04867363
42614724,42614727,42615014,42614912,42614839,42615046,42614902,42614747,42614858,42614772,,107.79,94.47224426,113.8972511,135.8222466,147.0372482,165.5247589,186.8722504,170.03,49000,1,95.3,55.04350662
42614724,42614727,42615014,42614912,42614835,42615046,42614902,42614747,42614858,42614772,,107.53,94.98475266,114.5972519,136.2347565,148.0947517,164.2772476,187.9597414,172.79,49100,1,92.3,61.34300828
42614724,42614727,42615014,42614912,42614835,42615046,42614902,42614747,42614852,42614772,,105.58,92.46275139,113.4752502,134.2502441,145.8227486,162.9627563,188.1512534,170.17,49200,1,96.3,49.86709058
42614724,42614727,42615014,42614912,42614839,42615046,42614902,42614747,42614852,42614772,,105.84,91.92525482,112.9502563,134.5252533,147.6302498,164.0052589,186.6592534,167.41,49100,1,99.3,45.88686526
42614731,42614729,42614830,42615064,42614789,42614887,42614797,42614747,42614858,42614756,,85.86,68.19450188,87.15699768,104.8445015,115.7395016,135.3819885,151.3460007,46.27,49900,1,115.6,-36.63495779
42614731,42614729,42614830,42614928,42614863,42614887,42614797,42614747,42614858,42614756,,85.22,70.00000191,86.34999847,105.5999985,116.125,132.9475029,155.577997,29.44,49600,1,118.6,-30.76575398
42614724,42614727,42615043,42614754,42614994,42614986,42614845,42614924,42614783,42614764,,106.97,89.33924866,106.8142471,127.1517525,138.8967499,153.6167488,183.9722548,113.67,49000,1,114.3,10.37469953
42614731,42614727,42615043,42614763,42614994,42614986,42614845,42614746,42614783,42614764,,98.74,80.26240158,98.52490234,116.7999039,128.2399002,150.5249023,173.2819023,71.79,49400,1,127.15,-11.07978672
42614731,42614727,42615032,42614763,42614994,42614986,42614845,42614746,42614783,42614764,,97.74,80.22539902,97.31290436,115.4503975,127.6953972,148.3129028,169.0384029,70.27,49400,1,124.15,-15.38273096
42614731,42614724,42615032,42614754,42614994,42614986,42614845,42614815,42614783,42614764,,100.66,82.63634682,100.3113518,120.5113525,130.6588516,150.6938408,173.6438525,81,49000,1,120.85,-7.22002387
42614724,42614725,42615043,42614770,42615150,42614822,42614780,42615075,42614858,42614756,,104,83.04344749,103.5434494,125.6434479,134.9434509,152.4609512,172.2524539,115.43,49600,1,101.1,26.99257433
42614737,42614724,42614910,42614770,42614839,42614822,42614780,42615075,42614858,42614756,,105.17,85.21180153,103.8867989,126.0118008,136.9092964,154.5967926,177.8113042,93.23,49800,1,106.85,25.9641856
42614726,42614724,42614821,42614793,42614892,42614759,42615060,42614828,42614932,42614940,,94.48,78.38434792,94.65934753,112.3593521,122.2243504,141.7618507,168.1683475,69.23,49100,1,103.3,-32.06952512
42614726,42614733,42614769,42614770,42614892,42614759,42615060,42614828,42614940,42614802,,85.57,69.77990341,86.99240112,104.9673958,116.5573975,135.5999069,155.594407,36.01,49000,1,75.5,-60.3398025
42614724,42614733,42614769,42614793,42614892,42614759,42615060,42614828,42614940,42614802,,96.95,81.09525108,97.23274994,117.3452473,126.4577484,146.6577454,169.0677393,77.62,49600,1,107.2,-28.84231508
42614724,42614733,42614821,42614770,42614892,42614759,42615060,42614828,42614940,42614802,,96.1,81.40774536,97.8077507,115.8327484,126.0652473,143.3127396,169.7002454,76.61,49200,1,104.2,-17.53420234
42614724,42614733,42614769,42614770,42614892,42614759,42615060,42614828,42614940,42614898,,100.39,84.85774994,100.2077484,120.7202473,131.7802505,151.7077484,178.0772394,98.86,49100,1,108.2,-17.4997434
42614743,42614725,42615014,42614771,42614794,42614786,42614902,42614791,42614772,42614819,,94.11,80.94659996,101.2090988,121.0716,133.8240982,152.361586,178.0245943,140.23,49400,1,166.1,-11.24759018
42614743,42614725,42614854,42614823,42614794,42614786,42614902,42614791,42614772,42614819,,103.96,81.54660225,104.4090996,125.4216022,135.8390968,155.066597,176.9870912,178.22,49600,1,156.1,-9.276808053
42614731,42614733,42614854,42614823,42614794,42614776,42614748,42614772,42615046,42614819,,106.37,85.54490471,106.0573997,128.1948967,140.6148918,161.974897,184.3143884,194.96,49800,1,116.05,10.03909409
42614727,42614733,42614901,42614778,42615024,42614759,42614780,42614858,42614756,42614832,,104.4,80.80880356,103.1212997,124.2088032,134.0788048,156.3713074,181.6772952,94.02,49900,1,112.5,19.40219551
42614726,42614738,42614769,42614804,42614761,42614776,42614941,42614753,42614982,42615055,,87.4,71.58849907,89.4509964,108.2134972,120.3460018,137.3535126,154.3545131,63.47,49300,1,100.2,-54.22099829
42614726,42614738,42614769,42614804,42614761,42614934,42614835,42614753,42614982,42614893,,86.96,69.52599716,86.72599792,107.6634998,117.6659954,134.5059921,155.3189949,51.63,49500,1,112.2,-56.31223321
42614726,42614738,42614769,42614804,42614761,42614799,42614941,42614753,42614982,42614893,,89.88,73.38400078,91.43399811,111.059,121.3289959,137.7565079,152.4475058,72.51,49900,1,119.2,-38.36902082
42614737,42614738,42614769,42614774,42614761,42614799,42614941,42614753,42614982,42614825,,93.18,77.09044838,96.14044571,115.9404488,127.7304462,144.8304604,159.068945,89.84,49000,1,124.75,-1.729572378
42614732,42614724,42614821,42615028,42614850,42614911,42614792,42614975,42614756,42614764,,94.87,76.91329765,94.23829651,113.0632973,125.9908009,144.4683052,162.7033086,92.63,49400,1,67.45,-44.09619272
42614732,42614724,42614821,42615028,42614850,42614911,42614792,42614975,42614756,42614758,,96.28,77.67580223,95.58830261,114.9258041,127.1683052,146.6433022,163.2937996,88.54,49600,1,90.45,-26.75107121
42614732,42614724,42614769,42615028,42614850,42614911,42614792,42614975,42614832,42614756,,97.65,79.32580185,96.11330032,116.0882988,129.7033073,150.8132996,169.1463057,98.01,49100,1,74.45,-16.36377871
42614724,42614729,42615026,42615028,42614856,42614946,42614792,42614750,42614858,42614756,,99.82,82.46885109,99.93135071,118.731348,128.9388512,146.9763504,170.6958507,93.47,49600,1,116.75,-16.90164655
42614724,42614729,42615026,42615028,42614856,42614946,42614792,42614750,42614858,42614758,,99.6,81.3063488,100.9313507,117.7063484,126.9688507,147.4913536,167.7403537,87.07,49500,1,123.75,-16.68649912
42614724,42614729,42615026,42615028,42614856,42614946,42614792,42614750,42614758,42614825,,100.17,82.63134766,101.6063461,120.3313446,130.7463524,149.8813477,171.5558568,102.64,49900,1,121.75,-13.29148859
42614724,42614729,42615026,42614946,42614922,42614822,42614792,42615028,42614750,42614758,,99.35,83.06985092,99.33234787,118.9198475,129.8548508,149.8373512,175.3028487,90.78,49300,1,138.75,-16.48423672
42614724,42614729,42615043,42614770,42614922,42614946,42614792,42614750,42614924,42614825,,100.86,83.90685081,103.2443504,120.2068443,132.1943512,152.9493515,178.6253452,107.62,49600,1,128.75,-1.230361499
42614735,42614724,42615026,42614770,42614922,42614946,42614792,42615028,42614750,42614758,,97.06,78.50880241,95.68379593,116.558794,127.6162956,148.8587952,169.6637981,81.96,49400,1,108.85,-18.45502108
42614724,42614729,42615043,42614770,42614922,42614822,42614792,42615028,42614750,42614924,,99.14,81.27634621,99.45134735,118.8638477,130.1163498,153.8563492,177.951855,91.65,49100,1,116.75,-3.071997501
42614743,42614729,42614821,42614754,42615037,42614776,42614748,42614865,42614758,42614949,,95.87,78.20999908,95.83499527,116.0224953,129.539994,147.5050056,168.9129886,80.01,49300,1,134.75,5.680119246
42614743,42614729,42614821,42614774,42615037,42614776,42614748,42614758,42614949,42614819,,97.07,79.30150223,97.48899841,117.7015018,128.8714989,147.9815041,173.2674924,104.58,49300,1,146.75,-20.51180452
42614743,42614729,42614821,42614774,42615037,42614776,42614748,42614758,42614949,42614796,,97.99,80.50299835,99.55299759,118.6154976,129.3529968,148.6654999,172.2830029,97.93,49600,1,144.75,-22.24586755
42614724,42614729,42615026,42614900,42615044,42614799,42614766,42614758,42614898,42614796,,106.49,88.65934753,105.9593506,126.2343502,135.8318558,158.1593475,180.6433446,125.27,49400,1,124.75,42.07864702
42614724,42614725,42614920,42614880,42614803,42614786,42615013,42614897,42614832,42614791,,103.16,84.75494957,100.79245,121.54245,131.314949,150.8524498,173.2474471,95.8,49600,1,147.1,21.24383152
42614724,42614727,42615014,42614920,42614803,42615046,42614805,42614782,42614772,42614823,,106.14,94.98225403,112.307251,134.1947517,144.1897514,166.3822479,189.004754,169.9,49500,1,131.3,39.60025907
42614724,42614727,42614920,42614847,42614803,42615001,42614915,42614782,42614746,42615002,,106.11,85.68824959,104.5132484,123.588253,134.3957451,151.9007446,171.1547447,98.32,49700,1,108.3,27.91339159
42614724,42614727,42614920,42614847,42614803,42615001,42614915,42614746,42615002,42614772,,110.33,89.8757515,109.088253,128.3382416,138.9957489,154.5932571,177.7532507,129.55,50000,1,117.3,59.0408206
42614731,42614729,42614854,42614763,42614820,42614799,42614875,42614746,42615002,42614825,,99.93,80.62000275,101.3699989,121.7450027,131.4050003,148.2300072,167.2569952,99.51,49900,1,127.6,-18.52813512
42614727,42614726,42615017,42614816,42614873,42614805,42614845,42614917,42614777,42614764,,94.26,77.80439568,95.76689911,116.9169006,128.2819054,145.9494003,173.2739067,66.43,49200,1,108.6,-12.80096471
42614727,42614726,42614769,42614816,42614994,42614986,42614845,42614758,42614917,42614772,,102.31,84.89240646,103.5049019,124.1048985,135.8549042,155.762413,175.3099011,109.04,49800,1,137.6,28.12854052
42614726,42614736,42615026,42614816,42614994,42614805,42614845,42614758,42614777,42614764,,88.34,69.53344917,89.5834465,107.6709538,119.1234516,142.4659508,164.6164563,36.29,49100,1,120.5,-33.25283229
42614727,42614726,42615026,42614785,42614994,42614986,42614845,42614758,42614777,42614764,,96.4,77.22989845,96.32990265,117.2423973,126.1773998,147.3699043,168.7563982,66.38,49500,1,87.6,-16.73384309
42614727,42614726,42615026,42614816,42614994,42614986,42614845,42614758,42614764,42614772,,100.19,81.94239616,100.6049042,120.3049011,131.704895,154.7223953,174.1089041,102.04,49200,1,125.6,-1.707999967
42614726,42614736,42615026,42614816,42614794,42614986,42614845,42614758,42614777,42614764,,93.37,73.49544716,95.07044983,113.1454525,124.9704514,143.470459,165.9314407,69.99,49400,1,136.5,-11.38962209
42614727,42614726,42615026,42614816,42614794,42614986,42614845,42614758,42614917,42614764,,99.17,81.29190254,99.79189682,119.4169006,132.2319023,150.9294006,168.2694067,96.33,49200,1,144.6,-5.318157375
