Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
87,5118077166,SideSlice (28/50),0,139.5,1B Victor Caratini 2B Kody Clemens 3B Jose Ramirez C Liam Hicks OF Byron Buxton OF Ian Happ OF Trevor Larnach P Jacob Misiorowski P Bailey Ober SS Carlos Correa,,Jeremiah Jackson,2B,3.53%,10
88,5118318520,tfamularo (3/4),0,139.35,1B Rhys Hoskins 2B Jose Altuve 3B Jose Ramirez C Victor Caratini OF Byron Buxton OF Marcell Ozuna OF Trevor Larnach P Jacob Misiorowski P Ryan Weathers SS Carlos Correa,,Xavier Edwards,2B,3.50%,7
89,5118052808,giantsquid (7/150),0,139,1B Paul Goldschmidt 2B Amed Rosario 3B Jose Ramirez C Austin Wells OF Aaron Judge OF Cody Bellinger OF Marcell Ozuna P Eury Perez P Ryan Weathers SS Francisco Lindor,,Greg Jones,OF,3.44%,0
89,5118052815,giantsquid (14/150),0,139,1B Paul Goldschmidt 2B Matt McLain 3B Jose Ramirez C Austin Wells OF Aaron Judge OF Cody Bellinger OF Trent Grisham P Joey Cantillo P Ryan Weathers SS Willy Adames,,Jose Caballero,SS,3.40%,3
89,5118295566,jmoore3903 (109/150),0,139,1B Pete Alonso 2B Nico Hoerner 3B Amed Rosario C Moises Ballesteros OF Aaron Judge OF Cody Bellinger OF Trent Grisham P Eury Perez P Ryan Weathers SS Jose Caballero,,Jake Mangum,OF,3.40%,15
92,5117903062,maliko617 (2/4),0,138.95,1B Alec Burleson 2B JJ Wetherholt 3B Jose Ramirez C Ivan Herrera OF Yordan Alvarez OF Johnathan Rodriguez OF MJ Melendez P Ryan Weathers P Bailey Ober SS Gunnar Henderson,,Brandon Lockridge,OF,3.39%,5
93,5117953078,nim1013,0,138.85,1B Rhys Hoskins 2B Jose Altuve 3B Jose Ramirez C Tyler Stephenson OF Taylor Ward OF Cam Smith OF Weston Wilson P Eury Perez P Mitch Keller SS Elly De La Cruz,,Pete Crow-Armstrong,OF,3.37%,12
93,5118119135,dshick23 (1/2),0,138.85,1B Rhys Hoskins 2B Jose Altuve 3B Jose Ramirez C Tyler Stephenson OF Taylor Ward OF Cam Smith OF Weston Wilson P Eury Perez P Mitch Keller SS Elly De La Cruz,,Paul Goldschmidt,1B,3.34%,4
93,5118119136,dshick23 (2/2),0,138.85,1B Rhys Hoskins 2B Jose Altuve 3B Jose Ramirez C Tyler Stephenson OF Taylor Ward OF Cam Smith OF Weston Wilson P Eury Perez P Mitch Keller SS Elly De La Cruz,,Amed Rosario,2B,3.34%,5
96,5117731362,krcooley (1/3),0,138.6,1B Yandy Diaz 2B Brayan Rocchio 3B Jose Ramirez C Gary Sanchez OF Aaron Judge OF Garrett Mitchell OF Taylor Trammell P Robbie Ray P Ryan Weathers SS Brooks Lee,,Gunnar Henderson,SS,3.32%,2
96,5118012989,feartheturtle7 (7/75),0,138.6,1B Ben Rice 2B Amed Rosario 3B Nick Yorke C Ivan Herrera OF Aaron Judge OF Bryan Reynolds OF Marcell Ozuna P Robbie Ray P Ryan Weathers SS Nick Gonzales,,Rhys Hoskins,1B,3.30%,4
98,5117679852,Eauzones,0,138.55,1B Rhys Hoskins 2B Jose Altuve 3B Jose Ramirez C Joey Bart OF Yordan Alvarez OF Byron Buxton OF Bryan Reynolds P Mike Burrows P Bailey Ober SS Konnor Griffin,,Otto Lopez,SS,3.29%,5
98,5118147979,Kobe108 (30/150),0,138.55,1B Ben Rice 2B Juan Brito 3B Jose Ramirez C Tyler Stephenson OF Steven Kwan OF TJ Friedl OF Rece Hinds P Jacob Misiorowski P Joey Cantillo SS Elly De La Cruz,,Richie Palacios,2B,3.25%,7
