F,F,F,F,F,F,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,MMA Default,MMA Sim Diversity 10,geomean1,Saber Score
42704868,42704870,42704858,42704856,42704874,42704861,,396.37,330.9175,404.265,478.115,516.4575,584.549,650.3551,167.12,49900,1,0,94.36096922,163.0484135,27.19916805,13.13715577
42704864,42704860,42704858,42704875,42704873,42704863,,401.89,330.03,399.665,466.5,507.3565,575.082,638.5541,159.97,49800,0,0,94.35851883,64.22040447,26.02225066,10.54250151
42704868,42704872,42704857,42704874,42704859,42704865,,392.62,339.4125,410.535,480.7575,523.5375,581.1725,649.6911,162.895,48700,0,0,94.35832474,62.5557765,26.45677402,-19.23380643
42704862,42728126,42704872,42704858,42704857,42704861,,393.05,333.525,400.275,473.7875,508.915,578.9195,647.5716,160.64,49500,0,0,94.35819745,62.68926138,26.12672915,-9.16923508
42728124,42704870,42704858,42704875,42704856,42704869,,400.9,334.1275,400.81,470.8775,512.8875,574.839,639.4204,159.375,49900,0,0,94.35497169,64.05280425,24.64856262,23.4168753
42704868,42704872,42704858,42704857,42704861,42704867,,382.59,323.85,395.05,461.7175,497.3875,562.8105,644.9254,149.275,48700,0,0,94.35320908,61.34382702,22.93844453,-38.67016733
42704868,42704860,42704856,42704874,42704859,42728127,,390.76,327.6175,397.67,471.6575,512.207,582.1825,645.9352,158.205,49600,0,0,94.35225447,62.43022748,25.8571844,-9.646873176
42704870,42704862,42704858,42704874,42704859,42728127,,404.25,338.86,412.08,480.085,518.6245,590.9575,662.6009,183.705,49000,0,0,94.35147272,63.69737931,30.07621015,-9.874907881
42704866,42704862,42704858,42704857,42704871,42704865,,398.32,333.5325,401.21,471.4375,510.8365,570.4075,644.8995,163.62,48800,0,0,94.35137305,63.50472989,26.65310549,-9.014315903
42704864,42704870,42704858,42704875,42704856,42704861,,404.19,336.6325,408.39,481.8,518.382,576.5085,645.5471,168.18,50000,1,0,94.35093063,164.2881082,27.2799806,54.20000553
42704868,42704870,42704858,42704856,42704874,42704865,,396.45,331.005,399.065,473.07,514.0665,582.3155,648.8708,165.92,49700,0,0,94.35022666,63.10796901,26.92851835,0.680190604
42728124,42728126,42704875,42704856,42704859,42704863,,397.7,333.74,405.815,477.18,515.5015,580.2395,639.3658,157.15,49900,0,0,94.34982774,63.61346966,25.49086635,1.755926199
42704860,42728126,42704872,42704858,42704859,42704863,,405.2,350.4875,410.305,475.7125,509.2415,574.036,633.4254,158.96,49700,0,0,94.34948668,64.85222761,25.56207933,-14.77594674
42728124,42704866,42704858,42704874,42728127,42704871,,392.43,326.785,390.38,463.68,506.2705,573.4695,640.878,154.96,49900,0,0,94.34905992,62.83622116,25.41979942,-6.849958748
42704864,42704860,42704870,42704857,42704859,42728125,,397.12,332.5425,401.27,468.1625,507.5335,574.5805,639.3733,155.655,49100,0,0,94.34771742,63.53283643,23.56081751,-11.8585743
42728124,42704864,42704856,42704859,42704863,42704871,,387.64,330.2375,394.485,465.32,503.25,575.711,637.471,147.075,49500,0,0,94.34308693,62.29599451,23.96545912,-22.36632556
42728122,42704870,42704862,42704874,42704873,42728127,,393.24,333.1525,401.23,473.455,508.9905,575.7635,644.4233,157.79,50000,0,0,94.33929285,62.8196666,26.00522591,-3.549636528
42704868,42704860,42704858,42704857,42728127,42704861,,410.19,349.765,411.28,477.855,514.75,576.1225,631.8632,163.555,49500,0,0,94.33925958,65.5891082,26.66455565,-12.20706776
42704864,42704860,42704858,42704875,42704857,42704865,,412.36,344.605,409.55,474.7175,510.052,566.203,633.3733,164.875,49700,0,0,94.33676736,65.83328498,26.75269341,-7.856780291
42704860,42704862,42728126,42704872,42704859,42704871,,388.86,324.2225,392.43,467.87,506.2525,570.468,643.4214,153.36,49800,0,0,94.33595698,62.25213648,24.98862712,-5.176125094
42728124,42704864,42704856,42704874,42704859,42704871,,384.05,328.355,392.205,461.15,502.653,573.705,646.251,151.53,49800,0,0,94.3351892,61.4917874,24.78877044,-11.0926725
42704868,42704860,42704857,42704874,42704859,42704865,,401.37,337.6175,409.43,486.28,524.223,579.076,641.8895,164.155,49000,0,0,94.33123274,64.02270159,26.71448107,-19.30692345
42704866,42704860,42704862,42704858,42704856,42704869,,400.4,335.22,399.815,470.885,507.0855,572.176,623.0425,146.015,50000,0,0,94.33045676,64.55135929,22.81664652,8.175884187
42704864,42704862,42704858,42704859,42704873,42704871,,410.59,342.8725,416.79,485.5125,523.406,580.573,643.6903,173.205,49000,0,0,94.32995677,65.22542821,28.23498405,-12.20706701
42704866,42728126,42704858,42704857,42704873,42704871,,396.5,327.1275,401.825,474.7825,512.46,573.232,646.0695,162.99,49300,0,0,94.32984096,63.20645959,26.69097335,2.629401349
42728122,42704866,42728126,42704873,42704863,42704865,,393.53,344.685,404.3,464.4825,500.7705,559.7715,616.9614,134.58,49700,0,0,94.32866218,63.82077473,22.29456642,-20.52468956
42704870,42728126,42704858,42704874,42704859,42704873,,400.19,339.2325,405.205,475.61,514.176,582.5285,662.225,179.655,49100,0,0,94.32805804,63.14511682,29.31501907,-26.35943294
42704868,42704866,42704870,42704874,42704873,42704865,,402.96,342.4475,409.14,478.9775,512.288,574.8125,633.2125,158.74,49900,1,0,94.32471367,164.543773,26.06854924,12.01407462
42728124,42704870,42704858,42704857,42704873,42704869,,403.49,337.6025,409.345,478.12,512.9545,580.7825,639.0139,161.965,49100,0,0,94.32418561,64.41257501,25.16639379,-7.413600385
42704868,42704860,42704870,42704858,42704863,42728125,,395.75,327.17,393.185,462.4125,499.5905,563.532,633.6155,151.25,49600,0,0,94.32365401,63.53892671,22.84861232,-9.922249615
42728122,42704862,42704858,42704856,42704874,42704865,,395.73,337.79,405.665,476.3675,513.026,571.8295,636.3366,153.245,49800,0,0,94.32306311,63.44038226,24.94473922,6.669853628
42704866,42704862,42704872,42704875,42704857,42704861,,403.92,348.4275,412.42,484.25,519.8385,581.265,635.2974,159.935,49900,0,0,94.31977499,64.60073949,26.23419932,11.57089472
42704866,42704870,42704872,42704875,42704859,42728125,,399.23,341.855,414.185,478.095,512.8225,575.6605,640.1144,158.555,49200,0,0,94.31898309,63.78704176,23.95620889,-1.256133616
42704862,42728126,42704858,42704857,42704874,42704859,,406.99,347.765,414.42,478.86,524.9355,588.887,655.5679,180.31,49300,0,0,94.31835437,64.30978473,29.50511334,5.749035627
42704864,42704870,42728126,42704858,42704873,42704863,,400.01,330.095,403.515,473.625,509.1305,574.102,640.6503,160.93,50000,1,0,94.31827525,163.8751155,26.13308652,8.175884187
42728124,42704860,42704858,42704859,42704871,42704865,,411.69,350.9675,412.435,477.1425,510.723,565.229,628.6765,161.115,49100,0,0,94.31525769,65.89909939,25.96198232,-12.36198545
42704870,42728126,42704875,42704857,42704859,42704873,,408.29,337.6625,414.86,491.4875,535.0985,604.253,657.5918,182.4,49100,0,0,94.30731557,64.41356187,29.95621762,1.790384389
42728122,42728126,42704858,42704856,42704873,42704865,,397.4,342.2875,409.07,475.21,510.986,568.454,628.3971,147.735,49600,1,0,94.30652876,163.9431931,24.06346433,-4.11327742
42704862,42704858,42704875,42704857,42704859,42704861,,417.04,358.745,421.115,495.945,531.232,591.0435,653.5078,187.145,48500,0,0,94.30292703,65.75744439,30.63413377,-3.325804323
42704868,42704872,42704858,42704875,42704863,42704861,,398.99,335.025,405.895,481.615,521.758,584.6555,640.2935,160.75,49500,1,0,94.30164869,163.7420059,25.99189597,20.14232576
42704868,42704864,42704872,42704858,42704861,42728123,,388.17,332.8275,396.205,461.6725,498.3235,560.175,625.2471,136.71,49300,0,0,94.29968402,62.78378748,19.83969036,-26.11851692
42704868,42704866,42704864,42704857,42704871,42728125,,390.13,334.095,394.65,460.9075,495.5665,555.4885,625.4352,139.84,49700,0,0,94.29876316,63.04608916,21.62463858,-18.08495522
42704868,42704866,42704864,42728127,42704871,42704861,,392.74,332.2725,398.16,462.1925,499.3405,565.8105,625.6334,143.48,49900,1,0,94.29855305,163.3975541,23.7279436,-25.37838519
42704868,42704875,42704856,42704859,42704863,42704861,,387.36,329.955,399.99,473.4,510.37,574.577,653.5743,161.815,48600,0,0,94.29847924,61.67690868,26.1792851,-18.86374205
42704868,42704864,42704862,42704858,42704874,42728123,,394.5,327.4025,397.375,466.685,505.328,566.4005,631.8984,148.45,49900,0,0,94.29705717,63.41869333,21.52304334,-5.606421828
42728124,42704870,42704862,42704858,42704857,42728125,,413.85,351.045,415.395,478.925,516.99,576.7855,629.5796,163.225,49900,0,0,94.29635329,66.1577576,24.78757664,0.761992857
42704860,42704870,42704862,42704875,42704859,42704869,,398.53,328.36,399.54,472.1925,510.298,574.885,648.5268,165.48,49100,0,0,94.29430521,63.3871141,25.61869827,2.521827444
42704866,42704860,42704870,42728126,42704859,42728125,,401.34,337.9175,405.335,474.1325,504.923,565.1075,626.4746,149.3,49800,0,0,94.29427428,64.54783289,22.66863556,1.123370603
42704866,42704862,42704858,42704875,42704856,42704869,,395.73,331.03,400,468.8225,506.9545,570.5185,639.8389,156.3,49500,0,0,94.29319828,63.30738106,24.30546633,4.673300683
42704866,42704862,42704875,42704859,42704871,42704861,,394.76,332.26,400.215,476.5725,513.8645,576.513,652.0347,166.61,48700,0,0,94.29110905,62.74497477,27.16773648,-17.09522158
42704866,42704864,42704858,42704856,42704873,42704871,,399.79,333.9275,405.98,476.35,516.5965,576.6775,632.248,154.31,49900,0,0,94.29105291,64.131021,25.27421638,24.07520264
42704868,42704870,42728126,42704857,42704873,42704861,,400.11,338.81,408.32,479.665,517.67,576.28,641.7238,163.39,49700,0,0,94.28842126,63.84118446,26.79625177,-7.340484113
42704866,42704860,42704870,42704859,42728127,42704869,,395.04,331.68,400.91,466.8525,503.973,566.2505,635.7348,152.09,48900,0,0,94.28755186,63.35491278,23.6126771,-24.36287999
42728124,42704866,42704857,42704874,42704873,42728127,,392.24,336.4725,399.04,462.765,501.8275,565.1035,638.8951,153.39,49700,0,0,94.28173901,62.85734847,25.43492718,-24.73294437
42704866,42704860,42704858,42704856,42704863,42728127,,392.28,324.295,392.51,464.1,500.0855,561.916,633.6706,148.88,49700,0,0,94.28155675,63.04633423,24.28821593,-9.16923359
42704868,42704870,42704856,42704874,42704859,42704863,,393.38,335.8675,406.025,481.0225,518.1285,584.7355,652.3629,166.685,49500,0,0,94.28004778,62.54020619,27.06750982,-1.996262185
42704866,42704864,42704858,42704856,42704863,42704871,,389.41,324.8,390.255,465.54,500.003,567.332,635.8853,148.335,49800,1,0,94.27700931,162.5727986,24.18879169,-9.324152768
42704866,42704864,42728126,42704874,42704859,42704871,,388.55,328.6675,391.945,466.5425,505.45,575.2405,642.8802,153.435,49900,0,0,94.27641893,62.20872417,25.11645548,1.889273152
42704868,42704860,42704874,42704859,42704873,42704863,,390.9,325.705,401.155,473.0875,509.622,576.042,646.3311,159.25,49100,0,0,94.27507331,62.40982107,25.98508165,-17.55997241
42704864,42704870,42704858,42704857,42728127,42704861,,398.54,330.39,400.905,475.4925,519.834,580.055,649.6952,167.79,49100,0,0,94.27355873,63.34052278,27.28922908,-3.898129612
42704868,42704866,42704860,42704874,42704873,42704865,,398.2,337.4875,402.95,467.8075,503.2825,562.93,624.2925,147.265,50000,0,0,94.26345923,64.18292803,24.32587366,-22.74927795
42728124,42728126,42704858,42704875,42704873,42704863,,403.15,331.6825,401.785,477.795,515.8785,575.118,636.9795,160.85,50000,0,0,94.25659453,64.41481826,26.18430963,7.625129819
42704868,42704864,42704860,42704858,42704871,42728125,,390.26,321.69,384.15,453.935,490.573,553.334,628.1005,142.225,49800,0,0,94.25408383,62.95541234,21.73758622,-20.36977261
42728122,42704862,42704858,42704857,42704871,42704869,,390.67,336.155,398.835,464.38,506.4925,568.9135,639.5517,151.435,48900,0,0,94.25009989,62.60808535,23.54999308,-21.55308127
42704864,42704870,42728126,42704875,42704859,42704861,,406.92,340.26,412.045,488.8,522.9915,585.0055,642.6876,168.825,49800,0,0,94.24499735,64.72824088,27.38539445,33.17161798
42704868,42704860,42704870,42704874,42704859,42704867,,393.88,326.7125,398.625,472.08,511.5985,576.7035,641.6354,157.195,49600,0,0,94.24427833,62.97384998,24.16722668,-20.69249302
42728124,42704858,42704875,42704856,42704873,42704863,,397.25,330.505,397.995,472.6975,513.3365,576.8445,642.5201,160.545,49600,0,0,94.23869933,63.40379683,26.12364966,4.182774946
42728124,42704868,42704860,42704873,42704863,42704865,,403.19,340.7575,406.665,469.8075,503.5605,558.88,612.2998,141.21,50000,0,0,94.23810186,65.2812198,23.26500375,-15.42138904
42728122,42704862,42704858,42704875,42704861,42704867,,395.07,339.97,401.22,462.7675,501.903,561.1675,634.7956,150.785,49300,0,0,94.23555912,63.37469944,23.16773377,-21.13567442
42704866,42704864,42704870,42704858,42704873,42728125,,405.72,341.75,407.955,478.195,514.162,571.5155,625.6346,153.155,49700,0,0,94.23461349,65.15907557,23.31055075,-4.388653859
42704866,42704862,42704858,42704874,42704873,42728127,,391.96,326.495,394.88,466.8075,509.913,571.702,650.8633,164.175,49300,0,0,94.2327885,62.38209345,27.01803338,-7.065107673
42704868,42704864,42704870,42704858,42704874,42728123,,398.27,332.04,399.33,474.145,512.2195,568.5375,633.1732,153.125,50000,0,0,94.23194251,63.87003186,22.06416052,5.439201742
42704864,42704862,42704872,42704856,42704874,42704859,,389.76,337.125,402.46,475.13,514.459,577.853,644.5177,155.98,50000,0,0,94.22846115,62.30140836,25.46597132,6.897887588
42728124,42704862,42704858,42704875,42704856,42704869,,397.13,328.2175,395.325,470.055,506.171,569.817,636.3134,154.7,49800,0,0,94.22697438,63.60146573,24.04406372,0.572617864
42704868,42704860,42704858,42704875,42704856,42728123,,395.7,327.8475,395.99,467.285,504.6715,558.076,631.4354,148.955,49700,0,0,94.22648538,63.5762628,21.46264939,-7.18556717
42704868,42704862,42728126,42704857,42704873,42704871,,390.96,324.21,395.745,466.865,504.0545,568.1735,646.1278,159.93,49700,0,0,94.2262858,62.40894245,26.38987559,-6.574582309
42704860,42704870,42704858,42704875,42704856,42704863,,399.54,329.0675,398.725,470.31,511.275,577.6345,647.7647,166.945,50000,1,0,94.22607284,163.5298741,27.01414172,35.33597291
42704868,42728126,42704858,42704856,42704873,42704863,,394.45,331.695,400.71,472.1425,510.5185,572.582,638.3012,156.16,49800,0,0,94.22413081,63.16256729,25.43174097,-1.62619818
42704864,42728126,42704872,42704858,42704857,42704871,,391.51,325.315,395.865,469.98,510.0845,576.52,642.2448,155.515,50000,0,0,94.22285825,62.61976694,25.31892578,8.188769221
42728124,42704870,42728126,42704857,42704873,42704863,,396.45,334.4975,400.08,470.5725,508.5275,561.896,638.2333,156.485,50000,0,0,94.22202259,63.43896145,25.63033364,-11.93169132
42704864,42704862,42704858,42704875,42704856,42704861,,400.42,333.17,402.205,476.07,512.796,577.8915,642.4197,163.505,49900,0,0,94.22078318,63.83676966,26.61094694,17.8703934
42704866,42704862,42728126,42704858,42704874,42704865,,393.34,329.495,394.225,460.1775,497.753,565.8375,641.1132,157.02,49800,1,0,94.21619374,162.9086628,25.62048159,0.370356091
42728124,42728126,42704856,42704874,42704859,42704873,,383.85,326.4175,395.89,462.5425,499.242,570.103,649.1342,154.825,49600,0,0,94.21382775,61.32256703,25.36110572,-15.67099243
42704864,42704870,42704862,42704875,42704857,42704861,,406.26,338.2625,411.62,478.71,518.4235,580.1275,644.0795,169.96,50000,0,0,94.2131485,64.57806824,27.86014055,17.27229506
42728124,42704870,42704875,42704857,42704873,42728127,,405.23,339.2025,409.275,477.7425,512.1265,581.48,645.2138,169.995,49700,0,0,94.21081194,64.39596168,27.99871954,-1.806887612
42704866,42704860,42704870,42704858,42704873,42728123,,402.17,338.1375,400.28,469.37,504.1775,567.708,625.9333,149.655,49400,0,0,94.20937786,64.65255678,21.61499222,7.745588571
42704866,42704862,42728126,42704858,42704857,42704869,,401.94,337.295,403.955,474.3225,510.2615,566.1675,630.8509,155.155,49600,0,0,94.20793302,64.44771339,24.17778023,10.17243862
42728124,42704872,42704858,42704875,42704857,42704869,,400.24,337.225,404.76,476.64,512.619,579.968,634.901,156.01,49500,1,0,94.20668458,164.0715005,24.17955819,17.17760861
42728124,42704860,42704858,42704874,42704859,42704871,,408.2,346.0275,409.75,479.0475,513.8555,577.989,636.7991,165.995,49800,0,0,94.20624172,65.0980182,26.95102333,-4.281080142
42704868,42704860,42704858,42704856,42704871,42704865,,389.72,323.825,389.87,460.78,497.723,560.233,638.2392,151.98,49400,0,0,94.20221009,62.50774623,24.68407264,-0.275085238
42704866,42704864,42704870,42704874,42704859,42704865,,410.08,354.595,421.455,484.4325,521.297,572.3605,630.9288,162.725,49700,0,0,94.19919855,65.56014033,26.44033812,-7.030649483
42704864,42704862,42704856,42704859,42704873,42704871,,381.61,320.03,391.205,462.3525,499.094,565.6565,655.1355,158.28,48800,0,0,94.19653332,60.7982819,25.88149585,-11.41539291
42728122,42728126,42704872,42704858,42704875,42728123,,395.9,341.2125,405.51,472.64,506.52,564.579,622.5974,140,50000,0,0,94.19610035,63.90411092,20.23163546,-16.71226919
42704868,42704870,42704858,42704874,42704873,42704861,,398.65,327.9275,403.605,479.3975,525.908,589.218,651.103,171.16,49400,0,0,94.1916638,63.27887338,27.98206873,-2.499673516
42704860,42704870,42704862,42704858,42704874,42728127,,395.65,319.275,391.325,467.7225,504.0045,577.972,652.9255,168.975,50000,1,0,94.19010049,162.8022553,27.63853182,6.119100377
42728122,42704868,42704858,42704857,42704867,42728125,,394.21,343.0175,404.34,470.085,502.1085,558.7675,620.319,138.285,49100,0,0,94.19008675,63.75002227,19.99904225,-29.46618199
42704866,42704860,42704858,42704874,42704873,42704863,,388.83,322.6825,387.955,461.5425,501.0955,565.2725,642.7848,154.38,49500,0,0,94.18997473,62.22172072,25.24687913,-0.632263534
42704868,42704870,42704862,42704858,42704874,42704867,,398.04,328.6125,396.07,472.4125,514.2615,581.726,643.7065,163.655,50000,0,0,94.18955671,63.45424517,25.22457377,0.465044286
42704860,42704870,42704872,42704858,42704857,42704869,,392.27,328.32,398.06,463.875,500.4,562.4765,642.2901,155.63,49300,0,0,94.18780757,62.71088218,24.05027466,-5.881797522
42704866,42704860,42704858,42704857,42728127,42704871,,399.57,328.345,398.245,468.615,509.8715,577.5945,638.414,160.24,49400,0,0,94.18618148,63.84921562,26.19585958,-2.439443022
42728124,42704862,42704858,42704857,42704874,42704865,,401.69,335.0225,404.575,477.07,513.0535,577.9215,641.2911,164.485,49500,0,0,94.18277285,64.03819236,26.8410164,4.613068327
42704868,42704870,42704858,42704875,42704856,42704867,,404.07,340.4475,407.115,476.8225,519.7185,576.4115,639.3534,164.62,50000,0,0,94.18143511,64.43273016,25.23953715,-2.787936106
42728124,42704858,42704874,42704859,42704873,42728127,,400.97,341.2375,408.655,475.6775,516.6145,577.0605,649.1702,170.505,48800,0,0,94.18071983,63.66179561,27.82281705,-27.80523598
42704870,42704875,42704857,42704859,42704873,42704863,,394.29,328.675,400.93,480.12,520.673,595.5905,668.2029,180.16,48100,0,0,94.17830126,62.07477787,29.42661951,-17.4179405
42704866,42704870,42704858,42704856,42704861,42704865,,394.62,332.7175,400.07,471.685,507.94,574.6025,640.5373,157.71,49000,0,0,94.17357701,63.09050562,25.4958498,-13.20968717
42704866,42704862,42704856,42704874,42704859,42728127,,386.51,326.9875,396.545,467.0125,508.5805,581.0715,651.8015,160.475,49200,0,0,94.17339348,61.58074485,26.30251046,-8.98854658
42704864,42704872,42704858,42704875,42704856,42704861,,390.68,327.0875,398.695,468.575,504.882,573.0475,643.0676,155.445,49800,1,0,94.17330967,162.4603381,25.21075122,44.04074252
42704868,42704862,42704858,42704856,42704874,42704861,,392.6,331.9375,399.025,471.9325,512.227,576.5625,646.6807,162.445,49800,0,0,94.17316854,62.59707499,26.5321163,0.908224471
42704868,42728126,42704858,42704857,42704873,42728127,,409.44,351.88,415.415,475.3475,511.638,573.6005,636.7225,168.525,49600,0,0,94.17284997,65.25989985,27.63582729,-20.28797269
42704866,42704870,42728126,42704858,42704857,42728125,,400.15,334.265,402.71,468.1625,508.205,570.527,636.1023,157.795,49600,0,0,94.16804783,64.00405429,23.92847649,-16.78538769
42728124,42704864,42704870,42704858,42728127,42728123,,400.16,333.9175,401.545,470.22,505.2425,561.705,623.1527,145.535,49800,0,0,94.16749239,64.46020081,21.02106502,-16.01948589
42728124,42704860,42704858,42704874,42704873,42728127,,392.37,318.9625,388.085,461.27,502.96,571.0105,640.8974,155.775,49800,0,0,94.16718017,62.76667165,25.56777634,0.585504156
42704868,42704860,42704870,42704858,42704863,42704867,,400.64,330.305,399.005,470.2975,505.217,568.3,628.161,152.4,49900,0,0,94.16380482,64.34894582,23.32866661,-3.945472836
42704860,42704872,42704858,42704875,42704857,42728127,,401.02,328.6625,402.915,479.485,515.673,576.8185,645.241,166.575,49600,0,0,94.15890574,63.79943656,27.12871868,9.78948772
42704868,42704870,42704857,42704874,42704859,42704867,,389.52,328.095,398.4,474.4675,513.4445,582.0215,655.5061,166.03,48800,0,0,94.15884602,61.85918266,25.54960263,-30.55480719
42704864,42704860,42704857,42704874,42704859,42728127,,387.2,318.245,392.06,466.0325,509.056,577.3975,651.8719,160.335,49100,0,0,94.15604285,61.66726337,26.21227805,-19.17357743
42704870,42704872,42704875,42704857,42704859,42704873,,410.85,354.6675,423.045,492.795,533.0415,597.111,652.3456,181.37,49000,0,0,94.1490412,64.89674897,29.71854508,-10.8214967
42704868,42704860,42704858,42704875,42704863,42704871,,402.36,330.9725,396.655,474.67,514.3105,576.3555,638.1726,163.225,49900,0,0,94.14750684,64.22802754,26.49688592,10.80499291
42704866,42704860,42704872,42704874,42704859,42728127,,393.98,336.245,398.945,474.7725,513.743,578.2425,635.6486,152.95,49700,0,0,94.14685998,63.16544693,25.01959978,-9.969592094
42704866,42704870,42728126,42704858,42704863,42704865,,400.7,335.1075,401.13,470.95,508.213,573.378,633.4588,157.24,49600,0,0,94.1432513,64.16420846,25.39228505,-1.74665805
42728122,42728124,42704862,42728127,42704871,42704865,,393.43,335.915,400.59,463.56,499.624,556.402,620.4251,139.02,49800,1,0,94.14322601,163.623537,22.99100088,-9.646873176
42728122,42704864,42704870,42704858,42704865,42704867,,408.42,356.57,413.57,473.7075,504.6815,560.3505,612.7866,144.435,49900,0,0,94.14210153,65.9504872,22.14878337,-14.19073641
42728124,42704870,42704858,42704875,42704863,42704861,,408.66,341.2875,409.75,486.585,522.7145,582.679,637.7926,167.355,49800,0,0,94.14196493,65.10487159,27.07393765,38.01242411
42728124,42704864,42704870,42704858,42704861,42704867,,401.45,338.6925,404.15,468.23,506.4345,572.8305,622.7698,147.505,50000,0,0,94.14179273,64.64227551,22.67764716,-0.765609322
42704868,42704860,42704856,42704874,42704859,42704863,,388.62,330.55,398.825,469.385,507.792,574.9095,642.6847,155.21,49600,0,0,94.13887985,62.17936121,25.25805399,-13.73466849
42704864,42704860,42704870,42704856,42704859,42704869,,389.83,328.0375,395.725,464.38,500.581,564.457,635.9577,148.32,49400,1,0,94.13727959,162.5813678,22.99113586,-20.47734559
42704868,42704870,42704858,42704875,42704856,42728123,,400.46,335.3675,408.435,471.2,514.013,572.91,638.8995,160.43,49600,0,0,94.13428947,63.93710778,23.00020712,6.764541566
42704864,42704860,42704875,42704859,42704873,42704871,,393.16,324.115,396.1,464.95,506.539,572.1195,648.1777,162.3,49100,0,0,94.12676075,62.60593083,26.48100894,-12.73204982
42728124,42704870,42704858,42704874,42704873,42728127,,397.13,328.9975,395.13,472.11,515.453,578.88,648.8479,167.25,49700,0,0,94.12625031,63.12751664,27.3994203,2.569171786
42728124,42704862,42704858,42704874,42704873,42728127,,393.36,322.7425,395.73,465.0125,506.2405,579.773,646.9178,162.575,49600,1,0,94.12229703,162.6761781,26.72745741,-6.910189986
42704868,42704870,42704872,42704875,42728127,42704861,,394.12,335.47,398.56,472.985,509.45,564.5175,643.8412,160.83,49800,0,0,94.11943483,62.88770451,26.24383184,-9.16923359
42704866,42704864,42704870,42704858,42704861,42704869,,400.72,338.235,406.38,473.9925,510.7665,564.9125,625.6507,149.99,49500,0,0,94.11892707,64.43316936,23.25675401,-15.48161954
42704864,42704872,42704858,42704875,42704856,42728127,,393,326.4975,397.205,467.7225,510.464,572.7965,642.6682,157.665,50000,0,0,94.11586079,62.77388579,25.64437671,15.02613574
42704868,42704870,42704858,42704875,42704856,42704869,,404.74,342.635,409.685,477.045,514.2545,577.2315,638.9263,165.505,49800,0,0,94.11526983,64.51770867,25.60568534,-2.297412045
42704866,42728126,42704875,42704859,42704873,42704871,,393.02,328.44,401.265,471.52,513.1605,576.9925,650.3367,164.78,49000,0,0,94.11299387,62.50625996,26.93561448,-11.54874042
42728124,42704860,42704856,42704874,42704859,42728127,,386.92,322.8825,388.635,463.11,501.0575,573.3895,641.8755,152.075,49700,0,0,94.11199057,61.96532306,24.89066081,-23.32160324
42704864,42704862,42728126,42704858,42704857,42704865,,406.71,344.58,408.705,470.485,506.2635,563.209,631.8241,161.16,49800,0,0,94.11177966,65.03665748,26.20774381,-13.17522973
42704868,42704858,42704856,42704874,42704859,42728127,,402.53,346.6375,411.505,481.21,518.7775,582.08,647.902,172.595,49200,0,0,94.10756193,63.89624017,28.09452588,-18.60125214
42704864,42704862,42704858,42704875,42704873,42704861,,402.7,332.6625,403.99,472.8475,512.508,588.627,643.6781,167.545,49400,0,0,94.10528393,64.06722952,27.37691627,3.477104008
42704868,42704872,42704858,42704875,42704863,42704871,,393.61,326.955,399.38,471.895,515.721,576.1465,645.2911,161.965,49600,0,0,94.1026008,62.76110245,26.24127795,17.66813099
42728124,42704860,42704856,42704859,42728127,42704871,,384.95,321.8825,386.69,457.535,497.8645,566.8695,640.8861,149.61,49300,0,0,94.10134755,61.72594526,24.45058192,-11.67788431
42704868,42704870,42704875,42704857,42704873,42704863,,406.93,344.8075,412.94,483.5775,522.4985,585.729,644.7234,173.13,49600,0,0,94.10072474,64.60999983,28.41198854,9.884174168
42728124,42704860,42728126,42704875,42704859,42704867,,398.2,331.58,396.315,469.055,500.746,559.4775,626.5519,147.66,50000,0,0,94.0941539,64.04711346,22.75952052,-7.232910395
42704864,42704870,42704858,42704875,42704873,42728127,,408.79,333.645,407.67,480.2625,521.828,588.1975,645.6044,174.44,49700,0,0,94.09348415,64.83211572,28.54792959,20.65442055
42704868,42704860,42728126,42704875,42704859,42704869,,402.71,338.5475,406.29,475.335,509.3085,570.1925,628.5175,154.675,49700,0,0,94.09255246,64.59699639,23.98628183,-16.6649282
42704866,42704864,42704862,42704857,42728127,42704871,,393.62,329.395,395.665,465.855,504.4915,569.8655,635.1939,153.11,49800,0,0,94.09181316,63.11362491,25.28918105,-23.54963571
42704868,42704860,42704858,42704875,42704856,42728125,,394.42,329.7475,392.795,463.565,502.139,559.5715,634.1011,151.995,49800,0,0,94.09170301,63.26186607,23.06762502,-11.33359224
42728124,42704860,42704872,42704858,42704856,42728123,,387.78,329.495,391.85,456.83,491.8725,553.41,618.7586,131.28,50000,0,0,94.09038113,62.88841151,19.20775143,-4.732945189
42704866,42728126,42704858,42704875,42704873,42704865,,401.65,333.1175,400.74,474.0325,513.3515,575.3755,637.9872,162.025,49300,0,0,94.0892739,64.11760768,26.37357708,1.971073635
42704864,42728126,42704872,42704875,42704859,42704863,,393.59,331.6025,403.525,476.0425,513.1235,574.93,639.3328,155.315,49800,0,0,94.08899283,62.96315222,25.14697479,4.996019974
42728124,42704870,42704862,42704858,42704874,42704869,,394.87,327.7375,393.085,466.305,504.4325,572.0665,641.1521,158.41,49900,0,0,94.08680046,63.07431926,24.63394959,15.77915102
