P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Saber Score
42755626,42755637,42755669,42755855,42755810,42755650,42755880,42755661,42755721,42755741,,100.17,81.39909935,100.111599,120.3240986,132.5941071,156.5640915,173.8875967,98.25,49600,1,115.85,3.154382855
42755630,42756140,42755935,42755919,42755722,42755682,42755649,42755719,42755847,42755706,,101.34,80.03785324,99.63785172,119.8753529,130.112854,151.5803505,175.965345,108.51,49100,1,100.55,21.85061574
42755630,42755638,42755672,42755837,42755722,42755682,42755649,42755719,42755847,42755706,,94.58,73.57589531,92.68840027,113.5009022,125.6259018,147.4409004,176.3118912,90.95,49600,1,115.2,-17.237252
42755630,42755632,42755672,42755837,42755722,42755746,42755649,42755719,42755847,42755706,,99.69,78.5501976,96.36270142,116.8627014,127.9152023,151.8777008,179.7362074,95.57,49200,1,137.8,2.078647353
42755628,42755642,42755664,42755666,42755807,42755650,42755862,42755721,42755790,42755981,,93.39,73.3748455,92.98735046,112.0623531,122.9523483,143.8398422,167.9563474,77.3,49500,1,38.05,-14.58237171
42755626,42755638,42755714,42755716,42755673,42755663,42755936,42755667,42755713,42755822,,99.71,80.991745,98.69174957,119.541748,131.3867516,151.1017509,170.8102481,91.36,49900,1,96.8,6.024412438
42755626,42755632,42755935,42755837,42755673,42755725,42755682,42755719,42755904,42755648,,105.88,86.24804688,104.3230476,123.7980499,135.2630478,155.4630585,175.4310561,108.92,49200,1,179.4,52.23791003
42755626,42755632,42755714,42755670,42755673,42755746,42755682,42756008,42755719,42755904,,106.29,85.63554955,104.9730492,125.1980553,138.4780563,154.098053,176.1515408,103.84,49900,1,136.4,52.00987458
42755626,42755632,42755935,42755656,42755889,42755746,42755682,42755719,42755904,42755648,,104.81,85.13554955,103.0730515,122.0855503,133.5855499,153.0505501,176.402056,110.07,49100,1,129.4,44.52707171
42755626,42756281,42755714,42755837,42755673,42755746,42755682,42755719,42755904,42755648,,100.04,81.68749809,99.17499924,120.1999969,129.1075043,149.4574974,171.8845061,94.96,49600,1,127.8,19.87983435
42755626,42755632,42755714,42755837,42755673,42755746,42755682,42755719,42755904,42755665,,104.26,83.87304878,102.5480499,123.4730511,135.1055511,156.2655472,173.6075529,100.18,49700,1,153.4,58.18023086
42755628,42756140,42755714,42755685,42755673,42755863,42755653,42755794,42755933,42755803,,88.97,80.58569908,97.79820251,115.5231972,125.1957047,143.8032021,167.9611964,86.53,49600,1,68.5,-20.9420979
42756281,42756140,42755876,42755697,42755715,42755725,42755668,42755910,42755771,42755648,,101.38,82.86070061,99.62319946,118.2856998,131.4631973,153.3082024,171.2591995,97.28,49100,1,119.75,-9.827563167
42755628,42755626,42755876,42755697,42755673,42755725,42755799,42755910,42755771,42755648,,100.86,81.82500076,98.84999847,118.9500008,130.8075035,153.2149971,178.470497,103.4,49300,1,138.55,-4.638259485
42755626,42756140,42755876,42755697,42755715,42755725,42755799,42755910,42755771,42755648,,108.07,87.61070061,105.4981995,127.3107014,138.7632004,161.1307053,187.0822025,126.01,49900,1,150.15,39.72071707
42755628,42756140,42755902,42755716,42755884,42755676,42755936,42755822,42755674,42755648,,100.64,81.95319748,100.0782013,120.653204,131.3432022,149.3907043,168.9867104,126.65,49100,1,76.5,-10.24497077
42755628,42756140,42755672,42755716,42755884,42755676,42755936,42755822,42755674,42755695,,102.49,83.17319679,101.4981995,123.0356998,133.555703,153.2006966,172.3996935,145.69,49800,1,81.5,-17.00053513
42755630,42756140,42755672,42755716,42755884,42755676,42755936,42755822,42755674,42755695,,98.54,79.612854,97.28784943,116.5003529,128.7203583,147.5078598,170.6693419,117.95,49600,1,79.55,-14.17784989
42756140,42755643,42755664,42755716,42755744,42755663,42755751,42755783,42755981,42755790,,97.67,78.65064812,96.63814926,116.46315,126.5281528,145.0656418,167.9661501,82.44,49800,1,80.55,27.38841176
42755628,42756140,42755664,42755716,42755912,42755676,42755751,42755783,42755698,42755790,,100.22,82.77320099,100.6982002,119.0107002,130.0056999,150.2006935,170.6162054,100.61,49800,1,95.5,23.48999232
42755628,42755630,42755664,42755716,42755744,42755676,42755751,42755783,42755981,42755790,,92.71,74.88965034,90.98964691,111.0271492,121.7871487,141.1421539,162.2681485,66.59,49800,1,81.95,4.677499086
42755628,42755639,42755664,42755716,42755744,42755676,42755751,42755783,42755981,42755698,,94.74,76.94244957,93.3049469,112.5924492,123.7874523,144.1424438,162.8934439,69.57,49500,1,90.1,-16.02817178
42755629,42755633,42755714,42755676,42755829,42755663,42755649,42755825,42755822,42755713,,92.31,72.07209969,91.0970993,110.4846001,119.8670982,140.6720894,167.77461,86.54,50000,1,81.55,-39.745906
42755626,42755633,42755902,42755676,42755829,42755663,42755649,42755825,42755822,42755713,,95.85,78.30499649,95.07999802,114.1549969,125.5874947,146.5899872,168.492011,107.69,49300,1,87.65,-28.98854315
42755629,42755626,42755902,42755676,42755829,42755663,42755649,42755825,42755822,42755713,,98.99,80.30210114,98.6271019,118.2270966,131.2621017,150.4596031,173.3591116,117.62,49900,1,97.1,-18.70882362
42755634,42755627,42755954,42755697,42755662,42755663,42755936,42755825,42755728,42755648,,85.19,66.86865234,85.29365158,102.6436577,114.2261436,132.1311523,155.4716585,59.58,49300,1,108.25,-25.77002347
42755634,42755627,42755672,42755697,42755662,42755725,42755973,42755754,42755955,42755648,,85.54,68.33564758,86.03564835,107.185648,117.9431465,139.4956558,154.7391566,60.21,49400,1,123.25,-43.72612536
42755630,42755627,42755699,42755697,42755662,42755725,42755973,42755754,42755955,42755648,,83.63,65.53164673,84.33164978,105.4816513,116.5966496,137.1916412,154.4926588,40.53,49400,1,88,-33.6357832
42755629,42755633,42755876,42755697,42755715,42755911,42755707,42755648,42755910,42755647,,92.97,74.00959587,92.82209778,114.0345993,123.9221039,142.124601,164.0810979,87.29,49400,1,117.55,-35.59787869
42755629,42755626,42755876,42755697,42755715,42755911,42755707,42755686,42755910,42755647,,100.24,82.02210236,100.7720985,121.1221008,133.3470947,151.6296005,179.0820978,118.55,49400,1,128.1,-1.518624648
42755629,42755633,42755876,42755697,42755715,42755725,42755707,42755686,42755910,42755647,,92.27,72.83460045,91.77209854,112.5346012,120.4795998,141.2496063,165.9761069,82,49300,1,125.55,-40.76141119
42755629,42755643,42755876,42755697,42755715,42755725,42755707,42755686,42755647,42755727,,93.41,73.14954948,94.08705139,114.2120495,126.6320518,146.7445457,170.3985544,92.29,49500,1,123.5,-13.9369294
42755626,42755637,42755699,42755704,42755829,42755732,42755765,42755674,42755654,42755861,,94.08,78.22410202,95.96160126,115.1116009,126.7865982,144.4891022,173.2746027,74.58,49200,1,96.85,-13.29148859
42755626,42755637,42755779,42755704,42755662,42755857,42755765,42755648,42755684,42755861,,91.63,74.07709885,93.88960266,114.1271057,123.2270981,143.1996048,168.4521057,73.07,49900,1,103.85,-35.59787869
42756281,42756140,42755699,42755857,42755662,42755732,42755765,42755674,42755684,42755861,,90.29,75.07319832,94.24819946,110.585701,121.0207062,139.0206993,159.6816934,69.46,49000,1,58.75,-36.19597554
42756140,42755637,42755699,42755857,42755662,42755732,42755765,42755674,42755684,42755861,,93.16,77.70980072,94.80980301,112.9598007,121.6423042,142.7348022,166.4457991,76.06,49500,1,77.8,-37.17702329
42755637,42755638,42755779,42755786,42755829,42755732,42755707,42755674,42755654,42755648,,89.53,71.07085228,89.45835114,108.4458504,119.5833511,142.3433441,159.7473526,60.84,49300,1,69.45,-42.65038967
42755630,42755632,42755702,42755723,42755711,42755753,42755901,42755667,42755651,42755785,,93.67,74.96269989,92.93770218,113.3626995,124.7352001,143.5276955,167.5351953,50.58,49300,1,83.8,-5.270813406
42755633,42755632,42755702,42755723,42755711,42755753,42755901,42755667,42755651,42755731,,93.61,75.99804688,93.17304993,112.8980484,124.4505482,143.9780586,165.462059,44.45,49400,1,96.85,-28.6529392
42755633,42755632,42755702,42755723,42755715,42755784,42755901,42755667,42755651,42755727,,96.17,76.68555069,95.19805145,116.8105507,129.0555504,149.3005501,179.3645529,70.15,49100,1,96.85,-7.960152626
42755633,42755632,42755702,42755723,42755715,42755784,42755901,42755667,42755727,42755647,,96.97,75.88554955,95.82304764,116.5105476,131.4555573,151.8005501,183.6065529,87.8,49600,1,100.85,-20.47734708
42755645,42755634,42755714,42755697,42755673,42755725,42755707,42755955,42755648,42755665,,89.21,71.65920258,88.70920181,109.5466957,120.3992008,142.0466949,164.243692,41.16,49200,1,152.45,-24.00150299
42755628,42755634,42755714,42755675,42755673,42755782,42755668,42755754,42755665,42755900,,91.5,73.89365387,92.14365005,110.9936504,119.441148,139.8011459,163.0996492,60.05,50000,1,79.2,-25.84314048
42755645,42755634,42755714,42755675,42755673,42755725,42755707,42755648,42755665,42755900,,89.8,69.42169952,89.78420258,107.7967014,119.0717026,140.2391922,154.045195,37.3,50000,1,124.45,-17.53420234
42755628,42755632,42755876,42755798,42755744,42755812,42755655,42755686,42755727,42755647,,103.62,83.73554802,102.5480499,122.4605503,133.598053,156.348053,181.7130591,111.09,50000,1,79.75,19.5313409
42755635,42755632,42755876,42755798,42755715,42755812,42755655,42755686,42755727,42755647,,97.42,77.95004654,96.42505264,117.3875523,128.8575523,149.3225494,171.9065549,94.65,49400,1,89.35,-15.03843814
42755628,42755632,42755876,42755855,42755715,42755650,42755973,42755686,42755727,42755647,,104.79,84.06504822,104.7150497,126.2900524,137.1725418,160.3425629,185.4045482,140.94,49500,1,88.75,10.30158326
42755628,42755632,42755876,42755660,42755715,42755973,42755668,42755686,42755647,42755947,,102.78,81.60254478,103.8150482,123.4275475,136.9225418,156.5325455,178.0190451,134.66,49300,1,87.75,8.425488323
42756140,42755632,42755876,42755660,42755810,42755812,42755973,42755686,42755727,42755647,,106.4,86.55074883,105.28825,126.9382477,138.3707489,161.7157562,182.1237506,130.59,49400,1,87.35,28.02965343
42755628,42755632,42755714,42755660,42755715,42755912,42755973,42755686,42755727,42755647,,102.66,82.32754707,103.8400497,125.8525486,136.9300529,155.1250511,186.3270482,138.24,49900,1,82.75,16.73442721
42755628,42755632,42755876,42755660,42755873,42755973,42755668,42755686,42755727,42755647,,103.13,82.90255356,103.190052,123.6025486,135.1725418,155.9925568,185.4210393,130.78,49500,1,78.75,11.66558117
42755626,42755636,42755702,42755670,42755781,42755953,42755649,42755920,42755787,42755661,,95.9,77.00205231,96.25205231,116.1520538,126.0170521,145.4595566,168.2855446,88.53,49000,1,112.15,-8.988544345
42755628,42755626,42755908,42755670,42755781,42755953,42755649,42755787,42755661,42755728,,102.35,85.62850571,102.6660004,121.2035065,132.3985046,149.9959976,168.8080003,117.01,49900,1,85.55,21.74304128
42755626,42755637,42755664,42755666,42755711,42755782,42755668,42755808,42755947,42755698,,99.93,81.39909935,98.88659668,118.0116005,128.8865967,149.9540993,165.1455966,85.54,49500,1,105.85,-18.33876222
42755626,42755639,42755664,42755666,42755711,42755782,42755668,42755808,42755947,42755698,,99.41,82.11745071,98.42995071,118.0424519,127.2874523,146.9324471,167.289953,81.46,49200,1,81.75,-5.189011618
42755626,42755639,42755664,42755666,42755873,42755782,42755668,42755684,42755947,42755698,,99.29,81.86745071,98.00495148,116.5424519,128.7949516,146.1924469,167.98295,78.47,49300,1,83.75,-2.331869118
42755628,42755637,42755664,42755666,42755829,42755820,42755751,42755654,42755698,42755783,,94.7,77.28659821,94.58660126,114.6490974,125.7015995,143.4540993,167.0371059,78.32,49300,1,82.2,-16.68649912
42755628,42755639,42755664,42755666,42755829,42755820,42755751,42755654,42755698,42755783,,94.18,76.51745224,95.029953,113.5049496,126.029953,145.0799561,165.339456,74.24,49000,1,58.1,-14.04450387
42755628,42755626,42755664,42755666,42755711,42755820,42755751,42755838,42755698,42755783,,99.2,82.22500038,99.92500305,117.7625008,128.3075035,146.6050056,166.268497,96.11,49900,1,89.55,3.180155903
42755628,42755637,42755664,42755666,42755744,42755812,42755655,42755698,42755790,42755783,,98.78,78.23660278,97.36159897,116.1365967,128.6941002,148.4991028,175.1695967,73.6,49700,1,90.2,21.88927382
42755628,42755639,42755664,42755666,42755744,42755812,42755655,42755698,42755790,42755783,,98.26,78.35495186,96.57995224,116.4049511,127.7874523,147.7999527,177.032953,69.52,49400,1,66.1,4.148317501
42755637,42755639,42755664,42755666,42755744,42755812,42755655,42755981,42755698,42755790,,97.59,77.01654816,95.16654968,114.5165482,125.1415512,147.9390495,174.6180466,48.9,49500,1,74.4,9.432309121
42755628,42755641,42755664,42755666,42755829,42755812,42755655,42755981,42755698,42755790,,95.12,75.77819633,94.01570129,113.6657009,125.5856956,146.2057037,165.6031982,68.26,49800,1,39.45,-4.410225525
42755628,42755639,42755664,42755666,42755829,42755812,42755655,42755981,42755698,42755790,,99.11,78.16744804,97.45494843,118.79245,129.5799561,152.0374527,172.4819499,73.66,50000,1,44.1,11.63112447
42756140,42755632,42755672,42755837,42755722,42755682,42755842,42755719,42755706,42755785,,108.22,88.30875206,107.1462517,126.4587498,138.8612534,160.2837463,189.9067404,141.24,49100,1,156.35,40.34038782
42755635,42756140,42755672,42755837,42755722,42755682,42755842,42755719,42755706,42755695,,100.2,77.52519989,97.55020142,120.9001999,132.4527061,154.2601982,183.2056953,128,49900,1,130.1,-7.400713116
42756140,42755632,42755672,42755735,42755903,42755682,42755842,42755719,42755706,42755695,,108.9,88.07125092,108.8212509,128.0837479,138.7112572,159.503746,187.1927554,141,49600,1,115.35,49.92732406
42755636,42755637,42755714,42755660,42755781,42755753,42755799,42755686,42755647,42755727,,94.83,72.47265053,94.07265091,116.7726498,128.1051544,145.1001556,172.4491472,92.64,49400,1,87.8,-20.72695196
42755636,42755637,42756017,42755660,42755715,42755753,42755799,42755647,42755727,42755665,,91.96,71.86015129,91.22264862,113.7101479,125.6051491,146.7051476,171.165144,92.99,49600,1,91.8,-36.02817357
42755646,42755636,42755714,42755660,42755715,42755753,42755799,42755647,42755727,42755665,,89.81,69.9368,88.78680038,110.3868008,120.7917957,140.9268036,164.5912981,84.76,49000,1,70.05,-29.60821688
42756140,42755632,42755672,42755660,42755903,42755960,42755799,42755647,42755727,42755831,,107.3,85.69924927,105.2242508,126.411747,139.0142509,162.6517464,190.2347493,160.63,49500,1,110.35,3.761166707
42756140,42755632,42755672,42755660,42755903,42755960,42755799,42755647,42755712,42755831,,106.23,86.42424965,103.77425,124.96175,138.8717575,160.8817581,188.3782584,154.65,49700,1,110.35,3.774053231
42756140,42755632,42755672,42755660,42755956,42755830,42755799,42755897,42755647,42755727,,108.67,88.53374863,108.621254,128.5212479,139.5537498,160.8537521,188.4477585,144.24,49700,1,98.35,53.27498317
42755626,42755632,42755940,42755660,42755810,42755650,42755862,42755899,42755647,42755727,,104.59,86.83555222,106.8230515,127.5980492,141.8655495,162.2555588,180.8190469,130.36,50000,1,104.4,18.16734076
42755632,42755627,42755876,42755660,42755781,42755911,42755649,42755647,42755727,42755955,,99.2,80.1480484,98.79804993,119.2480507,130.5055473,151.1730408,177.1275529,102.3,49300,1,93.8,-3.790556267
42755626,42755632,42755876,42755660,42755722,42755911,42755901,42755667,42755647,42755727,,106.56,87.38555145,107.1730499,128.8230476,139.3555511,161.9530586,186.6580408,120.7,50000,1,147.4,31.41177893
42756140,42755632,42755876,42755837,42755722,42755682,42755973,42755706,42755647,42755727,,109.21,89.55075264,107.8632469,126.0132523,138.0707481,157.3757507,190.2702448,139,49100,1,146.35,29.03227508
42756140,42755632,42755935,42755837,42755722,42755682,42755973,42755706,42755713,42755647,,107.38,86.98124695,105.53125,125.5937462,136.4612457,156.7437469,187.088253,138,49000,1,156.35,31.31709099
42756140,42755632,42755876,42755837,42755722,42755911,42755682,42755706,42755647,42755727,,110.52,92.05875206,109.9462471,128.8337517,139.8612534,158.4437523,184.5007465,140.33,49400,1,151.35,42.00133085
42756140,42755632,42755935,42755837,42755722,42755911,42755682,42755706,42755647,42755686,,109.09,89.02124977,108.5462494,128.1587448,139.2487572,158.3537521,182.5007465,139.12,49900,1,145.35,45.46946287
42755628,42756140,42755664,42755666,42755956,42755663,42755936,42755804,42755713,42755822,,105.15,86.24120331,103.6161995,121.6911983,133.9536987,155.9837013,176.8186926,134.03,49100,1,63.5,28.9031297
42755628,42756140,42755702,42755666,42755781,42755663,42755936,42755804,42755713,42755822,,105.84,88.86619949,104.6161995,124.3286991,134.6386971,154.5337044,180.1981987,137.2,49200,1,67.5,25.17251074
42755628,42756140,42755702,42755666,42755889,42755663,42755936,42755713,42755822,42755698,,104.78,87.45370102,104.966198,123.9787006,134.0312035,155.5312042,175.7172017,136.87,49600,1,69.5,24.9573648
42755628,42756140,42755664,42755666,42755781,42755663,42755936,42755933,42755713,42755822,,100.16,87.51620293,106.3911972,124.8287029,136.0037018,157.0187042,185.3446927,139,49300,1,70.5,30.55118918
42755628,42755634,42755664,42755666,42755781,42755663,42755936,42755713,42755822,42755698,,98.87,81.02415085,98.31164932,116.3366489,126.744149,147.7416481,170.1911577,103.88,49000,1,93.2,18.85144114
42756140,42755632,42755938,42755687,42755915,42755663,42755690,42755657,42755897,42755713,,102.61,83.48925018,102.5892487,121.0767536,133.3217422,150.5692398,178.4672487,97.59,49400,1,105.35,57.03138113
42755632,42755627,42755767,42755687,42755956,42755663,42755690,42755657,42755897,42755713,,93.65,75.01605225,92.89104843,110.5785484,122.0160522,142.6260406,168.8190402,59.15,49100,1,95.8,81.02868199
42755632,42755627,42755938,42755687,42755956,42755663,42755690,42755657,42755741,42755713,,92.3,72.96604919,91.16604614,109.8410473,118.8960503,138.3810577,161.0465521,58.22,49200,1,97.8,21.79458588
42755626,42755638,42755714,42755798,42755673,42755812,42755655,42755694,42755665,42755900,,94.92,77.59874916,95.07374954,114.9862537,124.1737518,140.2262543,161.9237518,56.7,49900,1,75.8,-21.3250488
42755629,42755638,42755714,42755798,42755673,42755812,42755655,42755694,42755651,42755900,,91.28,73.44584656,89.44584656,108.8458481,118.7758492,135.8108528,155.2493497,37.31,49600,1,65.7,-18.99288893
42755632,42755638,42755714,42755798,42755673,42755812,42755655,42755694,42755651,42755900,,95.94,77.24680328,95.02180099,113.0842991,123.2218018,144.5392899,166.5223048,44.13,49100,1,86,-2.796621062
42755626,42756281,42755664,42755837,42755722,42755746,42755668,42755719,42755706,42755727,,101.34,82.47500038,100.2000008,120.4999962,132.0500031,152.914994,179.855506,98.44,49500,1,126.8,13.18449825
42755626,42756281,42755664,42755837,42755722,42755746,42755668,42755719,42755706,42755698,,100.98,81.73749924,99.82500076,121.75,133.0075005,153.2099968,178.908494,88.36,49900,1,137.8,37.54767478
42755626,42755634,42755664,42755837,42755722,42755746,42755682,42755706,42755698,42755790,,101.21,80.53114891,99.94364929,119.0936489,130.9261559,150.6361526,179.5691493,87.62,49700,1,149.85,32.90912509
42756140,42755634,42755669,42755681,42755703,42755743,42755679,42755787,42755920,42755788,,96.26,77.87034798,96.48284912,114.7203541,125.1878529,148.7628433,169.127834,81.65,49400,1,118.8,-4.423111305
42756140,42755639,42755669,42755681,42755703,42755743,42755679,42755787,42755920,42755724,,98.54,78.63165092,98.29415131,115.7066517,129.1716415,147.2716499,168.8291376,86.36,49400,1,78.7,-7.71054849
42755626,42756140,42755669,42755670,42755703,42755743,42755880,42755787,42755920,42755724,,106.03,87.02670288,106.3642006,125.8392029,135.0691994,152.7491966,182.5541998,121.08,49800,1,92.15,28.4599483
