CPT,UTIL,UTIL,UTIL,UTIL,UTIL,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42961894,42961843,42961844,42961845,42961846,42961853,,204.15,189.5,203.75,218.78125,227.75,242.76875,263.87625,201.915,46400,0,0,96.82452671,90.65351162,93.71848529,87.58853795,66.60542275,93.69261108,90.6276374,90.6276374,78.47074247,22.41645781,-70.30968666
42961879,42961845,42961846,42961849,42961853,42961854,,200.63,185.375,200.5,217,225.01875,239.76875,254.12875,156.17,49200,0,0,95.77611357,90.85595231,93.29411518,88.41778945,66.60492482,93.04969666,90.61153379,90.61153379,79.2382146,22.51708635,-48.49382341
42961878,42961842,42961848,42961850,42961852,42961857,,201.95,187.71875,202.875,220,229.39375,246.38125,266.625,173.88,47700,0,0,96.2996526,90.97709664,93.65190517,88.3022881,66.6019283,93.58590496,90.91109642,90.91109642,79.2423447,25.81639594,-64.50071335
42961891,42961842,42961843,42961844,42961849,42961850,,203.05,189.125,202.375,217.90625,226.26875,243.51875,263.00375,190.11,49200,0,0,96.47010948,90.77265038,93.64380951,87.90149126,66.60113948,93.56091104,90.68975191,90.68975191,78.77566057,17.22092061,-66.80710316
42961877,42961843,42961849,42961850,42961852,42961854,,199.15,185,201,217.25,225.875,242,261.1375,140.85,49100,0,0,95.41104476,91.0598894,93.2377205,88.88205831,66.59828812,93.1477144,90.96988331,90.96988331,79.92280843,21.09814733,-63.35186362
42961878,42961842,42961844,42961853,42961856,42961859,,202.65,187.125,202.875,219,228.01875,244.50625,270.38125,183.885,46100,0,0,96.43060408,90.83995975,93.64140876,88.03851073,66.59804613,93.77111064,90.96966163,90.96966163,79.1430946,26.6523965,-69.60401535
42961883,42961843,42961845,42961846,42961852,42961855,,201.23,188,202.625,217.625,227.76875,244.14375,267.2675,165.915,48700,0,0,96.04017745,90.9496948,93.49931978,88.40006982,66.59577097,93.53729486,90.98766988,90.98766988,79.47616728,22.02129749,-69.01880503
42961886,42961842,42961845,42961846,42961848,42961860,,202.72,189.125,205.75,222.03125,229.375,244.65,260.3775,189.23,47500,0,0,96.50126603,90.8346291,93.65000902,88.01924917,66.59512418,93.43689103,90.62151111,90.62151111,78.77789568,20.30449716,-73.64447117
42961878,42961844,42961845,42961849,42961853,42961859,,202.42,187.625,202.75,217.375,225,239.375,256.63125,175.48,48300,0,0,96.24849294,90.66645278,93.42868314,87.90422242,66.59453813,93.28318291,90.52095256,90.52095256,78.74384734,27.2098453,-51.90172195
42961894,42961842,42961844,42961846,42961848,42961853,,204.86,191.75,206.875,221,229.39375,246.38125,262.6325,212.695,45200,0,0,97.07314939,90.70562121,93.90291586,87.50832656,66.59374241,93.70220625,90.5049116,90.5049116,78.18407549,23.2431338,-81.82005882
42961885,42961842,42961843,42961844,42961849,42961867,,201.14,186.125,200.875,216.9375,225.75,241.88125,262.13125,171.005,48500,0,0,95.93548423,90.87109737,93.40582202,88.33637272,66.59350608,93.35371336,90.81898872,90.81898872,79.32639465,18.27099619,-75.68836212
42961881,42961842,42961845,42961849,42961855,42961857,,201.01,187.46875,202.875,217.53125,226,240.375,261.1275,164.79,47400,0,0,95.90965606,90.82446419,93.33696751,88.31196087,66.59163183,93.30639274,90.79388942,90.79388942,79.3293063,23.99171611,-73.04637432
42961881,42961842,42961843,42961849,42961858,42961859,,202.33,188.25,203.875,220.40625,229.375,245.15,266.3775,180.025,46400,0,0,96.39521092,90.882231,93.62997761,88.1344844,66.59144008,93.6009129,90.8531663,90.8531663,79.09455303,26.24559335,-79.34587002
42961891,42961842,42961845,42961846,42961848,42961850,,204.54,190.71875,205.875,221.375,230.375,245.375,263.005,208.01,48000,0,0,97.02409186,90.69052095,93.83300761,87.5480343,66.58934752,93.68187702,90.53939037,90.53939037,78.2876136,19.17979765,-73.64447117
42961889,42961842,42961843,42961846,42961849,42961850,,203.34,190.375,205.125,220.625,229.5,244.625,262.37875,193.13,49600,0,0,96.66860041,90.76870263,93.69779156,87.8396137,66.58860223,93.55311649,90.62402756,90.62402756,78.63909112,17.96164301,-63.9026165
42961878,42961844,42961845,42961848,42961853,42961867,,201.27,186.25,201.4375,216.75,226.25,241.13125,266.2625,168.505,47700,0,0,95.98743945,90.82450532,93.38486417,88.26414647,66.58855458,93.49973199,90.93937314,90.93937314,79.41535525,22.633838,-54.48348522
42961885,42961842,42961845,42961846,42961849,42961859,,203.78,189.625,205,219.125,227.0375,245.1375,263.75375,195.88,47900,0,0,96.68873245,90.74700468,93.75492837,87.739081,66.58769766,93.63779649,90.62987281,90.62987281,78.546506,24.46345274,-63.64012361
42961878,42961844,42961846,42961849,42961852,42961858,,200.22,186.25,200.75,216.375,226,241.75,261.13,153.69,49100,0,0,95.696133,90.93812938,93.31232535,88.56393341,66.5867822,93.23126138,90.85706542,90.85706542,79.56597268,22.32893158,-64.97834921
42961887,42961842,42961844,42961845,42961848,42961856,,202.89,189,204.375,219.375,228,242.00625,259.38625,190.97,48800,0,0,96.48819956,90.7092394,93.55923962,87.85923918,66.58645186,93.4099154,90.55991518,90.55991518,78.67410842,19.64048706,-67.12982655
42961877,42961843,42961848,42961850,42961854,42961857,,201.14,186.5,202.6875,219,228.39375,245.01875,265.13125,166.095,46900,0,0,96.03605427,90.97582252,93.51410533,88.4375397,66.58638975,93.44781886,90.90953605,90.90953605,79.41338381,24.88226675,-77.83984542
42961887,42961844,42961845,42961846,42961848,42961851,,203.86,189.5,205,220.875,229.75,246.375,264.6325,197.045,49600,0,0,96.81606285,90.78274721,93.80580492,87.75968951,66.58593233,93.67280641,90.64974871,90.64974871,78.54768503,21.7393632,-45.17192841
42961885,42961842,42961844,42961845,42961851,42961859,,204.08,187.59375,204.25,219.875,229.625,247.25625,267.1275,200.355,47500,0,0,96.86985597,90.79535339,93.85767275,87.73303404,66.5857915,93.77644402,90.71412466,90.71412466,78.56300153,25.52534024,-53.30017209
42961878,42961842,42961845,42961851,42961854,42961858,,200.33,186.375,201.5,217,227.25,241.75,256.26125,158.69,47900,0,0,95.7740602,90.92623333,93.32072433,88.53174233,66.58538337,93.07538576,90.68089476,90.68089476,79.36460809,21.78147995,-74.55239892
42961881,42961842,42961843,42961853,42961854,42961856,,200.7,186.84375,202.6875,218.75,227.625,243.63125,266.63625,163.855,46800,0,0,95.88762049,90.96223546,93.42271747,88.50175346,66.58522643,93.45824393,90.99776193,90.99776193,79.59900612,22.28736972,-82.89580345
42961881,42961843,42961845,42961850,42961851,42961859,,203.25,188.34375,203.5,220.15625,229.25,246.38125,267.625,185.5,47400,0,0,96.63198651,90.83316094,93.74893519,87.91738669,66.58316603,93.71667558,90.80090133,90.80090133,78.83328777,29.40344272,-64.39314485
42961885,42961843,42961845,42961846,42961848,42961856,,202.72,187.875,202.75,219.125,227.875,246,262.7525,185.04,48700,0,0,96.43552889,90.8643112,93.68634843,88.04227397,66.58180957,93.50371037,90.68167313,90.68167313,78.8314004,22.61115184,-55.39141893
42961881,42961843,42961845,42961849,42961853,42961854,,200.47,187.5,201.375,216,224.14375,239.25,258.01375,155.45,49000,0,0,95.68729306,90.81631407,93.23757741,88.39505072,66.58171843,93.14332118,90.72205783,90.72205783,79.37276385,22.75352171,-63.51966262
42961879,42961843,42961845,42961849,42961850,42961860,,199.9,184.75,199.6875,214.625,223.26875,238.5125,255.62625,150.61,49600,0,0,95.50001655,90.83845305,93.15867736,88.51822874,66.58071465,93.01099123,90.69076693,90.69076693,79.46789721,20.75636461,-62.82688379
42961879,42961843,42961845,42961851,42961853,42961855,,201.21,185.09375,200.8125,217.15625,225.625,241.125,260.6275,164.435,48600,0,0,95.94244236,90.81657658,93.37059462,88.26255854,66.57985917,93.29556398,90.74154594,90.74154594,79.22654099,24.74156463,-58.95422697
42961880,42961842,42961844,42961852,42961853,42961857,,201.79,186.625,201.5625,217,226.125,241.25625,257.38125,173.99,47500,0,0,96.11588069,90.76602747,93.42460633,88.10744861,66.57738223,93.23521776,90.5766389,90.5766389,78.93124254,24.82138361,-71.1702764
42961878,42961842,42961848,42961851,42961853,42961856,,201.89,188,202.9375,219.375,228.25,245.63125,266.0175,174.695,47300,0,0,96.22557123,90.91585463,93.59297488,88.23873438,66.57592784,93.53406282,90.85694257,90.85694257,79.18855127,25.48107148,-70.0945437
42961886,42961842,42961843,42961845,42961850,42961859,,204.08,190,204.5,220.5,229.625,246.50625,264.50625,200.605,47500,0,0,96.86445614,90.75156833,93.81928751,87.68384914,66.57499184,93.67720178,90.60948259,90.60948259,78.45295963,24.95103448,-62.61173487
42961878,42961845,42961848,42961849,42961851,42961853,,201.66,188.46875,202.625,217.40625,226,240.89375,260.25,166.29,49500,0,0,96.07373849,90.75683009,93.39473169,88.1189285,66.57241984,93.31546952,90.67756792,90.67756792,79.05863844,26.01402141,-47.04802334
42961884,42961842,42961843,42961846,42961853,42961857,,203.58,190.75,205.125,220,228.01875,243.375,259.75875,196.61,48100,0,0,96.66619477,90.67676337,93.6568018,87.69672495,66.57221138,93.46970228,90.48966386,90.48966386,78.4430894,22.67981579,-57.11259842
42961881,42961842,42961848,42961850,42961851,42961859,,203.96,190.625,206.875,222.90625,232.125,247.63125,266.63,196.28,46200,0,0,96.92910389,90.79837598,93.8464712,87.75028075,66.57148569,93.73466373,90.68656851,90.68656851,78.55501376,30.48778531,-68.37337017
42961877,42961845,42961848,42961850,42961852,42961857,,201.44,187.375,202.5,219.03125,227.125,243.275,265.63125,168.265,47300,0,0,96.05808166,90.86047035,93.46036056,88.26058013,66.57006014,93.47508085,90.87519064,90.87519064,79.30407036,26.71567618,-70.84755898
42961881,42961842,42961848,42961849,42961853,42961854,,201.18,189.125,203.75,219.375,228.25,240.51875,256.38,166.23,47800,0,0,96.03290514,90.78221874,93.33580307,88.22863442,66.57003808,93.13975752,90.58617319,90.58617319,79.07293803,23.59262796,-73.10659885
42961881,42961842,42961845,42961852,42961853,42961856,,201,187.25,202.5,217.75,226.26875,242.13125,261.37625,166.025,47200,0,0,95.90620156,90.8558486,93.37793801,88.3337592,66.56889682,93.29116,90.7690706,90.7690706,79.29534675,23.92957837,-79.34587002
42961878,42961844,42961846,42961850,42961853,42961858,,201.77,186,201.5,217.75,227.51875,244.03125,266.25625,172.04,47700,0,0,96.16111892,90.85693795,93.51626649,88.19760941,66.56875719,93.52425921,90.86493067,90.86493067,79.21967535,25.65608612,-63.14960122
42961879,42961843,42961845,42961851,42961852,42961854,,199.92,184.75,201.1875,215.78125,223.51875,238,256.87625,150.44,49600,0,0,95.50807515,90.79642462,93.12734405,88.46550518,66.56645007,93.04068383,90.70976439,90.70976439,79.47530884,21.64321579,-69.23394799
42961885,42961842,42961843,42961846,42961849,42961860,,201.47,186.59375,202.8125,219.5,228.125,244.00625,266.00125,174.75,48500,0,0,96.10296872,90.87714649,93.48489685,88.26939613,66.56502836,93.48520523,90.87745487,90.87745487,79.29713838,18.91960434,-67.39231348
42961885,42961842,42961843,42961844,42961851,42961860,,201.77,186.34375,201.75,218.125,227.625,246,266.26,179.225,48100,0,0,96.16248625,90.9208976,93.58304363,88.25875157,66.56312221,93.51875076,90.85660473,90.85660473,79.20853191,19.74084947,-68.95858049
42961878,42961842,42961845,42961853,42961854,42961855,,200.22,186.21875,200.75,217,225.875,239.75625,259.875,157.875,47900,0,0,95.67928866,90.82903468,93.21515167,88.4429177,66.56294017,93.16507489,90.7789579,90.7789579,79.47594415,21.56686738,-75.36564469
42961886,42961842,42961845,42961846,42961852,42961853,,202.8,189.375,204.875,220.375,229.125,243.5,260.0075,187.205,48100,0,0,96.49533589,90.73282391,93.57991574,87.88573209,66.5602031,93.3966116,90.54951978,90.54951978,78.67062961,22.47604975,-68.26578975
42961878,42961845,42961846,42961848,42961853,42961860,,201.6,187,201.625,217.8125,228.375,245.13125,267.7625,172.25,47700,0,0,96.14507729,90.89951837,93.53290293,88.2661338,66.56007686,93.55125861,90.91787405,90.91787405,79.30613373,23.43732412,-63.9026165
42961885,42961842,42961844,42961846,42961852,42961855,,201.77,186.71875,203,218.25,227.26875,244.25625,267.38,177.75,48300,0,0,96.14468988,90.8454664,93.51137735,88.17955545,66.55559237,93.54901041,90.88309946,90.88309946,79.23126173,20.74020731,-61.41554117
42961879,42961842,42961843,42961852,42961856,42961857,,200.65,186.125,200.25,215.75,225.125,242.75625,262.50125,163.885,47200,0,0,95.76089435,90.88980852,93.35628253,88.42333451,66.55542821,93.28447474,90.81800073,90.81800073,79.41547968,23.10002177,-76.54895186
42961880,42961843,42961844,42961849,42961851,42961858,,200.58,186.125,200.25,216.375,224.25,237.2625,254.38125,158.01,49500,0,0,95.70746539,90.69319673,93.14746161,88.23893184,66.55490658,93.00374438,90.54947949,90.54947949,79.16228506,22.78496199,-63.68747354
42961879,42961842,42961848,42961851,42961852,42961854,,200.63,186.625,202.25,218,227,244.50625,265.50625,161.22,48400,0,0,95.82907063,90.95496854,93.41820896,88.49172812,66.55476972,93.38342536,90.92018494,90.92018494,79.52178821,22.4413761,-63.30451965
42961880,42961843,42961846,42961850,42961851,42961856,,201.43,186.09375,201,217.625,226.5,242.25,260.25375,167.415,48700,0,0,96.02178622,90.79664061,93.40375613,88.1895251,66.5520467,93.27473657,90.66762106,90.66762106,79.08972083,23.96329321,-60.29245853
42961878,42961842,42961846,42961853,42961855,42961857,,201.92,187.375,202.875,219.78125,229.01875,246.26875,269.50375,177.395,46300,0,0,96.2516015,90.89983665,93.59456569,88.20510762,66.55139879,93.62983409,90.93510505,90.93510505,79.24776891,25.47840473,-73.42932224
42961892,42961843,42961844,42961845,42961846,42961853,,203.94,189.46875,203.6875,219.125,226.375,240.88125,262.63125,201.26,47300,0,0,96.68710692,90.52134716,93.57605958,87.46663475,66.55112563,93.57760199,90.52288958,90.52288958,78.38560836,20.03264349,-62.98180223
42961877,42961845,42961849,42961850,42961851,42961854,,199.66,185.875,201.1875,216.375,224.89375,239.63125,260.12875,146.955,48900,0,0,95.48316073,90.850795,93.14499309,88.55659691,66.54725894,93.10807558,90.81387749,90.81387749,79.62772251,22.53128603,-62.16855645
42961878,42961842,42961848,42961849,42961852,42961859,,202.12,189.5,204.0625,219.625,228,243.525,265.5075,176.055,47900,0,0,96.26236424,90.77344084,93.50635307,88.0405286,66.54628919,93.50770277,90.77479054,90.77479054,79.0403641,25.9901973,-60.07730961
42961883,42961842,42961844,42961849,42961851,42961855,,200.96,188.375,203.25,217.625,226.125,240.1375,260.63375,164.9,48500,0,0,95.87782952,90.7500147,93.27700012,88.22302927,66.54485342,93.23850136,90.71151594,90.71151594,79.23467748,21.89397422,-71.70814872
42961877,42961844,42961845,42961851,42961852,42961865,,199.55,184.375,200.75,217.40625,226.64375,242.7625,260.505,151.585,47900,0,0,95.52140319,90.97189083,93.24778388,88.69599778,66.54467777,93.10839152,90.83249846,90.83249846,79.66954742,16.73018847,-79.71593142
42961888,42961843,42961844,42961846,42961850,42961851,,203.24,188.09375,202.875,218.5625,227.125,244.25,262.50125,190.375,48300,0,0,96.52517589,90.69433647,93.62877136,87.75990158,66.54228191,93.5020223,90.56758741,90.56758741,78.58175856,22.29172436,-64.27268386
42961879,42961842,42961845,42961852,42961853,42961858,,200.85,185.5,200.625,217,226.5,240.75625,258.7575,165.485,47600,0,0,95.86096409,90.77584471,93.28547648,88.26621294,66.54036949,93.1609138,90.65128203,90.65128203,79.19669613,23.8329989,-69.81917024
42961879,42961842,42961848,42961849,42961852,42961857,,201.13,188.59375,201.875,217.375,225.5,241.88125,263.7525,166.26,48200,0,0,95.89633236,90.79208876,93.35166509,88.23251242,66.54023987,93.3542584,90.79468207,90.79468207,79.27768167,24.45287292,-67.51278043
42961892,42961842,42961844,42961846,42961848,42961853,,204.65,191,206.5,220.875,228.75,245.1375,262.1325,212.04,46100,0,0,96.96453102,90.59713437,93.78416776,87.41010098,66.53944529,93.61233392,90.42530053,90.42530053,78.12407813,20.77140897,-76.87168121
42961888,42961843,42961844,42961845,42961849,42961850,,202.04,187.75,201.1875,216.25,223.5,237.25,253.5025,175.895,49700,0,0,96.06024983,90.5392736,93.26143235,87.81711485,66.53929344,93.08852532,90.36636657,90.36636657,78.64625645,20.56074783,-48.87677133
42961880,42961846,42961848,42961849,42961850,42961851,,201.91,187.75,203.375,218.28125,226.875,242.5,261.3825,169.79,49700,0,0,96.15722423,90.74029921,93.44051705,88.04008137,66.53685835,93.34038701,90.64016918,90.64016918,78.94778959,25.36670179,-25.75713992
42961877,42961846,42961849,42961850,42961851,42961857,,201.36,187.875,203.75,219.125,229.125,244.125,264.0025,166.475,47300,0,0,96.09830644,90.8473458,93.45015595,88.24453566,66.53571756,93.37865757,90.77584743,90.77584743,79.20537006,26.61773796,-72.03086615
42961879,42961842,42961849,42961850,42961852,42961853,,200.69,185.5,200.625,216.03125,224.26875,240.79375,263.37875,159.365,49000,0,0,95.72720063,90.78209094,93.26634813,88.29783376,66.53411322,93.29632997,90.81207278,90.81207278,79.38998715,23.82356397,-65.89917541
42961879,42961843,42961845,42961850,42961853,42961857,,201.97,185.625,200.875,216.40625,225.76875,241.0125,258.87625,173.83,48000,0,0,96.12820405,90.67579884,93.38818677,87.9634109,66.5338952,93.25820571,90.54581778,90.54581778,78.83859597,27.09721506,-46.72529995
42961888,42961842,42961844,42961845,42961848,42961858,,202.91,188.84375,203.625,218.90625,227.5,241.75,259.75125,192.795,47100,0,0,96.4475593,90.61915916,93.49901347,87.73930485,66.53386936,93.37142964,90.49157533,90.49157533,78.57502377,21.32743183,-72.35358357
42961890,42961843,42961844,42961845,42961846,42961852,,202.93,188.25,203,219,227.375,241.75625,263.39875,190.56,49400,0,0,96.44791533,90.61741291,93.50089496,87.73393086,66.53373955,93.49615013,90.61266808,90.61266808,78.69159807,18.23704109,-64.11775947
42961880,42961843,42961844,42961849,42961853,42961855,,200.47,185.75,200.75,214.625,223.26875,237.50625,253.6275,157.195,49500,0,0,95.6282023,90.67829504,93.12418591,88.23240417,66.53246338,92.94607138,90.50018051,90.50018051,79.126259,22.56046213,-52.16420889
42961877,42961843,42961848,42961849,42961854,42961859,,201.31,189,203.625,218.875,227.5,242.625,260.50875,168.27,47100,0,0,96.01845918,90.78917782,93.38556433,88.19279131,66.53075063,93.25135584,90.65496933,90.65496933,79.09314237,25.04977936,-76.97925568
42961888,42961842,42961844,42961848,42961849,42961850,,202.75,190,204.125,217.125,225.125,240.5,261.50125,186.675,48500,0,0,96.30813402,90.57805016,93.43252989,87.72357044,66.52761309,93.40996808,90.55548836,90.55548836,78.67143706,21.31898879,-65.40864706
42961883,42961843,42961845,42961846,42961853,42961856,,201.93,187.75,202.75,218.40625,227.625,243.5,269.25375,176.125,47700,0,0,96.1855825,90.75572084,93.46602742,88.04541427,66.52380655,93.59469741,90.88439083,90.88439083,79.18103179,23.80468695,-59.53943729
42961883,42961842,42961845,42961846,42961854,42961858,,201.08,188.375,204.0625,218.65625,227,243.25625,257.255,170.9,47100,0,0,95.93272247,90.81912865,93.37912695,88.25913034,66.52158173,93.1119171,90.55191879,90.55191879,79.03672319,21.09890262,-78.05498838
42961877,42961845,42961846,42961853,42961855,42961857,,201.41,187.375,202.625,218.40625,228.14375,242.13125,258.50375,171.78,45900,0,0,96.06492557,90.7452802,93.36509091,88.12546949,66.51953062,93.18139301,90.56158229,90.56158229,78.97187758,26.36591148,-82.4655056
42961877,42961846,42961848,42961851,42961852,42961859,,202.81,189.84375,206.25,222.40625,231.375,246.75625,264.75125,184.92,46100,0,0,96.56523097,90.78751016,93.65778021,87.91724012,66.5174095,93.51476573,90.64449569,90.64449569,78.74198194,29.15982355,-71.75548673
42961878,42961842,42961845,42961851,42961856,42961859,,202.15,187.25,203.125,218.40625,227.625,244.63125,263.13375,179.785,46700,0,0,96.23769026,90.75769618,93.51387309,88.00151927,66.51044835,93.3944423,90.63826539,90.63826539,78.87923821,26.22006325,-76.87168121
42961891,42961842,42961844,42961845,42961846,42961857,,204.02,189.125,204.3125,219.875,228.51875,243,263.375,207.045,47000,0,0,96.77184251,90.52892161,93.61896175,87.43888147,66.50897289,93.56766951,90.47762936,90.47762936,78.30145757,18.82562757,-79.45344448
42961880,42961843,42961844,42961848,42961854,42961857,,201.17,186.125,202,216.25,224.75,239.7625,260.25,168.445,48300,0,0,95.86093898,90.66097074,93.24421473,88.07772675,66.50715591,93.2065608,90.62331681,90.62331681,79.08086733,23.2749224,-60.41291952
42961884,42961842,42961843,42961846,42961852,42961856,,201.5,188.875,203.3125,218.625,227.375,242.25,260.77625,176.395,49300,0,0,96.04946192,90.71392833,93.35900622,88.06885045,66.50106182,93.24761614,90.60253825,90.60253825,78.98355816,18.96455161,-57.97318816
42961880,42961843,42961844,42961850,42961853,42961854,,200.73,185.09375,199.625,215,223,239.125,258.255,161.55,49100,0,0,95.67137548,90.66752427,93.17544912,88.15959943,66.50102927,93.0939304,90.58600556,90.58600556,79.13847085,22.67592869,-54.1005373
42961883,42961842,42961844,42961849,42961850,42961857,,201.72,188.75,202.5,217.375,225,242.1375,263.625,174.295,47900,0,0,96.01361952,90.68693632,93.37229163,88.00158101,66.49888945,93.36115794,90.67580263,90.67580263,79.00674731,23.97850487,-63.62723708
42961881,42961843,42961845,42961848,42961854,42961856,,200.38,186.125,201.375,217.78125,226.125,243.7625,264.02375,160.48,48000,0,0,95.69975454,90.86573176,93.3124863,88.41897723,66.4986705,93.25503794,90.80828341,90.80828341,79.43750643,22.43867983,-73.64447713
42961881,42961843,42961844,42961851,42961852,42961856,,200.39,185.59375,200.75,217.25,226.26875,244.875,266.375,159.23,48200,0,0,95.70731391,90.9034359,93.35274644,88.45412536,66.49712133,93.33371209,90.88440155,90.88440155,79.51062321,23.45258033,-73.64447713
42961883,42961843,42961844,42961845,42961852,42961859,,202.46,188.59375,202.875,218.25,227.51875,242.125,266.13,181.96,47900,0,0,96.30724814,90.61062245,93.43111668,87.79012821,66.49226173,93.50496299,90.68446875,90.68446875,78.84731824,25.33425583,-58.84665847
42961883,42961842,42961843,42961850,42961851,42961855,,201.5,188,203,219.625,228.75,244.89375,268.755,173.045,47900,0,0,96.09821743,90.79496446,93.44544335,88.14448556,66.49025981,93.50602202,90.85554312,90.85554312,79.23116203,23.17409982,-60.27957797
42961886,42961843,42961845,42961846,42961848,42961854,,202.18,189.375,203.75,219.75,228.75,244.125,261.25,181.66,48900,0,0,96.27978073,90.70569643,93.47745338,87.93393947,66.48997678,93.31308398,90.54132702,90.54132702,78.76538373,21.07571126,-69.55667138
42961884,42961842,42961843,42961844,42961853,42961858,,202.2,188.875,202.875,217.125,225.5,240.13125,257.00625,185.34,48700,0,0,96.15507865,90.55090171,93.32826155,87.77354187,66.4858967,93.1675986,90.39023876,90.39023876,78.60780188,20.71890731,-63.627249
42961881,42961843,42961844,42961849,42961853,42961858,,200.79,186.5,201.3125,216.90625,225.26875,242.63125,262.0075,163.7,48000,0,0,95.76818305,90.76539221,93.29258902,88.2381954,66.48386236,93.2087194,90.68152258,90.68152258,79.21204377,24.55619728,-68.15821528
42961879,42961842,42961843,42961853,42961856,42961859,,202.37,186.96875,202.4375,218,227.375,242.00625,264.00125,184.41,46000,0,0,96.27228834,90.59852465,93.40823493,87.78881437,66.48176408,93.41462363,90.60491335,90.60491335,78.78255498,26.72076049,-71.0627079
42961878,42961842,42961845,42961850,42961856,42961858,,200.3,184.75,200.25,216.75,225.76875,242.50625,263.76125,161.865,47500,0,0,95.65585027,90.80116427,93.24216322,88.36016531,66.48167894,93.22206379,90.78106483,90.78106483,79.41960627,22.80306941,-72.03086615
42961885,42961844,42961845,42961846,42961849,42961853,,202.24,186.71875,202.125,216.125,225.39375,240.26875,262.12625,179.555,49500,0,0,96.15869397,90.54373109,93.33110499,87.7563572,66.48011994,93.33813661,90.55076272,90.55076272,78.75653036,22.88877084,-30.4430306
42961879,42961843,42961845,42961849,42961853,42961859,,202.14,186.125,202,216.875,224.875,239.2625,255.2575,176.005,48200,0,0,96.11060897,90.51283176,93.28332338,87.74234013,66.47825608,93.09560983,90.32511821,90.32511821,78.55222166,27.27963916,-58.26144814
42961878,42961844,42961845,42961851,42961852,42961855,,199.91,185,200.5,215.625,224.875,239.125,258.26,153.25,49300,0,0,95.51301354,90.70127119,93.07621671,88.32632567,66.47483507,92.99486669,90.61992118,90.61992118,79.34188489,22.69440926,-69.12637949
42961879,42961842,42961845,42961850,42961855,42961858,,200.33,184.125,200,216.15625,225.26875,243.7625,261.50125,162.385,47600,0,0,95.64029887,90.83307444,93.28329217,88.38285672,66.47392992,93.14073312,90.6905154,90.6905154,79.318502,22.9578111,-62.38370538
42961878,42961845,42961846,42961848,42961850,42961865,,200.99,185.875,201,218.25,227.51875,244.38125,268.75,167.7,48500,0,0,95.90524979,90.79695754,93.36477835,88.22913672,66.47387116,93.44403846,90.87621764,90.87621764,79.35720773,17.92410316,-71.49299383
42961886,42961842,42961844,42961848,42961849,42961852,,201.7,189.09375,203.625,219.375,227.51875,242.5,263.505,176.71,49300,0,0,96.09491482,90.66435478,93.35871258,87.96999698,66.47375879,93.33019699,90.63583919,90.63583919,78.95867209,21.06679685,-53.71758342
42961886,42961843,42961844,42961845,42961848,42961857,,202.98,188.5,203.5,218.25,227.375,243.25,260.5075,191.175,48300,0,0,96.43117659,90.57760245,93.50009099,87.65511391,66.47354077,93.34285236,90.42036381,90.42036381,78.45806053,23.96163419,-63.10225725
42961880,42961842,42961846,42961849,42961854,42961856,,199.62,186.375,200.375,216.375,224.14375,238.375,254.3775,153.235,48500,0,0,95.40602246,90.69742249,93.02140474,88.37344024,66.47343926,92.83664238,90.51266013,90.51266013,79.29850241,19.78521103,-72.83121943
42961881,42961842,42961844,42961852,42961854,42961855,,199.43,185.5,200.875,216.5,227.14375,244,261.37875,153.19,47600,0,0,95.47291868,90.91975885,93.2103871,88.6291306,66.47245331,93.05495939,90.76433114,90.76433114,79.59198917,20.58200638,-81.60491586
42961879,42961843,42961846,42961849,42961852,42961858,,199.94,185.5,200.125,215.875,224.64375,239.50625,261.62875,154.215,49000,0,0,95.50975433,90.70611936,93.08857659,88.32366212,66.47050016,93.10686759,90.72441036,90.72441036,79.4375263,22.38620578,-70.63241005
42961886,42961843,42961844,42961845,42961850,42961853,,202.54,187.375,201.75,217.375,226.25,241.88125,259.2575,184.28,49100,0,0,96.26622969,90.55726005,93.40442944,87.71009065,66.46741412,93.25535871,90.40818931,90.40818931,78.5408008,23.34496755,-41.70380235
42961879,42961842,42961848,42961849,42961853,42961859,,202.85,189.75,203.75,218.125,226.75,243.50625,263.755,186.785,47000,0,0,96.36833979,90.5881592,93.49097181,87.6853466,66.46657574,93.43388073,90.53106813,90.53106813,78.5942304,28.28565995,-67.51278043
42961887,42961842,42961843,42961844,42961849,42961854,,201.1,188.125,202.375,217,225.39375,239.875,258.515,173.11,50000,0,0,95.84627284,90.60739456,93.19948494,88.01530418,66.46452326,93.09915321,90.50706283,90.50706283,78.95888445,17.0581378,-70.57217956
42961878,42961842,42961846,42961853,42961854,42961859,,202.35,187.59375,203.875,220.375,228.625,246.375,268.2575,183.925,46100,0,0,96.307458,90.73483424,93.54970094,87.91996753,66.46432556,93.53901215,90.72414544,90.72414544,78.89752137,25.78120941,-78.91557813
42961891,42961842,42961843,42961846,42961848,42961853,,204.47,190.5,206.125,222.125,231.125,247.875,270.755,212.275,47200,0,0,96.97236293,90.60101604,93.79359669,87.40843538,66.46421965,93.81200392,90.61942327,90.61942327,78.32067,19.49510813,-62.21590638
