P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Saber Score
42565970,42565967,42566017,42566048,42565999,42566012,42565996,42565975,42566005,42566034,,97.69,79.4210968,97.99609756,120.0210991,130.5085999,150.5611023,175.5261029,253.24,49300,1,69.3,23.54602069
42565970,42565967,42566017,42565983,42565999,42566012,42565996,42566020,42566005,42566034,,94.82,78.60860062,97.0460968,115.4335976,128.9210968,148.0860909,169.4715999,242.94,48300,1,66.3,13.23184073
42565970,42565974,42566017,42565983,42566021,42566012,42565996,42566008,42565975,42566005,,92.88,74.13325119,94.37075043,114.7832508,127.0532463,144.5657455,167.0037579,234.77,48200,1,96.1,16.94957465
42565970,42565974,42566017,42565983,42565999,42565996,42566074,42565975,42566005,42565992,,92.37,74.32074928,93.57074738,114.1082497,124.9907543,144.9532547,170.802746,234.37,48200,1,87.1,4.72064279
42565970,42565974,42566017,42565983,42565999,42566012,42565996,42565975,42566005,42565992,,93.43,75.27074814,94.9707489,116.3957481,127.2032543,147.0232574,169.6287489,240.18,49500,1,84.1,6.274016201
42565969,42565968,42566071,42565983,42566021,42565978,42566064,42565994,42566002,42565992,,86.07,67.43115044,85.71865082,102.6686478,115.358646,130.8211349,154.8661493,198.79,48200,1,60.25,-52.6676178
42565969,42565967,42566071,42565989,42566021,42565978,42566064,42565994,42566002,42565992,,87.79,69.48309708,88.03309631,105.0955944,117.2405991,137.1455872,168.2496085,188.87,48500,1,50,-16.90164655
42565968,42565967,42566009,42565995,42566021,42566084,42565976,42566002,42566067,42565975,,94.3,76.92625046,93.71374893,113.6012459,124.7337505,143.9437515,163.5497572,211.95,49800,1,85.15,9.539882839
42565968,42565967,42566009,42565995,42566021,42566084,42565976,42566067,42566003,42565975,,95.3,78.37574768,95.90074921,115.3132496,126.1407486,143.5857452,165.0867447,219.62,49800,1,77.15,18.62340719
42565968,42565967,42566009,42565995,42566018,42566084,42565976,42566016,42566052,42565975,,94.38,76.22624779,94.01374817,114.6137466,124.578751,142.8512512,163.6657422,191.82,49800,1,72.15,37.74993718
42565969,42565970,42566017,42566014,42566021,42565978,42566074,42566002,42566008,42565975,,93.21,75.50049973,93.73799896,112.987999,123.5029953,141.6704941,165.5180005,215.94,48900,1,92.4,3.537334502
42565969,42565970,42566017,42565989,42566021,42565978,42566074,42566002,42566008,42565975,,94.28,75.33800507,94.38799667,113.1629944,124.6204983,147.935495,166.1130066,216.79,49700,1,92.4,8.055425435
42565969,42565967,42566017,42565989,42566021,42566012,42566074,42566002,42566008,42565975,,92.97,74.7580986,93.28309631,114.4081001,126.1830978,147.0530968,168.2011053,224.52,49000,1,73,7.900507748
42565969,42565967,42566017,42565989,42566021,42566012,42566074,42566008,42565975,42566034,,92.17,72.85859489,91.52109909,113.4085941,126.7085968,148.4285965,172.8280908,223.85,48200,1,65,10.92545465
42565969,42565967,42566017,42566014,42566021,42566012,42566074,42566002,42566008,42565975,,91.9,74.43310547,92.58309937,112.2830963,126.6406017,146.9880936,167.6881055,223.67,48200,1,73,-9.014318138
42565970,42565972,42566040,42565980,42566001,42565998,42566006,42565984,42566029,42565985,,85.75,66.76199913,85.51200104,103.1870022,114.5770027,134.9820053,156.8664995,110.6,48500,1,97.00333333,24.1009742
42565969,42565970,42566040,42565980,42566001,42566019,42566006,42565984,42565990,42566029,,83.91,65.43850327,82.50100327,100.6135006,111.7485046,132.6459923,158.4429948,106.2,48500,1,81.4,-4.182191566
42565970,42565968,42566053,42565986,42565993,42565998,42566036,42566067,42566008,42565975,,95.17,76.09615135,93.40864563,113.1211491,125.5236515,146.5586548,165.2701518,235.86,48100,1,89.55,22.3282516
42565968,42565967,42566033,42565986,42565999,42565998,42565976,42566020,42566016,42566025,,92.69,77.24625015,94.75875092,112.0712471,123.6162498,139.3187469,160.0142584,208.92,49900,1,60.15,13.67502511
42565968,42565967,42566033,42565995,42565999,42565987,42565976,42566020,42566016,42566052,,91.07,72.92624664,92.58874893,111.4137497,121.0937508,140.4787453,162.0887512,184.04,49300,1,97.15,15.77915102
42565968,42565967,42566014,42565995,42565999,42565987,42565976,42566020,42566025,42566052,,90.78,73.85124779,91.68874741,109.2262459,120.6937492,139.5662514,155.7707481,178.54,49500,1,90.15,11.73869818
42565970,42565969,42566017,42565989,42566021,42566011,42566006,42565984,42565990,42565992,,87.74,70.77500153,87.69999695,105.5,115.7224972,132.8525055,152.2675,156.53,48900,1,81.4,-19.98682171
42565970,42565969,42565979,42565980,42566021,42566011,42566006,42565990,42566094,42565992,,88.14,69.82499886,85.82500076,106.6124992,119.1999969,135.110006,164.955497,138.8,48700,1,65.4,-5.331042409
42565970,42565969,42566017,42565980,42566021,42566011,42566006,42565984,42565990,42565992,,87.99,70.68749809,86.75,105.9250011,116.5149998,135.7625,157.087003,150.68,49700,1,79.4,-8.618481457
42565970,42565969,42565979,42565980,42566021,42566011,42566077,42565984,42565990,42565992,,89.04,69.38750076,86.27500153,106.6124992,117.7674976,136.1075058,161.128506,141.03,50000,1,74.4,16.06741399
42565970,42565972,42565979,42566048,42565991,42566019,42566006,42565977,42566002,42565985,,86.3,69.96449852,86.1269989,102.9894981,112.0644928,129.8794991,149.0339929,132.27,49700,1,112.0033333,-2.306097373
42565970,42565972,42565979,42566048,42565991,42566067,42566006,42565977,42566002,42565985,,87.56,71.33800507,87.46299744,103.7129974,113.5204998,131.7705002,151.2710005,140.53,48700,1,100.0033333,-2.581473999
42565970,42565972,42565979,42566048,42565991,42566067,42566006,42565977,42566002,42565990,,87.3,70.76300049,86.13799667,103.2379951,111.7279972,132.7154976,149.2675005,141.19,48400,1,81.00333333,-3.812127188
42565970,42565972,42566014,42566048,42565991,42565978,42566006,42565977,42566025,42566002,,88.09,71.3504982,87.36299896,105.4754982,115.2704998,135.0630035,156.7665004,153.18,48600,1,80.00333333,9.062245488
42565970,42565972,42565979,42566048,42565991,42565978,42566006,42565977,42566025,42566067,,88.19,71.48749924,86.875,104.8250027,115.8075024,135.7124969,152.856006,141.18,48900,1,75.00333333,-4.147734866
42565970,42565972,42565979,42566048,42565991,42566067,42566006,42565977,42566025,42565985,,87.45,70.91249847,86.85000229,103.5625019,113.5875031,135.4049942,154.3050031,130.68,48100,1,94.00333333,-1.936032996
42565970,42565971,42566033,42565986,42565993,42565998,42566006,42566073,42565975,42565984,,90.45,70.89900208,89.19900131,108.961504,120.5490036,140.3065109,164.1505022,185.34,49600,1,78.85,-7.508287579
42565970,42565972,42565979,42565986,42565993,42565998,42566006,42566073,42565977,42566008,,91.27,72.23649979,90.89900589,109.7490044,120.4639984,137.959005,158.5970111,181.27,49400,1,87.00333333,26.10621452
42565970,42565967,42566033,42565986,42565993,42565998,42566006,42566073,42565975,42566008,,97.42,79.35660172,96.81909943,117.0690994,129.0916061,145.981601,170.0720918,238.32,50000,1,74.3,29.52279449
42565969,42565972,42566026,42565981,42566018,42566090,42565976,42566041,42565975,42566003,,86.58,67.51999855,85.34500122,104.3074989,114.8024986,134.9550064,156.1460042,150.24,48500,1,41.70333333,-11.46273687
42565970,42565967,42566017,42565980,42566021,42565996,42566064,42565990,42565992,42566005,,95.32,76.86159897,94.79910278,114.8740997,126.6115978,146.829097,166.7245908,222.23,49000,1,67.3,15.16816616
42565970,42565967,42566045,42565980,42566021,42565996,42566074,42565990,42565992,42566005,,95.55,78.32010078,95.12010193,116.2700996,128.1276024,145.2475929,166.9546049,208.18,48200,1,71.3,38.27491701
42565970,42565967,42565979,42565980,42566021,42565996,42566074,42566032,42565990,42566005,,92.8,74.55609894,92.30609894,112.5185966,122.6136024,143.3110916,163.5655914,187.54,49600,1,65.3,36.10187173
42565971,42565967,42566026,42565986,42565993,42566067,42565976,42565977,42566052,42566016,,90.51,73.32859612,89.01609802,108.1410999,120.091095,140.591095,159.7426041,173.44,49400,1,44.45,1.218059473
42565971,42565967,42566026,42565986,42565993,42566067,42565976,42565977,42566052,42566003,,91.01,74.54109764,90.31609726,108.141098,118.3660995,139.1936005,166.0560919,185.69,49800,1,35.45,-6.862846017
42565971,42565967,42566033,42565986,42565993,42566067,42565976,42565977,42566052,42566003,,91.52,75.00359917,91.76609802,110.3535957,121.5285965,138.8236069,166.6050949,194.78,49700,1,40.45,2.461599372
42565971,42565967,42566033,42565995,42566018,42565998,42565976,42565977,42566052,42566016,,91.96,73.23310089,91.20809937,110.9705982,122.288102,142.1281082,167.7130994,166.56,49800,1,52.45,37.21206784
42565971,42565968,42566026,42565995,42566001,42566019,42565976,42566037,42566029,42565985,,83.03,63.51464844,81.16465378,101.0771523,112.9371567,132.5196487,160.9156575,106.08,48100,1,113.7,2.88320668
42565968,42565972,42566026,42565995,42566001,42565987,42565976,42566037,42566029,42565985,,84.6,65.98814964,83.47565079,103.9881535,114.2581554,134.113147,154.717153,108.01,48700,1,123.8533333,6.372904778
42565971,42565968,42566017,42566042,42566001,42565987,42565976,42566037,42566029,42565985,,82.57,64.06764984,81.69265366,101.3301506,112.3201477,132.0301399,159.6806635,119.49,48200,1,95.7,-1.527310628
42565971,42565968,42566026,42566042,42566001,42565987,42565976,42566037,42566029,42565985,,82.13,62.46764755,80.44265747,100.5426483,113.1826557,133.7676544,156.0811421,106.65,48000,1,87.7,7.259265333
42565971,42565967,42566033,42565981,42565993,42565998,42566006,42566038,42566013,42565992,,88.75,72.92009926,89.0951004,106.5700989,117.2775963,132.6776047,156.5310959,173.55,48700,1,53.45,-25.10300875
42565971,42565967,42566033,42565981,42565993,42565998,42566006,42566013,42565992,42566005,,90.54,73.4075985,91.94509888,109.3826027,119.1776043,137.822599,166.0790988,187,49500,1,50.45,-11.04532853
42565971,42565967,42566033,42565980,42565993,42565998,42566006,42566013,42565992,42566005,,90.64,74.2201004,92.17010117,108.9825993,119.8425991,141.4900932,168.3215988,177.14,49700,1,56.45,-2.534129471
42565971,42565967,42566033,42565983,42565993,42565998,42566006,42566013,42565992,42566005,,91.32,75.22010231,92.3451004,109.7325993,121.2926037,138.772596,159.9336049,196.52,49400,1,48.45,-13.10211122
42565970,42565967,42566017,42565980,42566021,42565978,42565996,42566025,42566094,42566005,,96.05,77.10760117,96.19509888,117.3576031,128.5275963,143.6226021,173.0215959,205.73,48500,1,60.3,37.96508014
42565968,42565967,42566017,42565983,42566021,42566034,42566074,42566073,42565975,42565988,,92.93,74.59275055,92.56774902,111.5802479,124.110247,143.8427429,169.0547398,251.07,48300,1,65.15,-19.9868232
42565971,42565967,42566045,42565995,42565993,42565987,42565976,42566052,42565977,42566073,,89.67,71.86160088,88.82410431,106.7240982,117.2615982,140.591597,159.5745967,157.57,49500,1,81.45,0.63284738
42565971,42565968,42566017,42565983,42566001,42565987,42565976,42566016,42566073,42566037,,85.47,69.60915375,85.39665222,104.7716522,114.7441559,134.2266495,151.3801431,155.43,48000,1,80.7,-16.36377871
42565971,42565968,42566017,42565986,42566021,42565987,42565976,42565977,42566073,42566037,,87,69.67965126,86.75465012,103.4671516,114.33465,132.7596535,154.7571539,172.07,49200,1,75.7,-17.45240092
42565971,42565968,42566045,42565986,42565993,42565987,42565976,42565977,42566073,42566037,,87.4,70.00465393,86.77965164,103.6046524,112.8121498,136.0296539,157.8061417,164.27,49500,1,79.7,-10.01693755
42565971,42565968,42566017,42565983,42566001,42565987,42565996,42566073,42565975,42566037,,88.13,71.7466526,89.74665451,106.0216522,117.3591476,137.7241493,153.2976521,193.52,49400,1,74.7,-25.25792718
42565971,42565968,42566017,42565983,42566021,42565987,42565996,42566073,42565975,42566037,,88.79,72.57164764,87.92165375,106.4716511,117.2216503,136.8791435,158.4501462,205.3,48800,1,78.7,-25.47307611
42565971,42565968,42566017,42565986,42566001,42565987,42565996,42565977,42566073,42566037,,85.49,69.59215164,86.3546524,103.2296543,114.0621498,128.4546509,152.2076358,171.82,48300,1,67.7,-7.409399748
42565971,42565967,42566017,42565986,42565993,42565987,42565996,42566067,42565977,42566073,,89.83,73.75660324,89.76910019,107.6441021,118.4766003,140.3740952,164.5705919,198.11,48700,1,57.45,-11.76388636
42565969,42565967,42566091,42565989,42566018,42565978,42566074,42565994,42566003,42565988,,92.04,74.4076004,93.19510269,111.8200989,121.3275993,138.7751106,171.1781049,199.04,48000,1,38,-3.992816433
42565969,42565967,42566091,42565989,42566018,42565978,42565996,42565994,42566003,42565988,,94.45,78.18260002,95.67010117,113.7325993,122.6276012,142.6326019,168.200105,218.72,49900,1,33,6.82477206
42565969,42565967,42566091,42565989,42565999,42565978,42566074,42565994,42566003,42565988,,93.18,77.04509926,94.07009888,112.2576027,122.0700989,145.9725929,172.2990959,217.88,48600,1,38,-1.195903495
42565969,42565967,42566014,42565995,42566018,42565996,42565976,42566016,42565994,42566041,,92.54,74.59009743,92.46509552,111.2025986,124.2026001,143.5200912,155.730603,173.76,49800,1,70,4.445266351
42565969,42565967,42566091,42565995,42566018,42565978,42565976,42565994,42566041,42566003,,92.03,75.82759666,91.41509628,110.6025944,121.5150986,139.7326027,160.7346031,177.15,49800,1,50,23.86005521
42565970,42565969,42566009,42565989,42566039,42565981,42566006,42566002,42566013,42565985,,87.84,70.97550011,87.91299438,104.2129955,114.7704998,131.2329979,150.1630066,144,48800,1,84.4,5.452087149
42565970,42565969,42566009,42565989,42565991,42565996,42566006,42566002,42566013,42565985,,89.73,74.32549858,90.6629982,107.9879971,117.9704979,136.7705002,155.4689973,165.69,49300,1,89.4,20.26278228
42565970,42565969,42566009,42565989,42565991,42565981,42566006,42566002,42566046,42566013,,88.06,71.19350243,87.88100052,104.6184959,115.9009956,135.6609909,151.0274968,163.41,48300,1,74.4,-8.618480712
42565970,42565969,42566009,42565989,42565991,42565981,42566006,42566002,42566046,42565985,,88.84,71.29349899,88.53099823,105.6934986,116.5859993,135.5584991,154.5084967,164.62,49400,1,86.4,4.42369394
42565969,42565973,42566009,42565989,42565991,42565987,42566006,42565994,42566013,42565985,,82.06,66.33749962,82.05000305,99.94999695,110.0450005,126.8649986,148.2535001,101.97,48700,1,96.4,6.278217584
42565969,42565973,42566009,42565989,42565991,42565981,42566006,42565994,42566002,42565985,,83.07,66.05050278,83.01299667,100.2254982,111.0130005,128.5380005,149.0950035,123.98,49500,1,89.4,-0.404231483
42565971,42565968,42566045,42565989,42566064,42565978,42565976,42565977,42566046,42566073,,86.17,67.00615311,86.1686554,103.9811516,115.3686523,131.8361496,152.2316432,175.52,48300,1,51.7,-37.76223361
42565968,42565967,42566009,42565989,42566064,42565978,42566077,42565977,42566002,42566008,,93.32,73.56774902,92.71775055,113.942749,123.5427475,143.5952576,166.1447459,223.97,49500,1,39.15,-4.470454156
42565968,42565972,42566009,42565989,42565999,42565978,42566077,42565977,42566002,42566046,,88.59,71.44914627,87.73665237,108.324152,117.4566444,138.2916573,160.4191365,186.91,48300,1,62.85333333,-13.674438
42565968,42565972,42566009,42565989,42565993,42565978,42566077,42565977,42566002,42566046,,88.09,69.81165123,86.61164856,107.3616486,117.4691475,137.6891365,161.6201636,179.08,48500,1,84.85333333,-17.60731786
42565968,42565967,42566033,42565989,42565993,42565978,42566077,42565977,42566002,42566073,,92.32,73.65474701,91.80475235,112.767252,124.0547485,140.4072395,161.1712395,211.22,49400,1,68.15,-7.663204521
42565968,42565967,42566033,42565989,42565993,42565978,42566077,42565977,42566073,42566008,,94.71,74.57925224,94.76675034,115.0042534,124.9917526,142.151754,163.511245,222.25,49200,1,69.15,-2.237182111
42565968,42565967,42566033,42565989,42565993,42565978,42566077,42565977,42566046,42566073,,91.86,72.67225266,91.18475342,112.1097507,123.5072491,140.1447357,158.2932442,209.76,48400,1,67.15,-6.419665366
42565971,42565968,42566045,42565989,42565993,42565998,42565976,42566073,42566041,42565977,,87.7,69.56665039,87.21665192,106.1416492,115.5191517,137.6216385,160.5791504,172.02,48800,1,72.7,-21.01521492
42565971,42565968,42566045,42565989,42565993,42565998,42565976,42566073,42565977,42566046,,88.57,69.07715416,88.68965149,107.3271523,117.4721523,137.3171371,158.5761363,181.67,48700,1,79.7,-24.90074933
42565968,42565967,42566014,42565989,42565993,42565998,42566036,42566073,42565977,42566046,,92.56,74.08475304,93.08475113,112.0722523,123.9922558,140.5972328,166.1957382,220.32,48300,1,73.15,-7.770778239
42565969,42565972,42566009,42565980,42566018,42565987,42565976,42566016,42566025,42566003,,86.88,69.63750076,86.92499924,106.5750027,118.1650013,136.5800026,155.4519969,127.03,49100,1,65.70333333,5.869495124
42565969,42565967,42566009,42565995,42566018,42565987,42565976,42565994,42566041,42566025,,90.88,70.82759857,90.06509399,110.8775978,121.1450966,141.0350914,161.3285941,144.34,50000,1,67,19.75937486
42565969,42565967,42566009,42565980,42566018,42565987,42565976,42566016,42566052,42566025,,90.35,72.45809746,90.95809937,110.2580986,120.6655968,139.3755936,158.5091023,143.99,49900,1,47,17.76281744
42565969,42565967,42566009,42565995,42566018,42565987,42565976,42566016,42566020,42566025,,89.82,71.29509926,89.8451004,109.9701004,122.6276024,140.8926018,164.2355928,142.64,49600,1,85,36.68708503
42565969,42565968,42566026,42565995,42566018,42565978,42565976,42566046,42566016,42566002,,88.38,69.99914932,87.21165085,106.9116478,119.8616486,135.0741608,160.5686606,161.04,49500,1,83.25,9.755031019
42565969,42565968,42566026,42565995,42566018,42565978,42565976,42566046,42566016,42565992,,89.93,71.9986515,89.82365417,108.9486465,119.8561485,137.1486511,154.8081451,167.73,49900,1,84.25,22.41425365
42565969,42565968,42566026,42565995,42566018,42565978,42566077,42566046,42566016,42565975,,89.14,71.26114655,87.02365112,107.9611473,118.5436501,135.2536575,153.5051572,174.69,48500,1,73.25,1.626781747
42565968,42565967,42566026,42565995,42566018,42565978,42566077,42566046,42566016,42565975,,93.56,74.24375153,92.19375229,112.6687546,122.8262489,140.6362442,161.8362561,200.29,49500,1,63.15,16.37724936
42565968,42565967,42566091,42565995,42566018,42566090,42565976,42566016,42565975,42566008,,96.51,77.41324997,95.5007515,116.6257515,127.4982529,149.3782478,169.8912477,221.15,48800,1,73.15,19.31619346
42565968,42565967,42566026,42565995,42566018,42565978,42566077,42566041,42566016,42565975,,92.69,73.20824814,91.4707489,110.5832462,120.9782482,141.5707397,160.7717519,190.64,49600,1,56.15,9.096702188
42565969,42565968,42566026,42566084,42566018,42565978,42565976,42566041,42566016,42565975,,89.04,72.48814964,88.1256485,107.413147,118.2506485,134.9056496,152.4216499,169.37,50000,1,47.25,12.71974593
42565973,42565967,42566033,42565986,42565993,42565998,42565996,42565977,42566046,42566005,,90.13,71.08359909,89.82110214,110.9086018,120.9835983,141.1711029,164.7510938,206.57,49100,1,64.3,18.95901412
42565970,42565967,42566017,42565986,42565993,42565998,42566074,42565977,42566067,42566005,,95.63,77.74059868,96.02809906,115.9155979,126.0831001,149.6556061,176.3156006,224.88,48300,1,72.3,57.29386806
42565970,42565968,42566033,42565986,42565993,42565998,42565996,42565977,42566046,42566005,,95.39,77.63165283,95.78165054,113.8066521,125.0391537,145.4116524,167.1041345,241.32,49600,1,86.55,-0.158825959
42565970,42565973,42566033,42565986,42565993,42565998,42565996,42565977,42566046,42565994,,90.36,71.47599792,88.72600174,108.1259995,120.7285023,139.3834923,161.277001,191.4,48300,1,95.7,14.21288997
42565970,42565967,42566017,42565986,42565993,42565998,42565996,42565977,42566046,42566067,,96.3,78.79610252,96.97109985,115.3961029,127.1035992,146.7986115,170.7136058,239.63,49200,1,67.3,32.60797262
42565968,42565967,42566009,42565986,42565993,42565998,42566036,42566073,42566052,42565975,,93.5,74.90024948,92.91275024,113.2127457,123.3202511,141.7152382,168.7152531,226.5,49200,1,65.15,11.23528779
42565971,42565972,42566045,42565995,42565993,42565998,42566036,42565977,42565990,42565984,,86.39,67.59999847,84.97499847,103.1999969,112.9150013,132.6200058,156.351006,133.08,48700,1,85.15333333,-10.60214862
42565970,42565972,42566045,42565989,42565993,42565998,42566036,42565977,42565990,42565984,,91.58,71.38750076,90.32500076,109.4125004,119.7074974,138.0525032,160.6549939,164.72,49200,1,89.00333333,13.67502213
42565970,42565972,42566033,42565989,42565993,42565998,42566036,42565977,42565990,42565984,,92.14,71.87500191,89.70000076,110.3000031,121.0225002,140.2599998,165.711497,170.69,49500,1,92.00333333,31.72581196
42565970,42565967,42565979,42565980,42566021,42566072,42565996,42565977,42566094,42565992,,97.57,77.74810028,97.14810181,117.1480999,128.6056122,145.4505905,164.4981079,211.41,49900,1,57.3,50.51673055
42565970,42565967,42565979,42565980,42566021,42565996,42566074,42565977,42566094,42565992,,97.35,78.17010498,96.82009888,117.1951027,129.2725937,147.9351044,170.9296049,210.61,49900,1,65.3,53.74394059
42565969,42565967,42566017,42565983,42565999,42565996,42566074,42565975,42566005,42566094,,95.45,78.54509926,95.7201004,115.2826004,127.9276043,150.9226044,181.5770988,243.01,49000,1,39,11.54512241
42566311,42565967,42566026,42565995,42565993,42565987,42565976,42566041,42566025,42565975,,80.81,62.04010105,78.06509781,97.56509399,107.7875988,128.4650887,151.817594,150.89,48500,1,82.1,-57.34062791
42566311,42565967,42566009,42565995,42566018,42565987,42565976,42566041,42566025,42565975,,81.39,61.70260239,79.76509857,99.22760201,108.9951027,127.7700985,151.3195941,146.21,48100,1,64.1,-44.14353371
42565974,42565967,42566014,42565995,42566018,42565987,42565976,42566041,42566025,42565975,,88.28,68.91085052,87.635849,106.2858486,117.1408482,137.2458458,155.36884,154.12,50000,1,75.7,29.97018099
42565971,42565972,42566026,42565995,42566018,42565981,42565976,42566046,42566002,42565988,,85.71,64.59350204,84.05599976,103.668499,113.8285,130.4235054,150.9995088,140.22,48200,1,77.15333333,-18.46790612
42565971,42565967,42565979,42565989,42566018,42565981,42566064,42566046,42566002,42565988,,88.71,69.99259949,86.15509796,107.8050976,118.6800995,134.4325996,157.5306055,182.78,49300,1,31.45,-25.19769669
42565971,42565972,42566026,42565989,42566018,42565981,42565976,42566046,42566002,42565988,,85.84,65.99349785,85.18099976,103.0559998,113.8285,131.2235085,150.7165088,147.49,48400,1,59.15333333,-16.79407209
42565971,42565972,42565979,42565989,42565993,42565981,42566064,42566046,42566002,42565988,,83.82,65.30999756,82.13499832,99.94749641,112.909996,130.7099922,149.3229976,157.12,48100,1,75.15333333,-38.11941147
42565969,42565967,42566017,42565983,42565999,42566079,42566006,42565990,42566013,42565984,,89.16,71.85760117,90.27009583,107.1326008,117.957605,138.8751015,165.0305959,180.93,49100,1,29,-16.16151631
42565969,42565967,42566017,42565983,42565999,42566079,42566006,42565990,42566008,42565988,,92.44,76.39509773,94.04509735,112.3701019,124.0650963,144.6801048,167.3851019,224.54,48800,1,27,-2.91708149
42565974,42565967,42566026,42565983,42565999,42566079,42566006,42565975,42565990,42566008,,89.66,71.02834892,89.51585007,110.8783512,120.7383511,137.0208534,163.5693568,203.55,48600,1,33.7,3.408189118
42565974,42565967,42566017,42565983,42565999,42566079,42566006,42565975,42565990,42566008,,90.1,71.5033493,90.39085007,112.0658493,122.2608513,144.280854,164.1238448,216.39,48800,1,41.7,-11.69077158
42565969,42565967,42566017,42565983,42565999,42566079,42565996,42565990,42566008,42565984,,93.85,76.02009583,94.3451004,113.3575993,124.2775963,146.0250961,173.3791019,223.87,49600,1,36,6.024412438
42565969,42565967,42566017,42565983,42565999,42566079,42566006,42565990,42566008,42565984,,91.28,73.57009888,93.02009583,110.3575993,120.6000984,142.3701019,166.2885959,203.26,49200,1,31,-12.7191633
42565968,42565972,42566033,42565989,42566079,42566072,42565976,42565975,42566008,42565988,,91.75,73.37115097,92.55865097,112.9461536,122.5586502,141.4411545,166.8056607,217.44,48300,1,79.85333333,-9.96959433
42565968,42565972,42566033,42565989,42566018,42566072,42565976,42565975,42566008,42565988,,93.76,73.93365479,92.75865173,113.3336563,123.5561535,141.2861603,165.0396608,211.8,49600,1,80.85333333,-8.308646083
42565968,42565972,42566033,42565989,42566018,42566072,42565976,42566046,42565975,42565988,,90.91,72.51415062,89.75165176,109.6391525,118.9741547,138.1616486,162.2451541,199.31,48800,1,78.85333333,-24.9480918
42565968,42565972,42566033,42565983,42566018,42566072,42565976,42566046,42565975,42565988,,91.84,72.11415482,90.60165024,110.7516537,121.3416523,137.9541512,167.0781601,212.84,49300,1,68.85333333,-23.54963571
42565968,42565972,42566033,42565989,42566018,42565978,42565976,42566046,42566002,42565988,,89.22,71.81165123,88.33665085,107.411644,118.1266483,134.8141457,159.6856517,182.57,49500,1,77.85333333,-16.43689275
42565968,42565972,42566033,42565989,42566018,42565978,42566077,42566046,42565975,42565988,,89.98,71.8736515,89.54865265,108.4611473,119.2711498,137.7886566,157.8906631,196.22,48500,1,67.85333333,-17.51262844
42565973,42565967,42566033,42565980,42565993,42565998,42566006,42565977,42566067,42566013,,87.15,69.20759964,87.52009964,106.1826038,116.0800972,135.5775986,162.6080989,155.66,48500,1,65.3,15.3746292
42565970,42565968,42566045,42565989,42565991,42565978,42566064,42566046,42566002,42565985,,89.07,71.8531456,89.26564789,108.1781502,117.245652,133.8256439,154.9711525,185.93,48000,1,92.55,-13.08922768
42565970,42565972,42565979,42565989,42565991,42565978,42566064,42566046,42566002,42565985,,87.56,69.0474968,86.20999908,103.9849987,115.7399986,135.6125008,157.7649945,152.19,49300,1,95.00333333,-11.58319712
42565971,42565967,42566017,42565980,42566021,42566072,42565996,42565990,42565992,42566005,,91.2,72.34809875,91.34809875,110.7230988,122.3856052,144.4655899,165.0555957,194.33,48500,1,47.45,-0.49023265
42565971,42565967,42566017,42565983,42566021,42566072,42565996,42565988,42565992,42566005,,92.9,74.03560257,93.54810333,113.460598,125.028101,148.2405899,171.7491078,234.8,48200,1,44.45,3.05969622
42565970,42565967,42566017,42565989,42566021,42565981,42565996,42566038,42566013,42565992,,95.73,78.20760155,95.62010193,114.0201035,124.9275978,144.4800934,172.7345929,217.2,49100,1,81.3,22.98658043
42565970,42565967,42565979,42565980,42566021,42566011,42565996,42566094,42565992,42566005,,95.62,76.07009888,95.07009888,115.7951012,126.7275997,147.3976021,170.5730989,197.91,49600,1,67.3,40.92980027
42565970,42565973,42565979,42565980,42566021,42566011,42566006,42565984,42565992,42566005,,85.7,65.69999695,83.45000076,104.9749985,115.7649998,138.0074997,158.0605031,132.46,49600,1,95.7,21.08891457
42565970,42565973,42565979,42565980,42566021,42566011,42565996,42565990,42565992,42566005,,88.41,68.65000153,86.07500076,106.5625019,118.6800011,142.1849945,162.5060001,153.26,49600,1,91.7,15.36174268
42565970,42565973,42565979,42565980,42566021,42566011,42566006,42565990,42565992,42566005,,85.84,66.15000153,83.54999924,104.9874973,115.2724991,137.8700058,163.165994,132.65,49200,1,86.7,6.050184742
42565970,42565973,42565979,42565980,42566021,42566011,42565996,42566013,42565992,42566005,,87.89,67.97500038,87.5,105.5750008,116.8724987,141.4799973,158.8575061,151.39,48800,1,98.7,8.081196994
42565970,42565973,42565979,42565980,42566021,42566011,42566006,42566013,42565992,42566005,,85.32,66.43749809,83.97500229,103.9249992,114.6449989,137.8500061,158.9149939,130.78,48400,1,93.7,18.23177189
42565969,42565971,42566017,42565995,42566021,42566012,42566066,42565975,42565985,42565992,,86.33,68.31200409,86.8370018,105.4245014,116.6595013,137.6394943,160.4109935,163.52,48800,1,96.55,-7.899923623
42565971,42565968,42566026,42565995,42566021,42566012,42565996,42565975,42565992,42566005,,91.79,72.64314842,92.00564957,111.8556519,123.8431488,143.9131546,167.3326488,212.88,49800,1,91.7,12.7068609
42565969,42565971,42566017,42565995,42566021,42566012,42565996,42565975,42566094,42565985,,88.6,71.37500191,89.27500153,107.4624977,119.2074974,138.5650032,167.415994,172.38,48200,1,92.55,10.03040671
42565969,42565971,42566017,42566053,42566021,42566012,42565996,42565975,42565985,42565992,,87.41,70.11999512,89.14500046,108.0200043,119.535004,140.0225044,163.9800012,185.14,49100,1,80.55,-8.127956837
