P,P,C,1B,2B,3B,SS,OF,OF,OF,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score,MLB $7.5K Solo Shot ROI,MLB $7.5K Solo Shot Sim Dupes,MLB $7.5K Solo Shot Win Rate,MLB $7.5K Solo Shot Cash Rate,MLB $7.5K Solo Shot ROI StDev,MLB $200K Knuckleball [$50K to 1st] ROI,MLB $200K Knuckleball [$50K to 1st] Sim Dupes,MLB $200K Knuckleball [$50K to 1st] Win Rate,MLB $200K Knuckleball [$50K to 1st] Cash Rate,MLB $200K Knuckleball [$50K to 1st] ROI StDev,MLB $5K Hot Corner [5 Entry Max] ROI,MLB $5K Hot Corner [5 Entry Max] Sim Dupes,MLB $5K Hot Corner [5 Entry Max] Win Rate,MLB $5K Hot Corner [5 Entry Max] Cash Rate,MLB $5K Hot Corner [5 Entry Max] ROI StDev,MLB $1 Winner Take All [$100 to 1st] ROI,MLB $1 Winner Take All [$100 to 1st] Sim Dupes,MLB $1 Winner Take All [$100 to 1st] Win Rate,MLB $1 Winner Take All [$100 to 1st] Cash Rate,MLB $1 Winner Take All [$100 to 1st] ROI StDev,MLB $1 Winner Take All [$100 to 1st] ROI,MLB $1 Winner Take All [$100 to 1st] Sim Dupes,MLB $1 Winner Take All [$100 to 1st] Win Rate,MLB $1 Winner Take All [$100 to 1st] Cash Rate,MLB $1 Winner Take All [$100 to 1st] ROI StDev,MLB $20K Moonshot ROI,MLB $20K Moonshot Sim Dupes,MLB $20K Moonshot Win Rate,MLB $20K Moonshot Cash Rate,MLB $20K Moonshot ROI StDev
42538751,42538343,42538414,42538358,42538437,42538397,42538364,42538568,42538383,42538507,,97.25,80.36824799,96.85575104,113.5307522,124.6557465,144.6832466,166.9582495,121.45,49200,1,86.45,80.95938116,78.7839209,79.93436609,77.75890584,165.5459745,78.53306065,76.3576004,77.50804559,75.33258533,5.732437995,23.51576239,0.302428566,0,0.000428571,0.259714286,16.86432698,0.889214277,0,0.000285714,0.236714286,71.98607404,0.063619046,0,0.001285714,0.253142857,6.773415271,0.342857152,0,0.013428571,0.013428571,11.51010204,0.485714287,0,0.014857143,0.014857143,12.0981024,0.328619041,0,0.000571429,0.255,17.3690662
42538351,42538352,42538556,42538378,42538607,42538381,42538372,42538358,42538357,42538440,,99.1,76.93244553,96.59494781,117.5574512,129.4474571,149.2549637,166.5969403,154.08,49000,1,151.1,79.38352581,75.97338954,77.65119418,74.24105791,165.7819158,76.08244353,72.67230726,74.3501119,70.93997562,11.68680031,9.372080863,-0.016357144,0,0,0.272428571,7.420157706,2.207371503,0,0.000571429,0.255428571,98.33176072,0.156714285,0,0.001571429,0.267142857,7.246070584,-0.028571429,0,0.009714286,0.009714286,9.808118253,-0.171428576,0,0.008285714,0.008285714,9.064800728,0.25961905,0,0.000571429,0.267285714,14.39795222
42538349,42538345,42538479,42538511,42538418,42538415,42538364,42538425,42538361,42538434,,90.04,72.11660004,89.35409546,108.9666004,118.8565998,143.2166016,167.7546014,96.97,49400,1,53.75,78.82660734,77.38894257,78.50539541,77.06773064,160.5838729,75.79846075,74.36079599,75.47724883,74.03958406,8.082634216,-2.663275972,0.250357144,0,0.000714286,0.202428571,20.67405748,2.036000013,0,0.000571429,0.186714286,98.29422937,-0.169047616,0,0.001,0.198428571,5.917971614,0.200000003,0,0.012,0.012,10.88852607,0,0,0.01,0.01,9.949874371,0.08909524,0,0.000571429,0.200142857,16.67229851
42538344,42538351,42538389,42538386,42538461,42538420,42538407,42538363,42538401,42538485,,100.63,84.41190147,100.699398,118.8993988,130.836908,150.3394073,168.2289018,147.06,49500,1,188.1,81.115119,78.00225303,79.50677115,76.39390518,167.1958997,78.2099125,75.09704654,76.60156465,73.48869868,11.66289663,44.88844872,0.30985713,0,0.000428571,0.293857143,16.60906382,1.096028626,0,0.000285714,0.277142857,53.16893931,0.153380949,0,0.001,0.285428571,6.323415898,0.22857143,0,0.012285714,0.012285714,11.01579571,0.285714298,0,0.012857143,0.012857143,11.26580522,0.332190484,0,0.000571429,0.288428571,16.39525135
42538348,42538345,42538556,42538378,42538365,42538381,42538372,42538401,42538412,42538550,,104.26,84.27270317,101.5227013,122.0102024,134.6527084,155.5352051,177.3792111,188.88,49900,1,173.7,83.23662437,79.29147738,81.28969373,77.34454674,168.7409877,79.18890598,75.243759,77.24197534,73.29682836,12.61151395,30.46938777,0.424071433,0,0.000571429,0.328714286,16.18792259,0.413328618,0,0.000142857,0.307714286,37.0571898,0.212714277,0,0.001285714,0.317714286,6.765081595,0.428571433,0,0.014285714,0.014285714,11.86660552,0.45714286,0,0.014571429,0.014571429,11.98294707,0.469857149,0,0.000714286,0.323428571,18.10306034
42538349,42538344,42538366,42538391,42538448,42538453,42538407,42538482,42538442,42538380,,87.36,70.56899643,87.61899948,106.9815006,116.6589981,137.8464943,158.6459972,92.85,49200,1,56.6,75.66556099,74.28756788,75.25627886,73.87828575,159.0096435,73.16871021,71.7907171,72.75942807,71.38143496,6.719315369,-17.5213173,0.064999999,0,0.000428571,0.190857143,16.82025238,2.536157072,0,0.000714286,0.171428571,113.0722728,-0.164571427,0,0.001142857,0.185714286,6.358170799,-0.142857149,0,0.008571429,0.008571429,9.218437603,0,0,0.01,0.01,9.949874371,0.107857144,0,0.000428571,0.186571429,16.6201098
42538348,42538343,42538439,42538500,42538461,42538394,42538370,42538485,42538360,42538449,,101.39,82.63604736,102.9110489,121.8735466,131.701049,151.9360504,182.0190533,151.93,49500,1,126.25,85.4667854,82.90922423,84.45837562,81.90081445,167.6368503,81.82774101,79.27017984,80.81933123,78.26177006,10.74030482,20.54684758,0.467857152,0,0.000571429,0.314428571,19.14767657,0.410257176,0,0.000142857,0.289142857,39.07212683,0.163285721,0,0.000857143,0.305857143,5.943914862,0.485714287,0,0.014857143,0.014857143,12.0981024,0.54285717,0,0.015428571,0.015428571,12.32498706,0.328619048,0,0.000428571,0.309571429,14.95395612
42538344,42538351,42538389,42538500,42538461,42538381,42538370,42538363,42538444,42538449,,100.82,81.17440414,100.7244034,119.6243973,128.8568962,149.3993988,176.6013959,131.19,49500,1,143.1,84.38239552,81.99029688,83.34193746,80.94983882,167.634209,81.36793186,78.97583323,80.3274738,77.93537517,9.477498644,35.71892083,0.389857147,0,0.000428571,0.296142857,15.04133528,0.913100004,0,0.000285714,0.271714286,71.95536957,0.086380949,0,0.000714286,0.288142857,5.60240359,0.22857143,0,0.012285714,0.012285714,11.01579571,0.342857152,0,0.013428571,0.013428571,11.51010204,0.434761919,0,0.000714286,0.290142857,18.77039747
42538344,42538343,42538366,42538546,42538461,42538387,42538558,42538474,42538466,42538360,,101.26,82.38954926,101.4770508,119.7770538,130.5070503,148.4820511,174.6305447,144.75,49200,1,74.5,83.80510843,81.2124384,82.59438291,80.00171288,167.880569,80.87000042,78.27733039,79.6592749,77.06660487,9.032821681,20.02186477,0.591428578,0,0.000714286,0.303571429,21.11432642,0.365685686,0,0.000142857,0.279857143,37.70702551,0.218619052,0,0.001142857,0.297714286,6.445159969,0.400000006,0,0.014,0.014,11.74904251,0.22857143,0,0.012285714,0.012285714,11.01579571,0.590904757,0,0.000714286,0.301285714,19.61018655
42538348,42538347,42538389,42538371,42538461,42538505,42538390,42538444,42538466,42538360,,98.38,80.64574814,99.03325272,119.0332508,131.458252,148.4132484,168.084758,132.88,49500,1,78.65,80.74260552,78.04698901,79.43727488,76.74165837,165.8546424,77.87707854,75.18146203,76.5717479,73.87613139,10.67785825,5.977068841,0.500428557,0,0.000857143,0.273142857,22.2940083,0.93928574,0,0.000285714,0.247,54.16578407,0.034761906,0,0.001142857,0.264857143,6.328286977,0.22857143,0,0.012285714,0.012285714,11.01579571,0.142857149,0,0.011428571,0.011428571,10.62918585,0.548476204,0,0.001,0.266428571,21.53093358
42538348,42538343,42538366,42538421,42538387,42538436,42538558,42538550,42538374,42538375,,94.37,76.55805206,93.55804443,113.6830502,125.5105534,146.5730446,167.5155566,106.63,49400,1,65.25,80.63085223,78.98713835,80.011652,78.36793813,163.7885937,78.17651148,76.5327976,77.55731126,75.91359738,4.469328606,31.21371865,0.501571428,0,0.000571429,0.254142857,16.92595853,0.284957156,0,0.000142857,0.230571429,38.65843854,0.20852381,0,0.001428571,0.246714286,7.313287169,0.571428597,0,0.015714286,0.015714286,12.4367789,0.45714286,0,0.014571429,0.014571429,11.98294707,0.368190475,0,0.000428571,0.246714286,15.20577561
42538344,42538345,42538556,42538416,42538437,42538492,42538397,42538358,42538507,42538383,,97.76,79.12069702,97.29569244,115.3831978,125.0431923,142.3731972,165.078694,147.88,49000,1,118.95,80.12550426,77.59345216,78.85151231,76.31946021,165.6865482,77.62531576,75.09326366,76.35132381,73.81927171,6.321984124,16.06741399,0.18164286,0,0.000428571,0.264571429,16.28054759,1.496128529,0,0.000428571,0.246714286,86.77010325,-0.037428569,0,0.000285714,0.261285714,4.413527084,0.171428576,0,0.011714286,0.011714286,10.75967529,0.45714286,0,0.014571429,0.014571429,11.98294707,0.122666666,0,0.000428571,0.258,14.42512271
42538348,42538344,42538557,42538391,42538448,42538407,42538372,42538482,42538357,42538466,,104.17,87.67809868,105.5656013,122.5406017,133.0880989,148.2681061,171.2196066,175.83,49400,1,67.55,81.75716667,77.73086167,79.61482507,75.58852007,168.9067047,78.24761806,74.22131306,76.10527646,72.07897146,13.50982486,32.46594369,0.329928569,0,0.000428571,0.331571429,16.88379715,0.960500039,0,0.000285714,0.302,53.54759108,0.067333335,0,0.000571429,0.322,5.010719896,0.285714298,0,0.012857143,0.012857143,11.26580522,0.400000006,0,0.014,0.014,11.74904251,0.347095236,0,0.000428571,0.323142857,15.69365614
42538349,42538348,42538389,42538500,42538461,42538381,42538372,42538357,42538466,42538444,,105.29,86.20849991,104.0459976,121.7585011,135.1435013,154.6485016,187.9239902,175.04,49500,1,92.35,87.18864898,83.8629304,85.7782998,82.45258123,169.6252654,82.85288995,79.52717137,81.44254077,78.1168222,13.95284329,40.95137119,0.570642859,0,0.000285714,0.352142857,15.75090453,-0.183857143,0,0,0.326857143,3.843688325,0.396380961,0,0.001285714,0.341285714,6.99771887,0.22857143,0,0.012285714,0.012285714,11.01579571,0.714285731,0,0.017142857,0.017142857,12.98036193,0.651142865,0,0.000428571,0.345,17.15605673
42538348,42538351,42538366,42538358,42538515,42538399,42538558,42538374,42538380,42538442,,92.73,73.87190247,92.10939789,109.909399,121.7793983,143.8868996,167.0513934,100.91,49400,1,116.85,80.45208146,79.19589244,80.08618998,78.83000096,162.9128731,78.14708033,76.89089131,77.78118885,76.52499983,4.425876089,19.26016361,0.372357145,0,0.000571429,0.221857143,19.53839036,0.928328574,0,0.000285714,0.208857143,72.14301535,0.050285712,0,0.001285714,0.219714286,6.870604002,0.400000006,0,0.014,0.014,11.74904251,0.428571433,0,0.014285714,0.014285714,11.86660552,0.192238096,0,0.000285714,0.218857143,14.52149657
42538350,42538351,42538439,42538386,42538431,42538538,42538370,42538358,42538464,42538360,,94.96,77.77464867,96.43714905,114.7371521,125.1446529,143.9671486,170.1381461,103.4,49900,1,116.95,81.51530808,79.88909005,80.94672381,79.32050578,164.1339694,78.91099107,77.28477303,78.3424068,76.71618877,8.171670557,7.878936082,0.262214281,0,0.000428571,0.248571429,16.54159639,0.829814285,0,0.000285714,0.231285714,71.93450638,0.029999996,0,0.001142857,0.243428571,6.515211376,0.514285743,0,0.015142857,0.015142857,12.21210507,0.45714286,0,0.014571429,0.014571429,11.98294707,0.275904782,0,0.000428571,0.241571429,16.12727669
42538348,42538343,42538384,42538376,42538418,42538505,42538508,42538466,42538474,42538361,,99.22,79.29154778,99.07904816,118.9790478,129.6765518,151.881546,181.9565405,152.4,49100,1,75.25,84.57384573,82.14397555,83.72228959,81.29241941,166.0646155,80.69045972,78.26058954,79.83890359,77.4090334,11.07559586,24.2430076,0.380571431,0,0.000571429,0.273,18.2380815,0.817657113,0,0.000285714,0.250857143,71.84559121,0.120428566,0,0.001142857,0.267714286,6.379665732,0.257142872,0,0.012571429,0.012571429,11.14153838,0.514285743,0,0.015142857,0.015142857,12.21210507,0.272047612,0,0.000428571,0.267428571,15.09819003
42538345,42538343,42538414,42538554,42538365,42538381,42538370,42538481,42538441,42538494,,104.68,87.63565063,105.3481522,124.110651,134.7556519,152.0506424,167.6571475,189,49500,1,80.65,80.767891,76.48079387,78.38109759,74.09400046,169.2298277,77.45377321,73.16667608,75.06697981,70.77988268,13.52436655,26.53650939,0.435357146,0,0.000428571,0.34,14.90563851,0.454171434,0,0.000142857,0.309571429,39.02765983,0.258714285,0,0.001428571,0.334285714,6.80904342,0.342857152,0,0.013428571,0.013428571,11.51010204,0.22857143,0,0.012285714,0.012285714,11.01579571,0.640428603,0,0.000857143,0.334142857,19.39945037
42538348,42538345,42538556,42538386,42538459,42538420,42538385,42538363,42538358,42538571,,104.4,85.26319504,104.700695,124.0506954,134.7406937,156.5381958,185.8772018,186.22,49500,1,177.7,87.26585892,84.42260122,86.08279374,83.23953604,169.514707,83.46834656,80.62508886,82.28528137,79.44202367,9.48861672,23.02103937,0.144285716,0,0.000285714,0.347285714,13.50803871,1.063585699,0,0.000285714,0.327285714,72.01327151,0.145333331,0,0.000857143,0.341428571,5.485459512,0.342857152,0,0.013428571,0.013428571,11.51010204,0.485714287,0,0.014857143,0.014857143,12.0981024,0.175285712,0,0.000428571,0.340571429,14.04877847
42538348,42538351,42538411,42538500,42538365,42538381,42538395,42538475,42538422,42538357,,102.43,83.48040009,101.2304001,122.0803986,132.9329025,153.1354019,173.8373985,147.87,50000,1,141.85,83.00679736,79.79064552,81.41287261,78.19672077,168.2162592,79.73404086,76.51788903,78.14011611,74.92396428,9.979781508,20.76199204,0.381714292,0,0.000428571,0.32,16.907051,0.397128582,0,0.000142857,0.296857143,37.78870223,0.244476199,0,0.001571429,0.316,7.209310364,0.485714287,0,0.014857143,0.014857143,12.0981024,0.428571433,0,0.014285714,0.014285714,11.86660552,0.415761925,0,0.000571429,0.313714286,17.4845965
42538355,42538343,42538366,42538386,42538387,42538399,42538558,42538369,42538442,42538375,,89.79,72.09724808,88.15974808,107.7597504,117.6472488,138.0497505,155.4117442,77.32,50000,1,67.2,76.30363653,74.94237946,75.71340729,74.35215022,161.1003094,74.58078229,73.21952523,73.99055305,72.62929599,3.916449957,1.652552933,0.035857148,0,0.000285714,0.203571429,13.02185888,2.579085708,0,0.000714286,0.184285714,113.0466898,-0.051761909,0,0.001285714,0.195428571,6.831941366,-0.142857149,0,0.008571429,0.008571429,9.218437603,-0.057142857,0,0.009428571,0.009428571,9.664198606,-0.011095237,0,0.000285714,0.201857143,11.74076993
42538350,42538345,42538556,42538406,42538607,42538420,42538390,42538358,42538363,42538392,,98.76,80.05695152,98.64445496,118.4944477,128.6519554,149.559446,175.6019519,153.85,49700,1,142.8,83.19386717,80.84947996,82.24132835,79.89694113,166.1166259,79.97086082,77.62647361,79.018322,76.67393479,8.738377974,-4.853405803,0.315499987,0,0.000428571,0.280142857,16.72271417,1.554114297,0,0.000428571,0.263714286,65.27268813,0.136761909,0,0.001571429,0.273857143,7.077553599,0.171428576,0,0.011714286,0.011714286,10.75967529,-0.057142857,0,0.009428571,0.009428571,9.664198606,0.229761904,0,0.000428571,0.274,15.23081573
42538348,42538343,42538439,42538378,42538607,42538492,42538508,42538363,42538412,42538358,,101.95,84.20404625,102.4540482,121.8790512,133.5340584,153.4190529,177.0615466,196.07,50000,1,122.25,83.03062787,79.61957518,81.44328078,78.03222809,167.4784282,79.14685817,75.73580548,77.55951108,74.1484584,13.19874256,22.06576318,0.373357136,0,0.000428571,0.332,15.68372099,0.931071416,0,0.000285714,0.311428571,51.7644989,0.243952386,0,0.001714286,0.321714286,7.413318994,0.342857152,0,0.013428571,0.013428571,11.51010204,0.171428576,0,0.011714286,0.011714286,10.75967529,0.282857137,0,0.000285714,0.325,12.79786034
42538348,42538343,42538496,42538376,42538467,42538420,42538390,42538549,42538413,42538361,,96.84,78.40255356,96.8900528,114.9025574,125.8650513,146.2800446,162.3800513,129.01,49300,1,67.25,78.99446349,76.41579851,77.66772601,75.08906103,165.0569717,76.56541849,73.98675351,75.23868101,72.66001603,6.621393234,3.45553197,0.253071427,0,0.000571429,0.246428571,16.22723578,1.968114376,0,0.000571429,0.232,72.49516851,0.008666668,0,0.001571429,0.241142857,6.806373808,-0.114285715,0,0.008857143,0.008857143,9.369468436,-0.142857149,0,0.008571429,0.008571429,9.218437603,0.365476184,0,0.001,0.244142857,16.99479418
42538345,42538343,42538389,42538516,42538461,42538505,42538370,42538363,42538474,42538466,,108.41,89.72415161,108.7991524,129.2241516,139.7391525,156.5741577,184.9786516,187.11,49000,1,99.65,87.83640098,84.32195303,86.11973207,82.60528411,172.037127,84.15973276,80.64528481,82.44306385,78.92861589,13.02665229,45.73194683,0.345357142,0,0.000142857,0.396571429,10.5033735,0.456828594,0,0.000142857,0.372285714,36.85273712,0.392095238,0,0.000714286,0.391714286,5.61219526,0.342857152,0,0.013428571,0.013428571,11.51010204,0.428571433,0,0.014285714,0.014285714,11.86660552,0.371190481,0,0.000285714,0.392857143,10.58793434
42538350,42538343,42538366,42538362,42538515,42538420,42538390,42538401,42538442,42538549,,95.26,77.75880051,94.88380432,112.4088058,124.5163036,141.8087921,164.7612891,100.03,49500,1,89.35,80.03547311,78.14517909,79.18318794,77.29289391,164.3825155,77.77373174,75.88343771,76.92144656,75.03115254,6.170486167,-6.178746372,0.3785,0,0.000714286,0.229571429,21.24161822,1.441228539,0,0.000428571,0.210571429,86.88244212,0.05761905,0,0.002142857,0.223142857,8.112963861,-0.142857149,0,0.008571429,0.008571429,9.218437603,0.200000003,0,0.012,0.012,10.88852607,0.401904762,0,0.001,0.221285714,21.70601176
42538344,42538352,42538411,42538500,42538461,42538404,42538385,42538374,42538357,42538466,,100.27,83.47114563,99.97114563,116.7711487,128.4786461,148.0336487,175.9716457,133.27,49500,1,103.8,83.79676978,81.3206736,82.72206377,80.24596759,167.1510001,80.6673053,78.19120912,79.59259928,77.11650311,9.70540456,25.42631626,0.244071417,0,0.000428571,0.285428571,13.75852446,0.876428634,0,0.000285714,0.260571429,53.7716828,0.102190478,0,0.001,0.280285714,6.270366787,0.314285725,0,0.013142857,0.013142857,11.38864454,0.400000006,0,0.014,0.014,11.74904251,0.397523835,0,0.000571429,0.280142857,15.74368088
42538348,42538345,42538556,42538358,42538492,42538404,42538385,42538369,42538400,42538480,,102.84,83.17569923,100.6007004,120.1882019,130.8331993,153.18069,177.7851958,161.25,49700,1,161.7,85.43821,82.92350164,84.27887923,81.76417087,169.0359964,82.531408,80.01669964,81.37207723,78.85736887,7.841961456,22.50894308,0.462357149,0,0.000571429,0.295571429,19.08766919,0.494071446,0,0.000142857,0.285428571,37.68597072,0.206571415,0,0.001285714,0.288857143,6.894890912,0.371428579,0,0.013714286,0.013714286,11.63022101,0.428571433,0,0.014285714,0.014285714,11.86660552,0.369238108,0,0.000428571,0.292,15.95464723
42538344,42538343,42538366,42538421,42538402,42538387,42538558,42538380,42538464,42538499,,94.74,76.46455002,94.87704849,113.6895485,123.8920456,142.3795448,162.6185568,98.45,50000,1,81.5,79.45006864,77.62402012,78.59735368,76.77130515,164.1490859,77.38278292,75.55673439,76.53006795,74.70401943,5.122818074,4.914218932,0.298428576,0,0.000571429,0.238714286,18.39499111,1.504428566,0,0.000428571,0.218714286,66.0465885,-0.009904763,0,0.000857143,0.236142857,5.985926839,0.314285725,0,0.013142857,0.013142857,11.38864454,0.142857149,0,0.011428571,0.011428571,10.62918585,0.081952384,0,0.000285714,0.236428571,12.23770436
42538350,42538343,42538439,42538373,42538437,42538426,42538397,42538507,42538499,42538360,,95.44,78.94829941,97.56079483,115.8733044,126.7108002,144.6283089,165.0828032,83.77,49200,1,89.35,80.47737362,78.72779166,79.6958825,77.94630054,164.6479292,78.35459222,76.60501026,77.5731011,75.82351914,5.843524511,29.97018099,0.357500002,0,0.000428571,0.262571429,17.41850333,0.373171456,0,0.000142857,0.240285714,40.58793685,0.223619036,0,0.001714286,0.256285714,7.73706704,0.485714287,0,0.014857143,0.014857143,12.0981024,0.428571433,0,0.014285714,0.014285714,11.86660552,0.460238114,0,0.000571429,0.258,18.24114983
42538345,42538351,42538556,42538386,42538448,42538367,42538407,42538363,42538358,42538543,,100.28,81.3255024,99.42549896,119.6504974,129.3579948,150.3305061,178.8704944,154.61,50000,1,170.25,84.89370906,82.66460924,84.01677946,81.78767964,167.2564165,81.71412798,79.48502816,80.83719838,78.60809856,9.070408878,-10.56769043,0.242285714,0,0.000285714,0.287285714,13.9908383,1.543742806,0,0.000428571,0.272428571,86.79479524,0.073333334,0,0.001285714,0.281,6.561341965,0.142857149,0,0.011428571,0.011428571,10.62918585,0.085714288,0,0.010857143,0.010857143,10.36304265,0.225428574,0,0.000571429,0.282857143,16.57689932
42538354,42538344,42538411,42538358,42538365,42538505,42538372,42538474,42538444,42538440,,101.42,82.84730148,100.5347977,119.7847977,131.3397987,146.9172905,170.1123022,155.46,49700,1,105.8,81.42380664,78.06443511,79.70630167,76.34693014,167.4723496,78.21571193,74.8563404,76.49820696,73.13883543,11.78312632,9.311849624,0.38057144,0,0.000714286,0.280571429,20.80554724,1.41962859,0,0.000428571,0.262428571,86.71515625,0.094285712,0,0.001571429,0.271,7.189582756,-0.028571429,0,0.009714286,0.009714286,9.808118253,0.057142857,0,0.010571429,0.010571429,10.2272545,0.387714282,0,0.000714286,0.275714286,19.21680317
42538343,42538352,42538411,42538391,42538365,42538381,42538372,42538440,42538474,42538466,,105.23,85.85960388,103.2095985,124.2720985,135.7670982,155.9595947,175.2830978,164.19,49800,1,72.5,83.43525493,79.55175054,81.42282555,77.53932116,169.6719949,79.83445926,75.95095486,77.82202988,73.93852549,13.24068837,23.83428365,0.459571436,0,0.000571429,0.326571429,18.28664808,0.955257118,0,0.000285714,0.303571429,71.94817658,0.186380953,0,0.000714286,0.322285714,5.749182753,0.142857149,0,0.011428571,0.011428571,10.62918585,0.200000003,0,0.012,0.012,10.88852607,0.364904761,0,0.000571429,0.324142857,16.56837273
