PG,SG,SF,PF,C,G,F,UTIL,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42971732,42971744,42971779,42971750,42971818,42971735,42971800,42971772,,242.2,225.75,242,257,268.7875,282.025,304.5075,276.14,49000,1,0,99.38798429,92.99659215,96.16730005,89.82588425,168.2132035,96.22117567,93.05046776,93.05046776,80.56043245,26.40907638,-35.3353858
42971763,42971767,42971784,42971757,42971820,42971725,42971750,42971747,,241.2,225,239.25,255.3125,264.25,281.0125,300.505,244.98,49800,1,0,99.0139737,93.08497641,96.08681569,90.08313713,168.2431182,96.05098279,93.04914351,93.04914351,80.76645464,27.58928474,-27.99461186
42971735,42971822,42971767,42971738,42971820,42971747,42971776,42971744,,245.2,229.25,245,261.5,269.5,285.5125,301.5125,284.44,48200,1,0,100.2121176,93.20103978,96.72677467,89.6753049,168.4266171,96.5733038,93.04756891,93.04756891,80.08707317,36.91734891,-26.68215632
42971732,42971779,42971784,42971800,42971721,42971763,42971767,42971806,,241.2,225.4375,241.5,257.5625,266.25,280,292.7675,255.98,49800,1,0,99.16218655,93.28711231,96.21042515,90.36379948,168.4001711,95.96996242,93.04664958,93.04664958,80.84248716,27.28167503,-21.3250488
42971735,42971767,42971757,42971772,42971723,42971779,42971813,42971800,,245.04,227.4375,244,261.3125,271,287.5125,313.5225,341.54,48200,1,0,100.0995263,92.89566154,96.52468804,89.26663504,168.1707823,96.67468884,93.04566234,93.04566234,79.98803143,38.02063436,-42.23298132
42971763,42971767,42971813,42971750,42971818,42971747,42971728,42971738,,239.36,224.5,240.75,255.5,264.5375,278.5,293.015,236.02,50000,1,0,98.62738877,93.22816379,95.91861358,90.53771401,168.2995037,95.73531194,93.04486216,93.04486216,81.14436197,22.11712571,-44.31133866
42971809,42971767,42971757,42971800,42971721,42971787,42971772,42971744,,242.5,226.5,241.875,258.75,266.75,280.25,298.5025,297.88,49000,1,0,99.45361756,93.1169749,96.26648996,89.96745983,168.3479359,96.19422841,93.04471335,93.04471335,80.56432754,29.57465005,-43.18825901
42971787,42971828,42971757,42971800,42971723,42971744,42971741,42971738,,238.72,221.75,237.75,253.75,262.75,276.5375,297.0025,240.34,49800,1,0,98.35980289,93.03994645,95.68944185,90.39045105,168.184406,95.6936531,93.0441577,93.0441577,81.2092377,22.19739979,-48.01618159
42971732,42971779,42971767,42971800,42971772,42971763,42971741,42971747,,242.35,225.75,243.375,259.25,268.25,282.75,303.0025,295.74,49700,1,0,99.42088875,93.06000388,96.23679583,89.88321192,168.2472087,96.22041731,93.04362536,93.04362536,80.54173432,27.52056775,-38.34744692
42971806,42971822,42971784,42971750,42971723,42971747,42971757,42971738,,239.74,222.25,238.25,254.75,265,282.0125,298.765,220.36,49300,1,0,98.6815104,93.16577213,95.96443098,90.36711328,168.2000581,95.84202988,93.04337103,93.04337103,81.02004021,26.58262206,-43.34317744
42971735,42971828,42971776,42971728,42971820,42971725,42971750,42971772,,240.79,224.75,241.5,255.5,264.2875,277.5375,294.0175,229.54,50000,1,0,98.97448555,93.16332904,96.04820404,90.27845405,168.3508395,95.92753999,93.04266499,93.04266499,80.89271631,25.20393688,-9.883592278
42971809,42971744,42971800,42971728,42971772,42971725,42971776,42971761,,239.51,222.75,238.875,256,264,281.5375,303.505,242.56,49900,1,0,98.53761928,92.99993685,95.81914462,90.18072907,168.0881611,95.85827695,93.03906917,93.03906917,81.00403932,23.63790005,-14.73728865
42971732,42971813,42971784,42971728,42971772,42971747,42971750,42971800,,242.72,226,241,259.25,268.0375,284.7625,302.27,268.52,49400,1,0,99.51416484,93.14378285,96.36226245,89.92530325,168.2777278,96.25687183,93.03839223,93.03839223,80.48057675,32.85146502,-40.83452523
42971732,42971744,42971776,42971772,42971820,42971735,42971741,42971806,,241.15,224.75,240.75,256.5,265.5375,281.2625,299.005,238.2,49300,1,0,99.0576286,93.12809471,96.1119008,90.14428862,168.2637934,96.02165712,93.03785103,93.03785103,80.77511925,24.00107751,-25.52042007
42971796,42971767,42971757,42971728,42971820,42971744,42971776,42971738,,242.39,226.9375,242.375,257.25,265.7875,280.0125,296.505,269.7,49300,1,0,99.40979633,93.16292742,96.28040152,90.04545332,168.3781573,96.15452414,93.03705004,93.03705004,80.59293775,25.11382874,-44.81474757
42971735,42971779,42971757,42971738,42971772,42971787,42971767,42971776,,245.24,228.4375,244.875,260.5,270.5,288.7625,305.53,322.2,48700,1,0,100.2123916,93.17389909,96.74959435,89.59820383,168.3390093,96.61238766,93.0366924,93.0366924,80.02469717,36.85809654,-37.65465915
42971735,42971828,42971767,42971800,42971721,42971787,42971776,42971761,,242.43,228,243,257.3125,265.5,278.0125,290.265,257.74,49100,1,0,99.47346159,93.28713209,96.34631464,90.22794954,168.5070533,96.09450132,93.03531877,93.03531877,80.64795891,29.60416544,-35.27515829
42971822,42971744,42971800,42971728,42971761,42971747,42971741,42971772,,240.6,223.4375,239.75,256.8125,265,280.525,297.255,251.92,49700,1,0,98.91487736,93.15492161,96.05112273,90.2587205,168.269701,95.93139375,93.03519264,93.03519264,80.88122863,24.92192535,-17.27171093
42971735,42971763,42971767,42971757,42971820,42971725,42971784,42971776,,242.4,225.75,241.75,257.0625,265.7875,282.5125,300.7725,264.56,49400,1,0,99.36752387,93.11099086,96.2745852,89.94739651,168.2889951,96.19743711,93.03384277,93.03384277,80.54322545,28.97323764,-37.59443462
42971822,42971767,42971784,42971738,42971820,42971735,42971800,42971721,,242.93,228.1875,243.5,259,267.5,279.775,296.7625,263.62,49100,1,0,99.60253482,93.13873072,96.33091554,89.9465459,168.3949601,96.22080587,93.02862105,93.02862105,80.48902002,32.35479728,-17.34482646
42971809,42971822,42971784,42971757,42971721,42971735,42971776,42971763,,239.81,223.4375,239.25,255.5625,264,279.7625,296.5075,233.28,49400,1,0,98.68210535,93.14389891,95.93405407,90.35374375,168.2386131,95.81651125,93.02635609,93.02635609,81.00883551,26.11330469,-43.92839074
42971822,42971813,42971784,42971728,42971721,42971744,42971776,42971772,,242.95,228.25,242.875,257.8125,266,279.0125,292.005,255.44,49400,1,0,99.60331039,93.25727494,96.40411495,90.11043494,168.4918062,96.17280871,93.02596871,93.02596871,80.53094293,31.44914518,-25.21058321
42971735,42971779,42971757,42971728,42971818,42971744,42971800,42971772,,242.27,224.5,241.375,257.75,267,282.25,300.51,301.54,48900,1,0,99.37613206,93.10144509,96.24865746,89.95423271,168.2817421,96.17210309,93.02489072,93.02489072,80.55565749,25.99847933,-39.73301947
42971822,42971779,42971784,42971728,42971723,42971763,42971776,42971747,,242.84,225.5,242.25,258,266.2875,281,294.7625,264.76,49100,1,0,99.55633451,93.23659447,96.39810217,90.07508677,168.4286103,96.18599256,93.02448486,93.02448486,80.51902395,32.12666507,-30.6366086
42971732,42971763,42971784,42971738,42971820,42971779,42971776,42971735,,243.37,227.5,243.5,259.5625,268.5,283.2625,299.0075,253.42,49200,1,0,99.72558581,93.17994336,96.45322278,89.90666393,168.3682128,96.29699492,93.02371549,93.02371549,80.38608961,33.43789578,-27.52985954
42971732,42971744,42971741,42971757,42971820,42971787,42971776,42971761,,241.17,224.25,240.5,255.75,262.5,275.25,296.76,236.54,49400,1,0,98.97519633,92.98431926,95.95241695,90.01622157,168.3013667,95.99169362,93.02359592,93.02359592,80.77580297,25.57209355,-33.91115963
42971822,42971744,42971779,42971750,42971721,42971735,42971776,42971851,,241.05,226.25,240.625,255.25,262.7875,276.0125,294.0075,232.58,49500,1,0,98.98217416,93.09273305,96.01769696,90.16776915,168.3506955,95.94709682,93.02213291,93.02213291,80.8220911,24.5573502,-40.00839591
42971747,42971767,42971784,42971772,42971761,42971744,42971741,42971776,,242.94,225.75,241.375,258.5,268.75,281.3,302.0075,258.74,49100,1,0,99.59113222,93.01653696,96.26752616,89.76554776,168.2804295,96.26842703,93.01743783,93.01743783,80.41864763,28.19742379,-10.54191887
42971732,42971822,42971779,42971750,42971772,42971735,42971800,42971744,,243.89,226.75,243.25,259.5625,268.5375,284.2625,308.56,294.38,48800,1,0,99.75953286,92.91072589,96.35144954,89.47000224,168.1933921,96.45610968,93.01538603,93.01538603,80.19030746,35.79141185,-33.02899599
42971822,42971779,42971757,42971728,42971772,42971732,42971800,42971747,,243.55,225.75,242.25,259.375,270.7875,285.775,302.27,311.9,49000,1,0,99.81517597,93.15407145,96.48672463,89.82141828,168.3048733,96.34789057,93.0152374,93.0152374,80.31131176,34.08305869,-40.66672027
42971822,42971767,42971757,42971750,42971723,42971779,42971738,42971787,,242.3,225,241.625,258.75,268.25,284.0125,304.5025,285.32,49100,1,0,99.38319322,93.02709619,96.22234476,89.83184762,168.1949044,96.2104183,93.01516973,93.01516973,80.49674597,32.57458465,-32.90853798
42971822,42971725,42971757,42971728,42971820,42971747,42971800,42971744,,240.89,224.4375,239.25,255.5,264.25,278.7625,300.01,264.22,49500,1,0,98.92743782,92.9896125,95.95870642,90.02051857,168.2131839,95.98196173,93.0128678,93.0128678,80.77485241,27.28990974,-42.81819165
42971732,42971779,42971767,42971750,42971772,42971735,42971800,42971787,,244.68,227.4375,244.5,260.75,270.25,285.5,306.2625,316.68,48900,1,0,100.0445076,93.01956907,96.53896168,89.50017646,168.2792339,96.53205529,93.01266268,93.01266268,80.07851767,36.56259399,-34.70283151
42971822,42971787,42971779,42971750,42971761,42971744,42971776,42971721,,242.45,228,241.5,256.0625,265.7875,278.75,290.0075,235.1,49500,1,0,99.48360731,93.29648592,96.36323573,90.22973611,168.4980753,96.07913942,93.01238961,93.01238961,80.61669294,30.79920279,-15.99371284
42971735,42971822,42971767,42971738,42971820,42971732,42971784,42971761,,242.13,228,243.375,257.5,265.5,281.5125,302.26,243.3,48900,1,0,99.26555847,93.00989657,96.16154879,89.85824435,168.2297672,96.16319978,93.01154756,93.01154756,80.54326138,32.18812779,-26.11851692
42971735,42971822,42971828,42971772,42971721,42971767,42971800,42971744,,242.9,228.25,242.25,258,266.5,281.5125,297.255,284.36,48800,1,0,99.54857136,93.16184724,96.36160897,89.96208551,168.3705716,96.20926232,93.0095006,93.0095006,80.46347699,31.36098494,-26.60903931
42971732,42971779,42971784,42971757,42971761,42971747,42971741,42971800,,240.61,223.4375,240.5,256.25,265.25,279.025,297.77,248.18,49800,1,0,98.91066935,93.05892378,95.97189149,90.14595607,168.239246,95.91755425,93.00458655,93.00458655,80.83347116,25.25921707,-30.03851175
42971763,42971767,42971779,42971738,42971723,42971813,42971800,42971744,,243.54,227,242.75,261,269.7875,284,302.0025,298.86,49000,1,0,99.77471725,93.08629123,96.42071214,89.75187032,168.2982596,96.33227667,92.99785576,92.99785576,80.29254717,34.30029307,-36.73384488
42971735,42971813,42971757,42971800,42971772,42971732,42971741,42971776,,242.2,224,240.5,258.5,269.75,285.2625,303.765,285.16,49400,1,0,99.41145893,93.07334271,96.25411257,89.89257285,168.1930795,96.17820596,92.9974361,92.9974361,80.49733884,27.47030929,-26.05828643
42971732,42971763,42971767,42971757,42971728,42971779,42971813,42971787,,241.61,223,241,258.5,269.2875,285.525,303.005,297.32,49500,1,0,99.2514749,93.10444435,96.20206412,90.00682457,168.1777644,96.09410274,92.99648297,92.99648297,80.6022377,31.34734773,-30.15896976
42971809,42971787,42971767,42971757,42971728,42971732,42971813,42971747,,239.91,223.75,239.25,255.75,265.25,281.5125,303.775,276.24,49200,1,0,98.6665073,92.94729059,95.83507562,90.05950556,168.0741356,95.88334127,92.99555624,92.99555624,80.87655801,27.40953429,-42.79242456
42971822,42971744,42971757,42971728,42971772,42971725,42971800,42971776,,242.05,224.25,240.5,256.5625,266.825,283.25,301.5075,286.08,49600,1,0,99.29273561,93.07188134,96.21174142,89.93202127,168.2287257,96.13284833,92.99298826,92.99298826,80.53957245,28.40582055,-32.20286667
42971822,42971725,42971767,42971750,42971820,42971747,42971728,42971772,,241.58,226,241.5,257.5,266.5375,280,298.5,259.9,49800,1,0,99.1927609,93.05635169,96.1053233,90.00738008,168.2658261,96.04124247,92.99227086,92.99227086,80.64782809,27.79554325,-16.14863276
42971747,42971828,42971767,42971728,42971820,42971744,42971772,42971738,,242.78,228.25,242.25,259,269.25,283.05,300.7525,272.8,48800,1,0,99.5715616,93.08649276,96.31290968,89.86007583,168.2803225,96.21739229,92.99097537,92.99097537,80.4229139,31.76855754,-14.96532112
42971732,42971822,42971784,42971772,42971721,42971767,42971776,42971787,,243.36,226.5,245,258.25,268.5375,282,298.5,274.54,49100,1,0,99.7180446,93.11939433,96.39767382,89.84111485,168.3551344,96.26753188,92.9892524,92.9892524,80.34701124,32.87745231,-23.21402878
42971822,42971828,42971757,42971750,42971820,42971747,42971738,42971721,,239.6,224.25,239.5,255.25,264,277.5,296.255,213.98,49500,1,0,98.61810191,93.03876381,95.81211899,90.26540863,168.2075703,95.76153869,92.98818351,92.98818351,80.99554324,27.03725279,-11.18736118
42971787,42971779,42971784,42971738,42971728,42971747,42971772,42971761,,241.69,226.1875,241.875,257,266.5,281.25,297.5075,250.88,49600,1,0,99.22809317,93.12290534,96.17756367,90.06824702,168.2883131,96.04165666,92.98699833,92.98699833,80.63263629,30.74168705,-22.06517905
42971822,42971767,42971784,42971772,42971820,42971747,42971738,42971721,,242.94,226.6875,243.75,259.8125,269.25,283.525,300.525,259.9,49000,1,0,99.6133864,93.10452766,96.35068429,89.85837103,168.2900947,96.23247749,92.98632086,92.98632086,80.39236324,32.80440882,1.243831124
42971806,42971763,42971784,42971800,42971721,42971744,42971779,42971738,,239.96,223.75,239.5,256,264.7875,280.2625,292.5,228.16,50000,1,0,98.77530291,93.24225636,96.0243697,90.46014301,168.3008701,95.76700581,92.98489246,92.98489246,80.96964202,25.99437852,-22.97311127
42971735,42971779,42971776,42971757,42971728,42971747,42971813,42971787,,243.11,225.5,241.25,258.75,266.7875,283.2625,300.7525,293.66,48900,1,0,99.56805646,93.08644691,96.35754438,89.81534945,168.2925428,96.255008,92.98391053,92.98391053,80.35847085,33.57063449,-29.51352596
42971735,42971822,42971784,42971728,42971820,42971744,42971738,42971772,,242.88,227.1875,242.5,258.3125,266.75,282.75,297.7525,258.52,49000,1,0,99.5374116,93.158502,96.37043872,89.94656527,168.3400651,96.19252423,92.9805875,92.9805875,80.42315845,32.76862228,-20.61937749
42971822,42971744,42971757,42971738,42971820,42971725,42971776,42971747,,241.38,224.5,239.75,258.5,266.7875,283.025,300.5075,244.34,49400,1,0,99.12459558,93.07955201,96.12844411,90.03065991,168.2044206,96.02621414,92.97732204,92.97732204,80.64065434,27.94494562,-18.89820099
42971747,42971763,42971784,42971800,42971723,42971744,42971779,42971772,,244.53,226.9375,243.5,261,268.5,283.75,301,294.9,48600,1,0,99.98692235,93.08736998,96.54565556,89.6290844,168.3552746,96.43463205,92.97634647,92.97634647,80.10908017,35.96598777,-33.13657343
42971747,42971828,42971767,42971772,42971820,42971725,42971784,42971721,,240.01,223.1875,240.5,256.3125,265,282.7875,297.5,228.66,49800,1,0,98.74105833,93.16223438,96.0052354,90.31923335,168.1944858,95.81831315,92.97531212,92.97531212,80.89725011,24.84202234,15.49508721
42971732,42971779,42971757,42971738,42971820,42971735,42971813,42971772,,243.15,227,243,260.75,269.5375,285.525,308.0175,286.06,48900,1,0,99.59627018,92.92758099,96.28167468,89.5734873,168.1388633,96.3279417,92.97384801,92.97384801,80.26387298,34.46961168,-35.87325513
42971732,42971779,42971767,42971750,42971820,42971763,42971738,42971772,,243.98,228.1875,243.875,260.5,269.25,284.75,299.7525,279.94,49400,1,0,99.88388623,93.15615098,96.53197708,89.78032489,168.3508912,96.34953899,92.97371289,92.97371289,80.21006888,34.44074185,-32.27598369
42971735,42971822,42971757,42971772,42971820,42971744,42971828,42971721,,241.72,225.75,240.125,256,264.75,282.525,298.2625,255.26,48700,1,0,99.16236121,93.12766355,96.19862157,90.05670553,168.2649484,96.04383102,92.97287299,92.97287299,80.60105692,30.04109978,-27.96015143
42971732,42971779,42971741,42971750,42971820,42971747,42971776,42971761,,241.42,225.5,240.25,256.3125,265.2875,279.2625,296.51,223.6,49700,1,0,99.12168034,93.07254102,96.08747467,90.05760736,168.2846504,95.98652405,92.97159039,92.97159039,80.66734203,26.07960014,-11.94037572
42971763,42971744,42971813,42971800,42971723,42971735,42971772,42971787,,243.41,225.5,243.5,260.5,268.7875,283.5,299.255,292.42,48700,1,0,99.72582966,93.12768513,96.42612926,89.82924099,168.3301963,96.2696719,92.97122777,92.97122777,80.30689807,33.99277757,-39.22092021
42971763,42971822,42971784,42971728,42971772,42971779,42971776,42971721,,242.09,227,241.75,257,266.5,282.0125,296.0025,260.28,49700,1,0,99.34032505,93.17696424,96.27330195,90.08062652,168.3280834,96.06590216,92.96956445,92.96956445,80.55813188,30.64049542,-26.33366287
42971763,42971767,42971779,42971800,42971723,42971744,42971784,42971761,,243.77,226.9375,243,260,269.75,282.0375,300.25,284.24,48700,1,0,99.84091362,93.0469798,96.40239669,89.69156291,168.3270669,96.32486144,92.96944455,92.96944455,80.23429007,34.56248465,-30.75706661
42971787,42971779,42971757,42971750,42971723,42971813,42971847,42971721,,238.89,221.6875,237.5,254.25,262.75,280.2625,297.76,237.12,49700,1,0,98.37003226,93.06284878,95.7675271,90.35817045,168.12637,95.67200687,92.96732855,92.96732855,81.07068439,24.37312335,-18.07207018
42971747,42971767,42971784,42971728,42971820,42971725,42971772,42971776,,242.98,226.25,242.5,260.25,268.5,281,300.51,270.48,49400,1,0,99.5888596,92.99516006,96.25510221,89.7352179,168.2748365,96.21983603,92.95989388,92.95989388,80.35061162,29.72568221,-5.963598564
42971822,42971767,42971784,42971728,42971721,42971796,42971776,42971761,,239.7,224.75,240,254.75,261.75,274.5125,288.255,220.22,50000,1,0,98.63785726,93.15758708,95.87126752,90.44390664,168.357702,95.67321593,92.95953549,92.95953549,81.02272219,21.49925287,-44.0015018
42971763,42971744,42971779,42971738,42971761,42971787,42971776,42971747,,242.42,227,240.75,258,265.5375,283,298.03,250.08,49200,1,0,99.36692869,93.13604899,96.29922328,89.9728747,168.2959916,96.12158947,92.95841519,92.95841519,80.46744837,32.1490593,-26.91887617
42971747,42971828,42971779,42971750,42971723,42971744,42971776,42971772,,243.91,226.25,243,260,267.5375,283.5125,301.255,270.72,48500,1,0,99.78570432,93.05360584,96.44101039,89.66620129,168.3061867,96.34567767,92.95827312,92.95827312,80.18574409,33.78974421,-36.68649793
42971732,42971809,42971800,42971728,42971820,42971747,42971772,42971738,,241.34,225.25,241.5,258.8125,266.5375,282.0125,297.78,262.62,49300,1,0,99.12721195,93.11087233,96.13304613,90.08869852,168.2455443,95.98033781,92.958164,92.958164,80.64975371,28.46440932,-47.50408828
42971809,42971725,42971767,42971757,42971728,42971787,42971800,42971744,,239.38,221.5,239,255.5,263.5,276.5,294.76,273.92,50000,1,0,98.5489959,93.01998241,95.76037081,90.27959401,168.2057829,95.69682176,92.95643336,92.95643336,81.00522501,23.3190266,-46.07986212
42971822,42971787,42971767,42971757,42971772,42971744,42971738,42971725,,241.09,226,241.25,257.5625,265.75,279.0125,299.765,275.66,49800,1,0,99.01448939,92.94831916,95.95958195,89.93705636,168.1904107,95.96704127,92.95577848,92.95577848,80.66789865,27.35612288,-42.65038967
42971735,42971809,42971784,42971728,42971723,42971806,42971800,42971761,,237.91,221,236.25,253,261.5375,276.525,295.5025,216.3,49300,1,0,98.09541715,92.99645913,95.55642257,90.4364957,168.1141337,95.51489356,92.95493013,92.95493013,81.24070912,22.68583595,-56.15731478
42971735,42971763,42971757,42971800,42971728,42971796,42971779,42971761,,239.51,221.5,238.5,255.75,264.075,278.75,295.755,256.48,49900,1,0,98.59084028,93.05968745,95.82828747,90.29108743,168.1893766,95.7210346,92.95243458,92.95243458,80.96801248,22.33313879,-43.39052141
42971796,42971779,42971767,42971757,42971728,42971747,42971750,42971776,,242.35,224.5,240.75,258,267.5,282.5375,296.2675,280.54,49500,1,0,99.43320685,93.1683364,96.30667785,90.02999495,168.3241097,96.09009074,92.95174929,92.95174929,80.48830877,25.42794318,-34.99977887
42971735,42971744,42971776,42971750,42971820,42971813,42971728,42971772,,245,230.25,244.25,259.75,268.25,283.2625,294.26,274.88,48800,1,0,100.1587187,93.25109757,96.70972173,89.79247341,168.499274,96.4074192,92.94879503,92.94879503,80.06310557,35.6808207,-19.83190626
42971735,42971813,42971784,42971728,42971820,42971806,42971772,42971721,,240.06,225.75,239.75,254,262,277.7625,294.755,227.14,49500,1,0,98.66763716,93.05110338,95.88223487,90.2199719,168.2336161,95.7768309,92.94569942,92.94569942,80.87758306,26.39990573,-19.0402329
42971822,42971763,42971784,42971750,42971723,42971735,42971767,42971800,,242.72,227.25,241.75,257.3125,265,281.5,302.52,277.14,48800,1,0,99.3744651,92.93443015,96.18677326,89.68208704,168.2100008,96.196837,92.9444939,92.9444939,80.35281492,33.48939471,-33.21837187
42971822,42971767,42971784,42971728,42971723,42971763,42971776,42971772,,243.51,227.1875,242.5,259.5625,268,281.2625,301.275,289.68,48800,1,0,99.69440173,92.96485692,96.30576777,89.62394606,168.2760451,96.28536917,92.94445832,92.94445832,80.23381411,33.74409967,-34.62971449
42971763,42971767,42971757,42971800,42971820,42971813,42971738,42971721,,242.39,227.6875,243,258,265.25,280.25,296.01,276.66,49400,1,0,99.36525848,93.09334329,96.23662702,89.95005955,168.3265381,96.08767435,92.94439061,92.94439061,80.47446869,31.54164211,-32.69339204
42971732,42971813,42971784,42971738,42971728,42971747,42971776,42971806,,240.11,224.25,240.75,255.25,264.5,279.25,293.2825,222.12,49700,1,0,98.78191134,93.143257,95.96646123,90.32005277,168.2648617,95.76661732,92.94341309,92.94341309,80.8813001,26.50709719,-36.12285852
42971809,42971767,42971779,42971757,42971723,42971735,42971776,42971787,,242.22,223.9375,241,258.75,268.0375,283.75,310.01,302.76,48300,1,0,99.27299518,92.77160862,96.03886879,89.50434845,168.0262554,96.20507178,92.93781161,92.93781161,80.35045448,31.24240451,-49.44041371
42971806,42971779,42971757,42971728,42971721,42971813,42971776,42971772,,241.21,224.25,240.25,256.5,264.25,280.5,295.51,265.2,49600,1,0,99.03059883,93.11022809,96.09929002,90.12116616,168.2717511,95.92669533,92.9376334,92.9376334,80.6673371,27.50802147,-36.72095835
42971732,42971809,42971784,42971757,42971723,42971747,42971813,42971776,,241.25,224.25,240.25,257.0625,266.2875,283.7875,300.255,252.26,48700,1,0,99.06259856,93.07105387,96.11450023,90.02760751,168.1752951,95.97931535,92.93586899,92.93586899,80.60964915,29.01559679,-47.7063477
42971735,42971763,42971779,42971847,42971723,42971725,42971784,42971776,,238.86,221.75,237.75,254.5625,263.7875,279,296.0125,224.46,50000,1,0,98.40574935,93.0429362,95.73650391,90.34936849,168.1393566,95.62891635,92.93534864,92.93534864,81.05096944,21.98982002,-40.96367061
42971822,42971796,42971767,42971728,42971721,42971744,42971784,42971787,,238.98,224.9375,238.5,252.5625,261.75,276.2875,290.5,234.1,50000,1,0,98.42141162,93.12095995,95.77404575,90.46787415,168.2572591,95.58644079,92.93335499,92.93335499,81.08484036,21.34457527,-40.49891829
42971732,42971822,42971779,42971757,42971721,42971787,42971784,42971772,,241.45,225.125,242.125,256.8125,265.5375,281.5125,301.0025,268.14,49400,1,0,99.0780634,92.96678984,96.04559458,89.8879851,168.1661429,96.00855386,92.92974912,92.92974912,80.56047533,30.87003658,-40.39134383
42971787,42971725,42971828,42971750,42971820,42971744,42971757,42971723,,239.36,221.6875,237.5,255,263.5,278,292,221.1,49700,1,0,98.56282319,93.12640126,95.84526679,90.40753572,168.2426722,95.64725015,92.92838461,92.92838461,80.99946867,24.204567,-28.8552016
42971735,42971779,42971800,42971750,42971772,42971787,42971738,42971744,,243.44,227.6875,243,258.25,267.7875,283.0125,305.25,288.86,49100,1,0,99.6227808,92.8838791,96.26207222,89.50568597,168.179933,96.30617596,92.92798284,92.92798284,80.18274981,34.83737369,-39.4834131
42971735,42971809,42971784,42971750,42971721,42971828,42971800,42971738,,237.66,223.5,238.5,253.5,262.75,275,294.2575,198.86,50000,1,0,98.0769898,92.95645242,95.48089605,90.43200879,168.1082177,95.45143153,92.9269879,92.9269879,81.25790616,23.10897688,-41.56176746
42971844,42971744,42971800,42971750,42971820,42971747,42971741,42971721,,238.47,222.4375,236.75,253,261.25,278.25,291.025,204.68,50000,1,0,98.26552135,93.16285016,95.75816775,90.56753257,168.215806,95.52189393,92.92657634,92.92657634,81.1554536,19.4066716,-1.527310628
42971735,42971828,42971813,42971750,42971721,42971787,42971772,42971761,,239.5,226,238.625,254.25,263,277.0125,293.2525,213.24,49700,1,0,98.5678455,93.05337743,95.803668,90.30308686,168.2229173,95.6768069,92.92651633,92.92651633,80.96078846,26.67481677,-40.06862342
42971806,42971725,42971800,42971750,42971761,42971744,42971772,42971747,,239.29,223.5,237.625,253.5,263.5375,278.0125,299.5075,220.2,49900,1,0,98.46846287,92.89368225,95.68128026,90.10608424,168.0836597,95.71384718,92.92624917,92.92624917,80.9312942,23.73126868,-29.45329845
42971822,42971767,42971757,42971728,42971761,42971725,42971772,42971800,,241.32,225.25,241,256.75,265.5,281,294.0175,281.66,49900,1,0,99.1134811,93.16007697,96.15213623,90.16801771,168.2996169,95.91710389,92.92504463,92.92504463,80.64751844,26.90848377,-36.72095835
42971735,42971779,42971776,42971750,42971723,42971806,42971800,42971761,,241.7,223.75,240.625,257,265.75,281.0125,303.005,249.44,48800,1,0,99.12712802,92.88286679,96.01620564,89.74952794,168.1340303,96.05729463,92.92395578,92.92395578,80.49052843,29.67576236,-34.35433805
42971844,42971828,42971776,42971757,42971772,42971735,42971741,42971721,,237.42,221,237,252.5,262.25,277.5,292.5,214.46,50000,1,0,98.01375524,93.08628347,95.56419329,90.60837365,168.1274079,95.3980763,92.92016648,92.92016648,81.30685323,17.64331278,-51.20893717
42971763,42971809,42971800,42971728,42971721,42971779,42971776,42971772,,240.96,224.25,241.625,257.5,265.75,281.75,298.25,272.26,49700,1,0,98.98458128,93.04905829,96.04020803,90.05790855,168.1906198,95.91063155,92.9194818,92.9194818,80.65671715,27.51533332,-30.46880662
42971763,42971725,42971779,42971800,42971772,42971732,42971776,42971761,,241.22,222.5,241.25,258.5,267.7875,283.5125,302.77,259.08,50000,1,0,99.07513968,92.9658861,96.0375128,89.8942594,168.1096998,95.98879474,92.91716804,92.91716804,80.5639222,27.63329083,-14.09184784
42971747,42971767,42971784,42971728,42971820,42971813,42971800,42971721,,242.81,228.75,243,257.25,265.25,277.025,295.5075,272.18,49100,1,0,99.4690448,92.97496506,96.1760693,89.77386082,168.3401825,96.11817886,92.91707462,92.91707462,80.3731715,32.46052588,-31.29493594
42971763,42971787,42971767,42971750,42971761,42971744,42971779,42971747,,242.87,227.1875,242.375,257.25,264.7875,279.75,297.25,266.2,49100,1,0,99.4499271,93.00979177,96.23698542,89.78259811,168.3064731,96.14270128,92.91550763,92.91550763,80.34320643,33.21530747,-39.63833153
42971809,42971763,42971784,42971750,42971723,42971779,42971728,42971772,,240.33,223.5,240.375,256.25,265.25,281.5125,295.76,247.06,49700,1,0,98.82956005,93.11323517,95.99957429,90.22689606,168.2063129,95.80122835,92.91488924,92.91488924,80.78117623,27.09215139,-32.29755461
42971732,42971744,42971784,42971750,42971723,42971787,42971800,42971806,,240.41,222.5,240,255.5,264.25,282.2625,299.765,236.48,49100,1,0,98.77405252,93.01445059,95.95223629,90.0766649,168.1280455,95.85234631,92.91456062,92.91456062,80.72632281,27.98451797,-28.31733227
