PG,SG,SF,PF,C,G,F,UTIL,,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Salary,Sim Optimals,Actual,Large Slate | 100-1k,Large Slate | 10k-50k,Large Slate | 1k-10k,Large Slate | 50k+,Single Game,Small Slate | 100-1k,Small Slate | 10k-50k,Small Slate | 1k-10k,Small Slate | 50k+,geomean1,Saber Score
42971732,42971767,42971784,42971772,42971721,42971806,42971776,42971787,,243.71,228.5,243.875,261.3125,268.0375,282,297.2525,257.45,49600,1,0,100.0828706,93.85651583,96.93628815,90.7767435,168.8598867,96.83874063,93.7589683,93.7589683,81.30176707,28.54157565,-17.02210456
42971735,42971779,42971813,42971728,42971820,42971747,42971776,42971725,,243.48,227.6875,244.25,259.5,269.5,282.5125,297.75,255.36,50000,1,0,100.0697176,93.85731794,96.91297015,90.80166573,168.8373277,96.81391972,93.75826752,93.75826752,81.3340363,28.06969716,-11.41539291
42971747,42971767,42971800,42971728,42971761,42971787,42971750,42971772,,245.21,228.25,244.75,259.5,267.75,284.25,300.2625,277.06,49400,1,0,100.4257886,93.83551955,97.13947106,90.53156805,168.8732621,97.06095236,93.75700086,93.75700086,81.01790371,33.62441876,-17.35771298
42971763,42971779,42971784,42971757,42971723,42971828,42971738,42971744,,242.16,224.6875,240.375,258.75,267.25,282.0125,303.015,247.24,49500,1,0,99.59711467,93.67522324,96.6167621,90.73368439,168.6592286,96.69761663,93.75607778,93.75607778,81.49675063,28.91026349,-30.6366086
42971806,42971779,42971757,42971750,42971728,42971747,42971776,42971761,,242.59,224.75,241,259,267.25,281.5125,301.545,247.78,49600,1,0,99.72249192,93.70391821,96.68553443,90.72230199,168.7114376,96.73730118,93.75568496,93.75568496,81.43973498,27.98499102,-19.60387081
42971822,42971813,42971757,42971800,42971721,42971732,42971776,42971761,,243.36,227,244.375,259.5625,267.5375,284.75,300.755,251.9,49500,1,0,99.93810282,93.83499829,96.90735286,90.76264371,168.7669843,96.8275893,93.75523472,93.75523472,81.31891847,30.70735776,-25.04278123
42971844,42971809,42971757,42971728,42971761,42971735,42971776,42971738,,239.57,223.75,239,256.25,267.0375,283.75,295.505,212.33,49900,1,0,99.00066341,93.95878293,96.49275449,91.42481136,168.6771029,96.28313411,93.74916254,93.74916254,81.99706024,20.54455936,-42.0522958
42971732,42971822,42971757,42971772,42971820,42971787,42971738,42971723,,244.09,228.5,244.5,260.75,269,285.25,302.7525,264.76,49100,1,0,100.1537872,93.7831252,96.97190934,90.59434105,168.7588356,96.93760233,93.74881818,93.74881818,81.16798355,32.36516599,-18.25275868
42971787,42971725,42971767,42971757,42971820,42971744,42971772,42971738,,244.16,226.25,244.25,261,269.5375,283.75,298.265,264.65,49900,1,0,100.2366735,93.87185251,97.02351148,90.72019354,168.8546335,96.89953623,93.74787726,93.74787726,81.20147435,28.77529931,-6.621926278
42971844,42971822,42971767,42971750,42971723,42971744,42971728,42971776,,243.48,227.1875,242.5,258.8125,267.0375,280.7625,297.0025,261.87,49200,1,0,99.98735249,93.81113268,96.86289782,90.75936753,168.8451018,96.7984983,93.74673315,93.74673315,81.32638899,26.61028429,-24.55225587
42971763,42971767,42971828,42971738,42971820,42971744,42971779,42971721,,243.3,228,242.25,257,267,280.5,293.2525,251.62,49800,1,0,99.97856804,93.91856293,96.90853898,90.92858689,168.913272,96.73645076,93.74647471,93.74647471,81.39484566,29.05332921,-18.48079115
42971747,42971744,42971757,42971750,42971820,42971725,42971800,42971772,,244.34,228,243.25,259.75,269,284.0125,305.005,272.15,49600,1,0,100.1931056,93.66778553,96.91344585,90.42212522,168.7220389,96.98994152,93.74428121,93.74428121,81.09695096,30.06599829,-18.11072826
42971732,42971763,42971813,42971728,42971761,42971744,42971800,42971787,,242.53,226.75,244.125,259.75,268.5,281.5125,296.25,241.93,49900,1,0,99.80127349,93.85508777,96.77861858,90.93155697,168.8091391,96.666077,93.7425462,93.7425462,81.48699031,29.57719557,-16.31643474
42971809,42971767,42971784,42971757,42971820,42971763,42971738,42971721,,241.73,225.25,242.375,256.5,265.75,281.2625,296.255,233.54,49900,1,0,99.49950315,93.84612478,96.66728114,91.02496842,168.7676299,96.5631585,93.74200214,93.74200214,81.61960294,26.32743506,-12.15552315
42971747,42971767,42971813,42971800,42971820,42971725,42971772,42971721,,243.47,227.5,243.375,258.25,266.5,282.75,304.0075,260.6,49900,1,0,99.89106644,93.65214698,96.77752378,90.52677018,168.6948003,96.86479827,93.73942148,93.73942148,81.24585044,28.3870663,-19.93947774
42971763,42971779,42971784,42971757,42971721,42971787,42971776,42971761,,242.88,225.5,240.625,257.75,268.75,282.525,300.01,245.35,49800,1,0,99.85895193,93.76597699,96.77525827,90.7566957,168.745376,96.74592437,93.73664308,93.73664308,81.38186947,29.94819753,-25.96359849
42971732,42971744,42971784,42971800,42971761,42971747,42971772,42971776,,246.81,229.75,247.625,263.75,274,287.5,300.005,296.23,48800,1,0,101.0509471,93.93039143,97.44374372,90.41703915,168.9469766,97.24980544,93.73645315,93.73645315,80.72639072,36.38501805,-9.504842013
42971735,42971744,42971767,42971728,42971820,42971787,42971813,42971747,,245.85,231.5,246.75,261.5,269,283,293.52,285.52,48900,1,0,100.695877,93.98060131,97.30450528,90.65669734,169.0303636,97.05808001,93.73417604,93.73417604,80.95050063,34.62372052,7.125920057
42971735,42971779,42971800,42971738,42971772,42971763,42971776,42971744,,246.13,228.75,246,264.3125,273,290.2625,309.5,297.16,49100,1,0,100.741195,93.72082701,97.24725598,90.19439805,168.7115039,97.2566408,93.73021183,93.73021183,80.73323764,36.36950657,-17.95580983
42971822,42971787,42971779,42971728,42971772,42971735,42971757,42971738,,243.82,228,244.5,261.25,269.2875,285.2625,299.265,259.15,49700,1,0,100.1241495,93.87219529,96.9967971,90.74759348,168.8040882,96.85385683,93.72925502,93.72925502,81.22299173,31.56434464,-24.24242049
42971735,42971725,42971767,42971757,42971820,42971787,42971776,42971761,,243.57,227.25,243.75,259.75,268.0375,285,302.2525,262.68,49500,1,0,99.98510369,93.77011846,96.89378871,90.64644821,168.7289956,96.85223006,93.72855981,93.72855981,81.23284754,28.5303211,-14.31988031
42971822,42971744,42971767,42971728,42971820,42971747,42971738,42971772,,245.79,229.75,245.375,260.75,269.825,284.5125,300.255,287.49,49000,1,0,100.6374323,93.81474643,97.20290508,90.42658778,168.8833849,97.11547669,93.72731803,93.72731803,80.88169661,34.82447688,7.913392782
42971763,42971779,42971767,42971772,42971721,42971747,42971800,42971787,,245.47,229.9375,244.75,259,269,283.7625,299.0075,279.31,49500,1,0,100.539076,93.82783423,97.1623235,90.49334497,168.8922204,97.06097546,93.72648619,93.72648619,80.94684706,33.80776777,-13.1623432
42971732,42971828,42971779,42971757,42971721,42971787,42971776,42971772,,243.57,226.75,243.375,259.8125,268.2875,283.0125,299.01,256.02,49600,1,0,100.0266005,93.802642,96.89357205,90.71171194,168.794476,96.81709293,93.72616288,93.72616288,81.2631908,29.74793198,-29.418841
42971822,42971767,42971784,42971757,42971728,42971813,42971776,42971721,,243.54,226.75,242.625,258.75,265.7875,281,303,259.18,49500,1,0,99.88980623,93.6115196,96.74013486,90.48290433,168.7098709,96.85399224,93.72537697,93.72537697,81.22587403,31.24972658,-25.53330362
42971763,42971767,42971784,42971757,42971721,42971779,42971813,42971761,,242.98,225.75,242.25,257.75,267.575,282.5,301.0025,250.82,49800,1,0,99.82874973,93.72105596,96.7578614,90.68425052,168.72111,96.76015199,93.72334655,93.72334655,81.337201,30.45186903,-3.704554215
42971732,42971725,42971800,42971750,42971820,42971744,42971772,42971776,,245.05,228.75,245.75,262,270.5375,286.0125,301.0075,275.58,49800,1,0,100.4620595,93.83281387,97.13656565,90.52906209,168.8244099,97.02290529,93.71915351,93.71915351,80.98641254,30.35134276,8.081196249
42971735,42971763,42971767,42971757,42971820,42971747,42971750,42971800,,246.18,231.5,245.125,260,269,290.0125,302.5075,294.86,48800,1,0,100.6822766,93.91764561,97.38212675,90.45316446,168.8507907,97.18279217,93.71831103,93.71831103,80.78136076,36.22961739,-24.84051883
42971747,42971779,42971784,42971750,42971820,42971725,42971776,42971723,,244.02,228.25,242.75,258.5,266.75,281.55,297.7525,261.77,49800,1,0,100.098414,93.78499792,96.92341169,90.64658415,168.8380287,96.85625439,93.71784062,93.71784062,81.19006981,28.93848101,-8.98854509
42971732,42971725,42971757,42971800,42971820,42971747,42971772,42971776,,245.13,227.75,245.875,262.3125,272.5,286,301.7825,276.61,49500,1,0,100.5424922,93.80591699,97.12875742,90.48307656,168.8108584,97.03955915,93.71671871,93.71671871,80.96181087,30.5419818,-18.64859462
42971747,42971779,42971776,42971772,42971820,42971787,42971738,42971721,,245.35,229,244.125,260.0625,269.5,282.75,299.5075,275.27,49400,1,0,100.5170453,93.76808113,97.09594086,90.44022139,168.8685408,97.04357656,93.71571682,93.71571682,80.94732455,33.55715003,-15.05132318
42971763,42971744,42971776,42971750,42971723,42971732,42971847,42971818,,240.16,224,240.75,256.25,265.5,281.5125,297.27,225.59,49600,1,0,99.0686325,93.79624978,96.43541849,91.15708108,168.6483239,96.35452838,93.71535967,93.71535967,81.8353583,19.4643141,-30.30100167
42971735,42971767,42971757,42971772,42971820,42971763,42971776,42971747,,247.39,231,246.5,263.25,271.25,289,308.2525,314.13,48300,1,0,101.0109404,93.70257827,97.38278629,90.02237026,168.7918022,97.39519222,93.71498421,93.71498421,80.51574891,38.57570458,-15.69676399
42971809,42971744,42971779,42971738,42971772,42971787,42971776,42971721,,243.05,225.75,241.125,258.25,267.0375,284.025,298.25,251.39,49800,1,0,99.85317777,93.84736007,96.86784532,90.82687482,168.7752979,96.73431445,93.7138292,93.7138292,81.3413104,28.06953502,-24.8878628
42971822,42971767,42971813,42971728,42971761,42971732,42971776,42971744,,245.05,230.5,245,261.25,270,283,293.5025,272.69,49300,1,0,100.5184272,93.95881811,97.18737563,90.73026059,168.9747985,96.94040732,93.7118498,93.7118498,81.05430309,32.79433024,-29.15634811
42971763,42971779,42971784,42971728,42971772,42971813,42971776,42971721,,243.46,226.9375,242.625,259.25,268.7875,284.75,302.75,254.57,50000,1,0,99.97205165,93.72854064,96.84920704,90.60787424,168.7011429,96.83135001,93.71068361,93.71068361,81.22220775,30.94809748,-12.82673627
42971735,42971744,42971813,42971750,42971772,42971747,42971741,42971800,,243.66,228.1875,244.5,260.25,267.75,284.275,299.5075,264.99,49800,1,0,100.0200897,93.81206163,96.92530585,90.69881741,168.7775517,96.82253249,93.70928827,93.70928827,81.22053903,27.3328202,-25.04278123
42971732,42971828,42971779,42971772,42971721,42971735,42971800,42971806,,241.07,224.25,241,257.8125,267.0375,280.5,303.7525,236.71,49700,1,0,99.28644595,93.55436689,96.37972317,90.72901061,168.5560672,96.53345882,93.70810254,93.70810254,81.60689879,25.51913838,-23.47652018
42971732,42971822,42971757,42971772,42971723,42971787,42971779,42971761,,243.76,227.25,244.875,259.75,269.5,286.0375,304.52,264.26,49100,1,0,100.0544965,93.7126981,96.89130931,90.53408688,168.6776,96.88581841,93.70720719,93.70720719,81.14924317,32.2489648,-34.64259803
42971732,42971822,42971784,42971772,42971721,42971744,42971779,42971800,,244.91,227.5,245,261.25,270.2875,284.775,299.01,271.68,49500,1,0,100.4338501,93.84128756,97.11062323,90.57195189,168.850147,96.97588446,93.70654879,93.70654879,81.01361083,33.18319082,-14.34565187
42971735,42971779,42971813,42971757,42971723,42971787,42971772,42971761,,244.56,227.25,244.75,261.25,271,288.5,301.7525,272.95,49000,1,0,100.3404698,93.87875304,97.13175287,90.62575321,168.7750808,96.95898587,93.70598604,93.70598604,81.04285116,33.29999814,-23.11934233
42971763,42971767,42971776,42971738,42971761,42971779,42971800,42971732,,244.96,227.75,244.5,262.25,273,287,305.0075,278.32,49500,1,0,100.4784481,93.72512511,97.06411045,90.38613978,168.7262388,97.04193153,93.7029462,93.7029462,80.93843468,33.80768015,-0.167511858
42971822,42971767,42971779,42971728,42971723,42971744,42971741,42971813,,242.54,226.5,242.75,258.25,265.25,280.0125,294.51,247.69,50000,1,0,99.69472005,93.81965535,96.73975199,90.8995587,168.8190856,96.62279943,93.70270278,93.70270278,81.45019627,25.30774019,-24.22953546
42971822,42971779,42971776,42971750,42971723,42971725,42971772,42971761,,242.51,224.25,242.625,258,268.25,283.5,305.7525,250.54,50000,1,0,99.67569808,93.58571943,96.61837351,90.55306535,168.5847361,96.73500549,93.70235141,93.70235141,81.3384418,27.41064145,-15.93348384
42971822,42971809,42971784,42971728,42971721,42971767,42971757,42971776,,241.96,225.5,241.625,257.25,264.5,280.5,300.0075,241.4,49600,1,0,99.4625824,93.66450856,96.56730181,90.7617153,168.6751553,96.60482694,93.70203369,93.70203369,81.48914771,26.92022951,-28.43779027
42971763,42971822,42971767,42971757,42971728,42971813,42971738,42971744,,243.09,225.5,243.75,259.25,267.825,281.7875,300.0375,255.87,49700,1,0,99.86805312,93.70449346,96.75307768,90.65590924,168.7314129,96.74897527,93.70039105,93.70039105,81.29823417,30.84346034,-20.52468956
42971763,42971767,42971779,42971757,42971721,42971787,42971750,42971813,,243.1,227,242.5,259,266.75,283.275,300.2525,252.98,50000,1,0,99.8305272,93.74634937,96.79865404,90.69404469,168.7270502,96.75205377,93.6997491,93.6997491,81.29348698,30.70673006,22.59494513
42971809,42971779,42971813,42971728,42971721,42971747,42971772,42971776,,242.9,226.25,242.375,259,267.5,280.75,297.26,248.48,49800,1,0,99.83641571,93.75565286,96.7513831,90.75992263,168.7786346,96.69538721,93.69965697,93.69965697,81.35766486,27.86716291,-14.53502774
42971735,42971822,42971779,42971728,42971772,42971732,42971813,42971761,,243.31,227.5,244,260.5,271.2875,285,301.5025,257.14,49600,1,0,100.0302649,93.76418073,96.85648278,90.67187868,168.7116982,96.79165099,93.69934894,93.69934894,81.24500911,31.32558689,-23.21402878
42971763,42971767,42971779,42971772,42971820,42971732,42971813,42971721,,245.1,228.5,244.5,261,270.75,285.0125,298.51,273.92,49600,1,0,100.5011921,93.85634946,97.14765064,90.56504828,168.8647023,96.98954586,93.69824468,93.69824468,80.97603042,33.24207886,-5.559077486
42971735,42971787,42971776,42971728,42971820,42971813,42971800,42971721,,243.88,229.25,243.875,259.25,268.0375,284.2625,299.7925,260.06,49400,1,0,100.0793619,93.78995242,96.93864571,90.64125913,168.7743746,96.84512933,93.69643604,93.69643604,81.16377261,31.66287767,-16.80695862
42971809,42971779,42971828,42971738,42971728,42971744,42971776,42971723,,241.32,225.9375,240.25,258,266.2875,281.0125,297.51,236.48,49600,1,0,99.38413211,93.75078613,96.54838109,90.95319116,168.6885455,96.49146595,93.69387098,93.69387098,81.61080909,25.4239963,-34.35433805
42971732,42971787,42971784,42971757,42971820,42971747,42971750,42971744,,244.44,228.6875,243.25,260.25,269.0375,283.525,302.7525,274.04,49000,1,0,100.2264317,93.67075333,96.92287886,90.41862779,168.7398907,96.94559192,93.69346639,93.69346639,81.03582314,33.78984551,-21.87580168
42971735,42971779,42971776,42971728,42971820,42971787,42971738,42971761,,243.55,227.25,243.5,259.5,269.075,283.25,304.515,261.13,49400,1,0,99.981162,93.60681879,96.76307492,90.45056266,168.6576674,96.84957001,93.69331388,93.69331388,81.16578529,31.8551208,-29.46618199
42971732,42971787,42971813,42971757,42971820,42971735,42971800,42971723,,244.38,227,244.25,263,274,290.25,305.275,275.03,48700,1,0,100.3583975,93.81366624,97.08455713,90.54277536,168.6838906,96.96324983,93.69235894,93.69235894,81.018259,33.84236826,2.797204442
42971763,42971767,42971757,42971750,42971721,42971806,42971813,42971772,,242.35,226.4375,241.75,257.5625,266.5375,280,296.5075,243,50000,1,0,99.66678848,93.74637419,96.66639087,90.8263575,168.7607593,96.61183561,93.69181893,93.69181893,81.44670316,27.10457773,-23.53675067
42971732,42971763,42971800,42971750,42971820,42971806,42971776,42971721,,242.03,226.75,242,258.25,265.7875,279.525,301.02,240.32,49800,1,0,99.51122717,93.58905622,96.51523549,90.66287695,168.6499309,96.6164081,93.69022883,93.69022883,81.45126337,27.18880991,-21.86291665
42971732,42971787,42971784,42971757,42971820,42971813,42971750,42971721,,242.34,225.25,241.875,258.5,268.25,285,300.2575,241.81,49800,1,0,99.68486229,93.7936193,96.75169689,90.83554172,168.6815592,96.64823169,93.69015411,93.69015411,81.40736222,29.87530473,-2.090949751
42971763,42971744,42971767,42971847,42971723,42971732,42971779,42971787,,242.94,225.75,243,260.5,270.0375,284,296.5025,257.42,49400,1,0,99.93975811,93.87568946,96.87234759,90.87903133,168.7890917,96.68541669,93.68875857,93.68875857,81.34429945,27.3228104,-26.71661377
42971735,42971787,42971784,42971750,42971820,42971747,42971757,42971738,,243.96,229.75,243.25,259.5,269.0375,281.8,299.25,264.38,49300,1,0,100.1379431,93.71765459,96.87357517,90.56173402,168.7845458,96.84462278,93.68870221,93.68870221,81.14573327,32.54568771,-22.78373688
42971806,42971779,42971757,42971728,42971820,42971744,42971776,42971723,,244.64,227.75,243.75,260.3125,268.5,284.5,295.5,269.81,48900,1,0,100.3318718,93.921871,97.12668543,90.71705657,168.8960774,96.89211856,93.68730413,93.68730413,81.06927641,30.37393727,-21.49285227
42971732,42971767,42971757,42971750,42971820,42971744,42971813,42971761,,245.09,228.375,244,260.75,270.2875,286.2625,301.5025,281.15,49000,1,0,100.4477426,93.79361428,97.11831756,90.468911,168.7948198,97.01175368,93.6870504,93.6870504,80.93181882,34.34192016,-23.81212711
42971806,42971813,42971757,42971750,42971728,42971744,42971738,42971776,,242.2,225.75,241.25,258.8125,266,280.75,297.2575,242.18,49900,1,0,99.60002515,93.74278883,96.65302551,90.83255216,168.7341459,96.59695204,93.68671537,93.68671537,81.45715129,27.27123747,-24.5049119
42971732,42971813,42971784,42971757,42971820,42971747,42971772,42971723,,245.54,229.1875,246.25,262,271,285.025,300.7575,283.43,48700,1,0,100.5956335,93.77521231,97.15013107,90.40029355,168.832909,97.06135493,93.68643616,93.68643616,80.86367409,34.96550216,-25.65376461
42971763,42971767,42971800,42971728,42971820,42971813,42971738,42971723,,243.87,227.5,243.5,258.5625,268.25,283.75,302.5125,264.99,49400,1,0,100.0526216,93.67815712,96.857186,90.49912824,168.7106251,96.86501426,93.68598538,93.68598538,81.12337114,32.19591679,-11.84568778
42971732,42971763,42971776,42971757,42971820,42971813,42971800,42971721,,244.11,228.4375,244.25,261,269.075,282.5,301.7525,262.96,49400,1,0,100.1502751,93.65841527,96.86103406,90.45579649,168.7373227,96.88659778,93.68397899,93.68397899,81.08854017,32.18938145,-21.17013186
42971735,42971787,42971767,42971800,42971761,42971732,42971813,42971747,,244.54,229.25,245.75,261.8125,272.25,286.25,301.51,277.37,49000,1,0,100.3735848,93.78776656,97.04373869,90.53179443,168.7629798,96.93782073,93.6818486,93.6818486,81.01651097,33.67040316,-18.26564372
42971763,42971822,42971757,42971738,42971723,42971747,42971813,42971772,,243.31,226.75,243.75,260,268.0375,284.2625,302.505,259.74,49300,1,0,99.89947426,93.68893667,96.79819403,90.57967932,168.6777876,96.78884881,93.67959146,93.67959146,81.20829632,31.58467268,-37.86981106
42971763,42971787,42971767,42971847,42971761,42971732,42971738,42971744,,240.93,225.75,241,256.5,264.0375,280.75,297.5025,233.41,49900,1,0,99.20026191,93.72705287,96.47964543,90.9744603,168.6584995,96.43117452,93.67858196,93.67858196,81.65552881,24.86286344,-24.9094367
42971747,42971725,42971767,42971800,42971761,42971744,42971772,42971787,,244.02,226.5,244,259.75,269.5,283.775,298.7525,268.03,49700,1,0,100.1706027,93.78614497,96.94869227,90.62359767,168.7897617,96.83901818,93.67647088,93.67647088,81.12456654,29.04361093,-19.93947774
42971732,42971767,42971757,42971750,42971761,42971822,42971738,42971806,,241.09,224.75,240.75,257.5,266,280.5,301.5025,235.09,49800,1,0,99.26795167,93.59251217,96.40771854,90.77730579,168.5825235,96.49163479,93.67642841,93.67642841,81.584605,26.43734718,-32.0350647
42971732,42971779,42971813,42971728,42971772,42971735,42971776,42971787,,244.83,228.625,246.75,262.75,272.5,291,303.7725,277.24,49400,1,0,100.4311273,93.86796495,97.18673678,90.54919312,168.7266489,96.99401429,93.67524246,93.67524246,80.93594657,33.78123308,-4.207964242
42971822,42971763,42971813,42971772,42971820,42971732,42971738,42971721,,242.11,226,242.25,258.5,267.5,283.0125,300.01,239.06,50000,1,0,99.5967585,93.71941797,96.65083065,90.78800528,168.6640899,96.60538238,93.67396969,93.67396969,81.4266926,29.21484314,-5.916254595
42971822,42971763,42971767,42971800,42971721,42971735,42971813,42971761,,242.97,228.4375,242.5,258.75,267.7875,281.025,296.75,251.64,49600,1,0,99.86049925,93.75291455,96.76156577,90.74426333,168.7743402,96.68065399,93.67200277,93.67200277,81.31439622,30.29051781,-31.51007891
42971732,42971725,42971767,42971772,42971820,42971744,42971813,42971761,,243.65,228.5,243.5,259.5625,267.75,284.25,299.01,262.64,49800,1,0,100.0101269,93.78904248,96.90840169,90.66968326,168.7622435,96.79101686,93.67165765,93.67165765,81.17717819,28.55763834,-26.88441575
42971747,42971787,42971776,42971757,42971820,42971725,42971738,42971761,,241.92,224.25,241,257.75,268,284.25,299.005,238.47,50000,1,0,99.57468065,93.78776643,96.68566225,90.88987062,168.6726373,96.56812226,93.67022645,93.67022645,81.46377701,26.29541717,-22.99888283
42971735,42971779,42971800,42971728,42971820,42971732,42971776,42971772,,246.76,229.9375,247.75,264,273.0375,289.0125,305.005,299.27,48900,1,0,100.9301469,93.75760301,97.33880376,90.17640226,168.7958886,97.25002384,93.66882309,93.66882309,80.59283609,36.99954686,-9.767333418
42971747,42971767,42971813,42971757,42971728,42971744,42971776,42971787,,245.86,230.5,245.75,260.75,269.325,284.5375,298.2675,289.36,48900,1,0,100.6380765,93.81617576,97.21311158,90.41923993,168.8873781,97.063183,93.66624718,93.66624718,80.80915513,35.03263198,-13.90247345
42971747,42971779,42971800,42971750,42971820,42971725,42971772,42971723,,244.11,227.4375,243.25,259.5,268.0375,284.75,303.2575,268.88,49700,1,0,100.0922521,93.66773958,96.8920416,90.44343756,168.6939563,96.88993272,93.6656307,93.6656307,81.04850864,29.77129216,-3.442062438
42971763,42971822,42971757,42971800,42971721,42971747,42971813,42971744,,243.56,228.75,243.75,259.5,265.7875,278.5125,293.0025,254.71,49500,1,0,99.97781642,93.77793443,96.82623507,90.7296338,168.8766566,96.71208619,93.66378555,93.66378555,81.24382768,30.98362809,-38.19252849
42971787,42971828,42971767,42971738,42971761,42971747,42971813,42971721,,240.65,226.1875,240,253.75,260.575,275.5,296.755,227.23,49900,1,0,99.00926729,93.55984076,96.27441161,90.84526991,168.6483526,96.37628452,93.66171367,93.66171367,81.68745603,26.3800562,-27.71923542
42971787,42971767,42971784,42971738,42971761,42971813,42971772,42971721,,242.76,226,241.5,257.3125,266.5375,282.775,299.5,248.35,49900,1,0,99.73095635,93.71508765,96.72869552,90.70147979,168.6997842,96.6752721,93.66166424,93.66166424,81.30718139,29.9727523,-8.343103528
42971735,42971809,42971800,42971738,42971721,42971779,42971776,42971787,,242.06,226.6875,242,258.3125,267.2875,285.25,300.28,243.31,49800,1,0,99.56949077,93.77238268,96.7043811,90.84038425,168.6475273,96.59335032,93.6613519,93.6613519,81.41541296,27.37769888,-22.34055549
42971747,42971767,42971776,42971738,42971820,42971744,42971772,42971761,,246.96,229.75,245.75,263,271.7875,287.2625,305.0125,307.02,48500,1,0,100.9349336,93.69155388,97.30114073,90.08196702,168.8006809,97.27044,93.66085314,93.66085314,80.54878447,37.45754885,-6.492781639
42971747,42971767,42971784,42971757,42971820,42971813,42971741,42971721,,242.01,226.25,241.375,256.25,264,280.775,298.29,242.72,49900,1,0,99.46176735,93.68521516,96.59054923,90.77988109,168.6854648,96.56568874,93.66035466,93.66035466,81.44300397,25.04375727,-17.97738224
42971735,42971822,42971767,42971750,42971728,42971806,42971776,42971747,,243.75,229.25,244,258.75,266.7875,280.2625,294.2525,263.98,49300,1,0,100.0474293,93.793325,96.88014688,90.70650311,168.8581004,96.7469401,93.66011821,93.66011821,81.1943283,29.28134379,-40.71406722
42971787,42971779,42971767,42971728,42971723,42971744,42971776,42971818,,243.55,227.9375,243.125,258.375,267.2875,281,299.505,266.33,49000,1,0,99.95906055,93.65396879,96.76971691,90.53822066,168.7386834,96.77512149,93.65937336,93.65937336,81.17235277,25.62570226,-17.237252
42971735,42971787,42971767,42971750,42971761,42971747,42971784,42971776,,245.54,230.1875,244.75,260.0625,269.75,282.5125,297,284.78,49000,1,0,100.5815471,93.78125046,97.12647284,90.43602807,168.8923018,97.00414928,93.6589269,93.6589269,80.8658612,34.53761983,-18.58836561
42971735,42971828,42971767,42971750,42971721,42971763,42971813,42971787,,241,226.25,240.625,255.125,265.25,281,297.265,233.31,50000,1,0,99.25615494,93.72171874,96.4878221,90.95561538,168.6530255,96.42371758,93.65761422,93.65761422,81.61835684,26.99795843,-18.17964464
42971822,42971763,42971757,42971738,42971820,42971735,42971767,42971744,,245.21,229.25,245.75,262.25,269,285,295.7625,280.49,49000,1,0,100.4817121,93.89673289,97.18854374,90.60492205,168.8975434,96.9455949,93.65378406,93.65378406,80.92682758,33.94296679,-29.418841
42971735,42971787,42971757,42971800,42971820,42971747,42971813,42971721,,244.16,229.5,243.75,260.25,269.5375,281.7625,296.77,264.73,49100,1,0,100.2206315,93.75802932,96.92573034,90.5903283,168.8225494,96.82106103,93.65336001,93.65336001,81.09091506,32.42032892,-19.77167428
42971822,42971779,42971828,42971800,42971723,42971767,42971738,42971721,,242.59,226,241.125,256.5625,265.325,281.7875,297.015,248.82,49600,1,0,99.66776329,93.75109917,96.72001846,90.78217989,168.7368315,96.62212532,93.65320604,93.65320604,81.349953,28.75856924,-17.93003827
42971787,42971767,42971779,42971750,42971723,42971747,42971800,42971761,,245.23,228.75,243.25,258.75,267.75,286.525,300.77,283.27,49000,1,0,100.3909026,93.79067082,97.13720389,90.44413774,168.7942554,96.99923295,93.65269987,93.65269987,80.8702516,34.58397841,-21.78111374
42971806,42971744,42971741,42971728,42971723,42971787,42971776,42971800,,240.73,225.75,240.75,255.8125,264.25,276.775,294.515,226.9,50000,1,0,99.17786982,93.66006452,96.36553662,90.95459241,168.6911759,96.35575516,93.65028306,93.65028306,81.68204594,21.65410467,-34.72440243
42971822,42971767,42971757,42971800,42971772,42971779,42971738,42971721,,245.09,227.75,243.5,260.5625,269.25,285.275,301.75,277.11,49500,1,0,100.396408,93.71598772,97.05568588,90.37628956,168.7648301,96.98944406,93.64974591,93.64974591,80.87951945,33.60542015,-21.39816433
42971732,42971822,42971767,42971757,42971721,42971787,42971776,42971806,,242.36,226,243,259.3125,267.25,279.025,296.255,245.35,49500,1,0,99.68278661,93.67957561,96.61239816,90.74675305,168.7382258,96.58223636,93.6494138,93.6494138,81.39110738,27.24404953,-23.64432365
42971732,42971828,42971757,42971800,42971772,42971735,42971776,42971747,,244.95,228.5,245.5,262.3125,272.5,287.75,308,288.11,48600,1,0,100.4090335,93.60190759,96.98894662,90.21486857,168.6270532,97.03483616,93.64779714,93.64779714,80.8356167,33.70232213,-21.76822871
42971732,42971822,42971779,42971738,42971728,42971735,42971800,42971806,,240.88,224.9375,241.75,258,268,284.275,303.5175,234.23,49900,1,0,99.25302195,93.6239553,96.44334052,90.80457009,168.5095231,96.46500085,93.64561563,93.64561563,81.55769372,26.57064384,-19.05311793
42971732,42971779,42971767,42971757,42971761,42971813,42971776,42971738,,244.65,228.25,245.5,262.3125,271,287.5125,306.505,278.54,49300,1,0,100.2941884,93.63800659,96.97191794,90.30409524,168.6409618,96.97926696,93.64535561,93.64535561,80.89784621,33.87590205,-12.33621314
